	TCGA-3X-AAV9-01A	TCGA-3X-AAVA-01A	TCGA-3X-AAVB-01A	TCGA-3X-AAVC-01A	TCGA-3X-AAVE-01A	TCGA-4G-AAZO-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA2G-01A	TCGA-W5-AA2H-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA2O-01A	TCGA-W5-AA2Q-01A	TCGA-W5-AA2R-01A	TCGA-W5-AA2T-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA31-01A	TCGA-W5-AA33-01A	TCGA-W5-AA34-01A	TCGA-W5-AA36-01A	TCGA-W5-AA38-01A	TCGA-W5-AA39-01A	TCGA-W6-AA0S-01A	TCGA-WD-A7RX-01A	TCGA-YR-A95A-01A	TCGA-ZD-A8I3-01A	TCGA-ZH-A8Y1-01A	TCGA-ZH-A8Y2-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-ZH-A8Y6-01A	TCGA-ZH-A8Y8-01A	TCGA-ZU-A8S4-01A
hsa-let-7c-5p|0|0	10.6660576994975	9.08475942242926	10.2248435229068	6.60742572848766	9.09812041461438	8.49044760748482	9.63534206037969	9.93597605782586	9.91496580793947	9.53584287199461	9.10369275367159	9.40914999510861	9.69256904208935	7.87207664633364	9.07526401727963	8.32872411311907	8.80237707661332	10.530654736735901	9.277254942680061	9.249573308394051	9.65851103361702	9.59927290434753	8.82469860702726	7.87433518326586	9.8762060027146	9.334894072606241	10.0522664977892	9.945079592663461	8.853979766621778	10.2466519360236	9.277146803698608	9.109623137780462	8.52344765624941	9.552624735637789	9.583613344906519	9.64572609769269
hsa-let-7d-3p|+1|-1	1.0565155776413002	2.46843006908138	2.30072098227503	3.12856344643965	3.0143539889022404	1.48814605724604	2.01465511842574	2.63183613668429	1.4651407824245601	1.01634307332823	2.28986804174038	2.9713371610973196	2.2545027764968903	2.39760582032216	2.36379822312421	2.3674350371341	2.82914974050011	2.0574380961486	2.1420124936538603	3.23223494974677	2.050798249436	1.87396211641444	3.1796549924803705	2.29406370263387	2.91352189220767	2.14773927511963	1.5977486572742001	2.1751541845016797	2.2960443557359103	2.2744088049080498	2.89157734714809	1.86420516537368	3.0779802376356296	1.1207446582133	1.24118889861955	1.98330735115009
hsa-let-7d-3p|+1|0	3.00348768448063	4.70368729001951	3.82242879694332	4.623843086174889	4.12520236042306	2.85163816784218	3.3213245505866302	3.70273584178623	3.88691578544014	3.2514478498369903	3.0235880948755898	4.73659701822391	4.06987277708659	4.03870735673913	3.99694151793541	3.3969619684635495	4.55445519124895	3.52050583822768	3.85075021118657	4.33808406203198	3.2863606556469303	4.00207612054398	4.3141703698892595	3.3857970268209	4.16911023922368	4.41115720439743	3.64987127488331	3.5729690539089503	3.82519646870585	3.60811699133201	4.46735102624808	2.9033568441785897	4.38986253525746	2.43421974653594	2.5752529968038504	3.67986733571113
hsa-let-7d-3p|0|-1	4.797924348258981	6.57392041354471	5.73923887151083	6.77398203679533	6.804531979041751	4.91097757339287	6.196659058361959	6.192277817625969	5.93461613245193	4.8272048722365595	5.84314596930328	7.041583261473759	6.34667889283146	6.16643947264355	6.3913680372347805	6.132655060554759	6.4557762674609105	5.57429400072659	5.96458155208058	6.6050663879548095	5.20648765692867	5.90984359269827	6.7387592571287405	5.906321211962959	7.20333805188867	6.651174079653259	5.54228561188619	5.45612771442205	6.23872243769915	5.89164964839717	7.17784235117473	5.8849594279548505	7.04202115490502	4.39012160258443	4.84049513381956	6.09696433020665
hsa-let-7d-3p|0|-2	3.29560548114331	4.59391346630484	3.7510438870172407	5.8355080749274695	6.144836688932919	4.73742333013385	5.03013358654881	3.9349782399624402	5.4447724917406	3.9690049468686497	5.5556018634617805	5.8984767573852	5.69159539962121	5.14458388313088	5.977926494296829	5.563235800997009	4.452255117310849	3.7284159346157795	4.1386257790905	5.026803928120231	4.10146587924008	4.02372983836841	6.71474064968	5.629246190769661	5.57328797750232	4.18242553563653	4.25078618827008	5.16236186568597	4.6837887714893	4.68857431996304	5.41735592858201	4.87416838840119	6.352319479463151	3.1584170305332595	3.0558270351583796	4.955693122185309
hsa-let-7d-3p|0|0	6.65149621474233	8.16922967373672	7.58924831167114	7.84166885811466	7.2808675234249005	6.656672232713209	7.24699391831657	7.963105495916951	7.183825284553549	6.60539191194682	6.88693743022456	8.08755270283368	7.37309188651153	7.45886596922339	7.4135921760561505	6.50448700218903	8.12914391436503	7.2003233358928895	7.78243633830704	7.71000596887731	6.55042161641459	7.37302905352334	7.50273417689932	6.52408158181311	7.870769836411519	8.11083351142781	7.112811486160231	6.6562684439359705	7.594407719041821	7.07521192809612	8.43617924184463	7.068605851957081	7.78644250520658	6.17118296391585	6.16342843030342	7.453559616789629
hsa-let-7d-5p|0|+1	2.0839642607236897	4.12656617116435	2.9371358349253303	3.12856344643965	2.4805680419129397	2.58848644530286	3.2653937560366897	2.84253545997966	2.71725337538043	3.21659823956356	3.0235880948755898	3.3626695720316295	2.62902663948008	4.05779910661447	2.87007129502069	1.91589787274449	3.2259433981549703	3.4954407278280497	3.36890521477493	3.48091949781039	2.39670126555944	3.864849633164	2.5940862860657	2.1002641031133	2.99461406053542	3.9691164804165298	2.82377354856175	1.71616614941344	2.84306149936785	2.8553397992127003	3.3871214448391003	2.3451238469847797	3.5846357108597404	2.35362578426483	2.3828862420236603	2.6251473816080297
hsa-let-7d-5p|0|-1	4.10421339799716	4.9685039115496705	4.68691628504633	5.03649953626626	5.15246832581259	4.3825363533631405	5.470275426069519	4.54948395378619	6.16449765496844	4.92758754917283	4.48514508434719	5.6260639515358	5.16543796905056	5.641907696006651	5.21190506335381	5.346797955292651	5.6208684862002505	4.43001903584993	4.31393836393906	4.67405038259955	4.91591592985605	4.98972960738182	5.549866016838241	5.06470191858949	4.936558143595099	5.06357417545292	4.34011423985331	5.3850702178266205	5.00373277323547	5.221143216233349	4.98109222803701	5.07246260095154	5.89986605795434	4.0241152369933095	4.431822354926241	4.56359852143671
hsa-let-7d-5p|0|-2	3.83983785598876	3.5532864057891804	3.85683895629184	4.46881105642393	4.91422538824487	4.20563211461074	4.71920155750806	3.02634809648697	5.5836828325524195	3.83756048395416	4.25956359132438	4.682704556876691	4.68659963333791	4.26912858923992	4.8643885295823095	5.55793700781377	4.31921694247302	3.3066169552356	3.51965567875229	3.87781659915797	4.551670516014241	3.7395957342618598	5.59567703306131	5.24749599512645	3.46200619348588	3.8493362870001397	3.62638714207163	5.73383297979375	3.94572873464777	4.49753016638775	4.27929273669759	4.60204910339029	5.360988651173839	2.5830413408915898	3.8595056718656005	4.40500958297257
hsa-let-7d-5p|0|0	5.48336540564067	6.77907438096206	6.163633728835009	6.31293878093267	5.86454886091607	5.790747584931459	6.83151213434513	6.279334139403349	6.83649011905447	6.28422112715399	6.31198672661922	6.708972632920769	6.197107718950679	6.98617829193817	6.457982674677889	6.129086406798691	7.07362047376364	6.153140353574241	6.41673825764732	6.1862307501669	5.869832653664	6.1404135125599	6.6618848656795295	5.72763685208995	6.25484298649704	6.38114289794045	6.08494241137157	6.239291363974	6.555246528504861	6.358916831656481	6.388787095417651	6.1370460824052095	7.06772161747761	5.474432769457611	5.70623958649939	6.14793703372827
hsa-let-7e-3p|0|0	3.2140080374762006	2.19528428668175	2.72997637148413	2.04967364848743	1.8902739211945598	2.6358148672848998	2.68889002944344	3.38150971909824	2.35297775354835	2.10287341219807	0.7210246219172621	2.82974591739919	2.10441579163334	1.85887585615107	2.36379822312421	0.604098469810183	2.37244152529931	3.12242558760417	2.4729289808248196	2.55128268475723	2.1992488797363503	2.28596851201513	1.9149225683928799	0.6928532135428921	1.4555165669692502	2.4241549578492596	2.50116506185844	2.23025137283697	2.9621699782602002	3.03496181562655	2.13072516226197	2.2752988082781096	3.0779802376356296	1.9769060272911998	2.0355700028281296	1.89057100059365
hsa-let-7e-5p|0|+1	5.776501939524651	5.541724652962049	5.22372367847369	4.46881105642393	2.77200855521801	4.7265338115590305	3.6472972963539303	4.488151306175849	3.24960257800671	5.34558565038785	4.91532267505926	3.3626695720316295	2.78519026696081	4.84275688504785	4.33008172413877	3.44367870739097	4.19813763103808	5.312527033974259	4.61124572442872	4.9255385888929295	2.1992488797363503	4.72477291100802	4.0326385111026	3.8017818080800896	2.7362323288787205	4.78213651524976	4.7945469922421395	4.40728180652695	3.4972740888068503	4.39159926442721	3.8428313679582797	3.72717117656537	4.50183313373939	4.9382126042287195	5.954312305746731	3.97910383498962
hsa-let-7e-5p|0|-1	8.51288641551058	8.38233288649972	7.99470625602069	8.47251165558505	7.46046164410458	7.840890828155009	8.01731658898807	8.4482220870461	7.65847252014866	8.32241924223929	6.30016539688672	8.14223607272877	7.668835663908401	9.00707702574279	8.41622490068235	7.914404349997281	8.31824224350637	8.11746480435342	7.31443814785679	9.05111973590404	6.93626204338948	9.009599160028118	8.61175567756675	8.57891582134975	6.921671636716679	8.02877404458329	7.73191724125309	8.91667388939131	8.429467644093549	8.61233743370943	8.238893638320661	8.15963232747853	8.673266023134591	7.89109477126495	8.70818509703992	8.2197573151836
hsa-let-7e-5p|0|-2	6.5663812657892	6.06839039357625	6.15674498938949	6.582431300579691	5.9201797259383895	6.95372847973266	6.0443492734554995	5.33310022059994	5.6859191629654005	6.555715651065579	5.03427131100706	6.08661399129668	5.90527346819007	7.18268998709558	6.633307489021571	6.89117377527863	5.917874043588741	6.4227979452992	5.27720704006443	7.251444993674821	4.7452582089633495	6.865182642195981	7.038764106113	7.46176619506945	5.035689465410281	5.950190670776191	5.88175755748718	7.672910758126	6.23872243769915	6.9576307011347005	6.20604814672864	6.38924168163788	6.86068573881688	6.20028163880419	6.89683079929521	6.4738039539043895
hsa-let-7e-5p|0|0	9.93997726994226	9.981199034196802	9.498318195956472	9.49579958224184	8.21687558789018	8.929625102205499	8.820363716955141	9.84053859688489	8.19049706518414	9.489838242094699	8.183950327246249	8.79619837380735	8.36564412149939	9.78231212036065	9.62152597328146	8.5872440786638	9.11574034939876	9.63189568426261	8.97456442378035	10.275905446619001	7.676974521002519	9.97732056167407	9.65072086826601	9.06746998458421	7.793557049819371	9.48311469491189	9.16376164425747	9.47609774417821	9.1489770433651	9.31909983333135	8.9539331831245	9.149809375574419	9.48686564269118	9.298521538191029	9.97703693795157	9.14641110448785
hsa-let-7f-5p|0|+1	7.33900732228346	7.90192858533715	6.68794281022218	5.45664239364111	5.6115875449388	5.4437535661439505	6.138169516400829	5.74500068453555	5.710385015168621	6.83095616476243	6.30016539688672	6.1916410727818	6.7614634265579605	6.751303003003369	5.3712271608800695	5.71377365172563	6.111370733158981	7.61678557847257	6.45840536191612	6.921399672398749	5.49925425934714	7.75277607656836	5.5652985515771105	5.63522339947154	5.375533950024309	7.96716413186216	7.039137094267991	5.45033811568375	5.426023025529929	5.595003860773179	6.0492375345814	6.003064516529009	6.44768444611386	5.15584879096925	7.66435500542691	5.8668224321382105
hsa-let-7f-5p|0|-1	10.9315522531466	10.7820392558428	10.4257024120556	10.006253504549699	10.2038402142587	9.961615748666619	10.524312913993	9.66517666572627	11.0985181536884	10.328756467820302	9.991897012772911	10.3592693157649	10.648068922021402	10.5596256117349	10.051303917094	10.917849180088101	10.3005807655617	10.564189307460099	9.413969613622939	10.449410964101501	10.1644667081992	10.9802433033264	10.4567246596212	10.7017297686566	9.98811407984368	10.8524720496059	10.2086982112991	10.7880141850721	9.89234023320877	10.1696223521041	10.117146905360599	10.2749552487563	10.236982470438301	9.38406747102116	10.937443806137098	10.3300364828614
hsa-let-7f-5p|0|-2	9.098901512977632	8.546952541847821	8.302297879076589	8.65814884043435	9.03823972006911	8.822480957987251	8.96234888614015	7.68195527915388	10.1907789286429	8.154208976638511	8.46639730472537	8.85904913897281	9.39713577446573	8.85063803776617	8.653708714851591	9.814544234166279	7.9343943201580895	8.43917533880165	7.55864984392875	8.5806460157936	8.967423347208811	9.0358108188242	9.25528750141847	9.763894487171289	8.295644511403081	8.519260364973219	8.395856368229769	9.93033746908617	8.1478560690587	8.43970203936031	8.408467298021211	8.65414341692264	9.0183365583692	7.53686551821375	8.936366563240199	8.690280507920821
hsa-let-7f-5p|0|-3	3.70696214201858	3.58232119200562	3.4238776848555803	3.5963509659133304	3.5124486430856496	3.7043426515527402	3.1872777693839596	2.55416137012662	4.83731244125512	3.0082453927797097	4.049670426914529	3.5549204568521	3.85166655725055	3.27023417537385	3.2163732340065496	4.85340695475369	3.06903905736871	3.79155504326764	2.74192468695506	3.48091949781039	4.04371483171259	3.95776858076595	4.01026021214916	4.6224400998684	2.7362323288787205	3.3726970412560098	3.8658131093411803	4.72756474176025	3.0364411472054798	3.29210463812819	3.31547133141179	3.4063254025915004	3.5222711424565	2.89922499711038	3.97776264544893	3.37215608813533
hsa-let-7f-5p|0|-4	3.34754764159921	3.84444420601264	3.17389807151263	3.12856344643965	3.68587283460073	3.2054026297956604	3.9840509508250497	2.7055416835555697	4.5784408334350495	2.81210139351569	2.46948647417612	4.2907817369315	4.25937021317073	3.76435701703954	3.7486448989655297	3.7894550984621502	3.6519482005339103	3.33515257180201	2.69198903186068	3.50919451253566	4.26202222812189	4.14724085877852	3.59499549911219	3.5466606303979598	3.46200619348588	3.7524872271410095	3.01675870211968	3.8441941057207103	3.71643952067423	3.56977234494721	3.85972133543729	3.33946878255528	3.68293582742306	2.43421974653594	3.29330645991112	3.0678042764075695
hsa-let-7f-5p|0|0	12.7551531698378	12.766974551617901	12.3557304006351	11.448566574751698	11.0416061325826	11.4640676200424	11.526180092172199	11.2295655254755	11.6744796579181	12.1355285398752	11.7726694985519	11.240567518356302	11.5874452950351	11.9509822359345	11.145889086028301	11.9975740419536	12.042912134637499	12.5045809003498	11.3770188208682	12.1112495747574	10.9364591326241	12.3996730131516	11.5362140385233	11.652954407096699	11.1989515527327	12.7812118713448	12.068504613586098	11.6409955320574	10.967551046359901	11.377345945184699	11.3191821184028	11.7726986965515	11.3333150644006	11.093131164190199	12.629914554932899	11.7401922612159
hsa-let-7g-3p|0|0	2.2569071271241	4.80569586061254	4.10604505370657	4.79679067799634	4.96320065644662	4.70450504486487	4.90149334879104	4.664841037821019	6.26150969299514	3.57406613478409	5.1703667302587	5.46777454961743	4.41094328474154	4.2854179744383405	3.99694151793541	4.16893087985482	4.430916687964331	4.18554172227584	5.1442632760977505	4.02215424549415	4.720898859232981	3.81604510152928	5.032974020466809	4.07235592388587	4.45355504980023	3.9400907933181	4.972719923534799	4.333713850208221	4.6248267040870195	3.9138604650595403	5.12075648839066	4.37051423122437	4.435698769964731	3.33672426749781	3.7034778957740198	4.96709227059968
hsa-let-7g-5p|0|+1	4.220206105236	5.21088144961247	4.26822999998406	3.86860774473872	3.88200863602345	3.7480737246182696	4.31314036183961	4.44576468055629	4.97830263415619	4.368782519583291	4.39909733980181	4.95692493900807	4.60510208860221	4.402056584023139	3.80556642648943	3.5962128376527	3.68837133192553	4.44318728781834	4.5283045862943	4.35376137224825	3.7386469337593105	5.28696310869074	3.53355543535873	3.5466606303979598	3.40381453684834	4.76568707401317	4.92539375838631	3.86174797671552	4.20921925916625	3.76907296112424	3.6230366743727402	3.85234110449939	5.3903831686839005	3.0085498516982003	4.62543588637207	4.02345543204555
hsa-let-7g-5p|0|-1	6.99671080159513	6.5883046838131705	6.3228837211982905	6.20654271561334	6.63353230927556	6.877020441105451	6.411593999583401	5.95601447512447	8.38034810793776	6.47507710859454	6.6926456786207495	6.9842600671849695	6.78014974817647	6.10122283302068	6.092912836241901	6.37789624776265	5.910184221099381	6.2978891746121	6.3658917308740905	6.09589885320433	6.587944717925461	6.100214202471889	6.19070037267388	6.60244578613921	5.39059424298425	6.57297398322043	6.92586915452704	7.23645526225695	6.161999186533719	5.929995626982139	5.989103737018111	6.1468548470940805	6.783022794216071	5.33445484821369	6.978536776601991	6.4084130250109
hsa-let-7g-5p|0|-2	4.02667721765929	3.58232119200562	3.5554079341046	3.7388921818094505	4.28783588248549	4.52760610208104	3.73227575894086	3.13704689111643	6.222350337206531	3.6929285174573905	3.80395502402717	4.72331146034273	4.47351431691083	3.5518770020808	3.64848130252678	4.16893087985482	2.9540747230217703	3.9289474668461604	3.6298513001965897	3.66811010359139	4.4515959286712095	3.3515817728628	3.7380391981990404	3.9043380956818505	3.14428517796057	3.71870346774929	4.12236795680696	5.378987706022249	3.64701904774592	3.16925473143776	3.66207393517411	3.1573702198868596	4.44693384619267	3.1101706385743397	4.08705624200101	4.108266571323241
hsa-let-7g-5p|0|0	8.51430740081236	9.06881921847614	8.547817934004	8.593161124576861	8.67130437766865	8.57027060132906	8.43730312045747	8.72570419031138	9.81227534848114	8.430914025865789	8.61454951122342	9.142802514253551	8.70086457485216	8.18641653795839	8.660796411287508	8.1597486184857	8.513588376737031	8.13176866212111	8.62718582679443	8.36649127298386	8.3058692495155	8.51440720684294	8.66644533069513	8.29445972944763	7.93124198804758	8.59220535983536	8.96043942353874	8.77273627429279	8.45930537760604	8.020950626802419	7.99029798513688	8.294803513725482	9.04722953853942	7.12820562614352	8.62997025668287	8.58231089964189
hsa-let-7i-3p|0|-1	3.64604223962592	3.3318233111533497	4.12027899087444	4.50915867934513	4.5281285914970395	5.26715216816046	5.14307288299072	3.46876613339055	5.50195137936945	3.7427677132485497	3.6633834960253195	3.6422209519765096	3.82791487387043	4.35652636961936	4.18029843578154	3.7528220539693904	4.093380462590971	3.9659135463454698	3.78080909876364	3.4520792315563704	4.63224855757945	3.0894169197247203	4.2001687999300295	4.31508090427242	3.98291630252935	3.5367895328216403	3.47683933350456	3.3423392200150497	4.40415445770956	4.265322021173669	4.18862366970684	4.60204910339029	3.95886589030837	2.51054865993553	3.07718014993182	4.59332676714804
hsa-let-7i-3p|0|-2	3.8215885998768697	2.69800175879115	3.20093748303089	4.52236096944601	5.593035882936901	6.2018783447623305	4.800162222217219	3.28863422955847	6.514012991412621	3.7180633221240096	4.64322329380812	3.5246055242490697	4.99461495024897	4.13173566223733	4.7626477862532	4.94555962771818	2.89296398815721	2.30832623953809	4.10085375219721	3.76509328225336	4.75728536323544	2.05310875358203	4.77872589886432	5.78790253331941	4.36482862805291	3.1372532981315397	3.9813919686791404	4.86446956019708	3.35939701200203	3.7520504696197	3.71871800810624	4.87416838840119	3.9899226590757797	2.17752736795153	2.9671064282927997	5.08687564669075
hsa-let-7i-3p|0|0	3.6039512156109397	3.7193276643165696	4.677321108273009	4.04363092698247	3.5893391480036896	5.141611291167339	4.9672467948028896	3.9349782399624402	4.96480771834822	3.6543856703469597	4.15843073449229	3.46199502265445	3.4148088750544705	3.9185259486810695	4.25031474615682	2.92353504190027	4.27199748612077	4.2165488302563	4.157147301975701	3.53692600764866	4.10146587924008	3.54368311410356	3.8430665201452006	3.66824032393768	3.7222290484878497	4.23116513010054	3.9247596530858098	2.76595082735127	4.1930739729805495	4.01721439163798	3.8428313679582797	4.26638551395942	3.36532756046008	2.84129030430111	3.4323602842852496	4.62245477879429
hsa-let-7i-5p|0|+1	7.9797806612749005	7.21882984366296	7.871794294463871	6.72913740606446	7.284726019095969	7.734847782240269	7.86804613893828	7.078706712049541	8.995733961601449	7.7473587548840905	7.52734955308064	6.38543611976904	7.0832397208205	7.37857430176257	6.82904604713605	7.229538565926571	7.22386300685053	7.59482764820791	6.7049208510477305	6.72141868068527	7.19689025782547	6.822579713952121	6.76238453190719	7.360772253133731	6.042423090010929	7.7460317723659005	7.06557154694091	7.04805423432747	7.221199136187731	7.259652936960389	7.19790522437308	8.24658456595062	6.73799897213727	5.84248636288702	7.625930069155941	7.41037192283844
hsa-let-7i-5p|0|-1	6.437497887286541	5.894091397347291	6.2470773747577795	6.74892866841802	6.752542496093461	7.207791775835769	7.120028420836119	6.08589404331688	8.21064661724587	7.70477086756555	5.89121762153847	5.85649872825496	6.94378922431332	7.2589100243932805	6.91562761967319	7.12233734710752	7.236217265979411	5.672608517243379	5.6679230126501	6.23360350426761	7.0284695962328305	6.5022929598061205	6.41595447965701	7.499936433866299	5.99393940212307	6.42893519714968	5.815808009087651	7.254840440400571	6.6792350290772	6.81738736958526	6.50338721992937	7.48289131529547	6.4643660623714005	5.04472757940472	6.63411607569999	7.33098420718143
hsa-let-7i-5p|0|-2	1.9559595122488702	1.41714925237407	1.83232805096717	2.9833622586628596	3.25363206448233	4.267042220350049	2.97120127783272	1.71113704905002	3.9703199906454802	2.9243435278264505	2.77297737058613	2.3658192455516	3.2095453292253704	2.7425179034045297	3.00580803556391	3.5110343078525097	3.0127017356324903	1.91347606869762	1.7118687645311998	2.3154599752211	3.2863606556469303	1.77529130407449	2.7097034197173397	3.88440178814843	2.82759873835776	2.14773927511963	1.94012491782056	3.77176147167187	2.2960443557359103	2.4950748170760804	2.13072516226197	3.47022052191714	2.29023151756246	0.666571127924609	1.8983496883217001	2.7359129814619703
hsa-let-7i-5p|0|0	5.82311128470742	5.18271945141061	5.68760071631343	6.74330167188975	6.584289028203349	6.27470196028772	6.248067582649701	6.46587305035462	6.967442313242709	6.6712197473843595	6.1101333488325595	5.575206357440099	6.32986613845217	6.3538157317108395	7.02153499973487	6.29751434334127	6.36868031516149	5.1772170650273495	5.92189420011546	6.07713336804955	5.8133496785073495	5.94998044961763	6.911717228395621	6.77478703329105	5.675201650085651	5.91332988660296	5.846621281176901	6.235929907932721	5.981071869305709	5.748794211885951	5.946258084291401	6.955956559892429	5.66989818860139	4.808159152886089	5.636032682973321	6.457731980608849
hsa-miR-1-3p|0|0	4.4981257876105305	3.9372686823436296	3.35332404465536	1.89586096807344	3.4312283008763997	3.7480737246182696	3.49349798006753	2.47206542557694	3.24960257800671	3.2514478498369903	2.46948647417612	3.14080257403627	2.45388404075382	2.20553878311589	2.87007129502069	2.98799651481089	2.61879295815886	5.436227402548491	4.5283045862943	3.3619289776325094	2.57035424087357	2.66237794206217	3.1389783745187203	1.51067425474083	1.4555165669692502	3.8493362870001397	2.98017179278412	3.3423392200150497	3.1744119298638998	3.8352228178538703	1.75084780430155	2.80767012533739	3.7388536173222	4.6314236033497505	4.919461835611809	2.6251473816080297
hsa-miR-100-5p|+1|-1	3.9615008576571102	4.39553409985587	3.83973646508634	1.7236707863589298	5.15246832581259	3.2668222995886804	4.9672467948028896	4.33400712283951	4.97830263415619	3.6013391932502596	2.77297737058613	5.06619610765397	5.86499494931349	2.13538060668597	4.66348570979311	3.6960670394945003	3.68837133192553	5.04526632784333	4.48497453666533	3.7174164845261606	5.8133496785073495	1.96631434171027	3.4361920600815	2.6176065771338397	4.53713946432456	4.10608240249248	4.41054886026875	5.19734856769092	4.588256994082429	3.5890720572091603	4.9419750745080595	3.47022052191714	5.01346033372128	4.10019035561602	3.0558270351583796	5.5095672247989205
hsa-miR-100-5p|0|+1	3.89324014714536	2.19528428668175	2.72997637148413	1.17379854416574	3.61408484897016	1.48814605724604	4.105829889351869	3.28863422955847	4.0745171673853	2.06419242779867	1.1995653123894	4.07764225084015	5.0052432029578	1.4016472502605102	3.68938495477495	2.5059563090068195	3.2746689424805404	3.2477945268083297	2.53089038180763	2.70586531355182	5.2152337365459	1.43090068025233	2.5940862860657	1.70505632780278	3.46200619348588	2.04243055511422	3.05244066553012	4.22939706405994	3.90665961081521	3.33845784022096	3.3397522386644503	2.41172486107673	4.62564770675506	2.2682617780295096	2.20032301439058	5.86072383936599
hsa-miR-100-5p|0|-1	13.4767115209658	12.4557650625561	12.5995818337075	9.022250367356289	12.1400828018084	11.1540999555787	12.6268922694419	11.608328866143	12.950390047191998	12.405513186791302	10.410021739835	12.4520242672015	13.5944260394966	9.80544089692217	12.5310320309022	11.562868696798699	11.2065696072473	13.1208991724435	11.989114437544401	11.125698328666198	13.555040898158	9.47313252825325	11.1079811619621	10.436517318456499	12.409602396287802	12.0639808907005	12.3653146150245	13.0571798547865	12.1662664407122	11.685764188699	12.035201383492598	11.0236506329127	12.8011809247626	11.9988339509441	12.1261750185494	13.350465111516302
hsa-miR-100-5p|0|-2	6.669464165898139	5.41833575650759	6.163633728835009	3.0936100897308703	5.65992309957176	4.42356931280621	6.19166610088604	4.62740427034154	6.091865675906191	5.68211695129334	3.6633834960253195	6.38964723995245	7.23993959689322	3.0964881228023704	6.18874800413566	6.57962074412164	4.12029146556233	6.45565813672616	5.26871527753574	4.75892122299569	7.423234318698371	2.86789352729592	4.25829534067379	3.9814375241019797	6.35037026809926	5.41953281537583	5.62755661757334	8.03390894695521	5.801037360923781	5.34551223992028	5.04893658407508	4.90916839835231	6.2469914996968	4.82320218005251	5.91631098241534	5.810984165612401
hsa-miR-100-5p|0|-3	4.40314303651565	3.22540826607689	4.0175598283315495	0.8776391532733141	3.5124486430856496	2.14077147149187	4.06272660146519	2.63183613668429	4.1716930681471	3.53216477739466	1.1995653123894	4.50778079618369	5.36841998404051	1.2768499588309798	3.94721470080221	3.2469857311265202	3.0127017356324903	4.74914168962366	3.51965567875229	2.65615566108298	5.16194380400014	1.29504278463491	2.09583743242234	1.61113658593632	3.5179413885791404	3.1875164228876205	3.64987127488331	4.64886407475555	4.10952070263877	3.4482159464338795	3.5829136745982404	1.54621017503265	4.5650682603071395	3.60390791313638	3.6186430198158503	4.1488729151950094
