	TCGA-BF-A1PU-01A	TCGA-BF-A1PV-01A	TCGA-BF-A1PX-01A	TCGA-BF-A1PZ-01A	TCGA-BF-A1Q0-01A	TCGA-BF-A3DJ-01A	TCGA-BF-A3DL-01A	TCGA-BF-A3DM-01A	TCGA-BF-A3DN-01A	TCGA-BF-A5EP-01A	TCGA-BF-A5EQ-01A	TCGA-BF-A5ER-01A	TCGA-BF-A5ES-01A	TCGA-BF-A9VF-01A	TCGA-BF-AAOU-01A	TCGA-BF-AAOX-01A	TCGA-BF-AAP1-01A	TCGA-BF-AAP2-01A	TCGA-BF-AAP4-01A	TCGA-BF-AAP6-01A	TCGA-BF-AAP7-01A	TCGA-BF-AAP8-01A	TCGA-D3-A5GT-01A	TCGA-D9-A3Z4-01A	TCGA-D9-A4Z2-01A	TCGA-D9-A4Z3-01A	TCGA-D9-A4Z5-01A	TCGA-DA-A960-01A	TCGA-EB-A1NK-01A	TCGA-EB-A24C-01A	TCGA-EB-A24D-01A	TCGA-EB-A299-01A	TCGA-EB-A3HV-01A	TCGA-EB-A3XB-01A	TCGA-EB-A3XC-01A	TCGA-EB-A3XD-01A	TCGA-EB-A3XE-01A	TCGA-EB-A3XF-01A	TCGA-EB-A3Y6-01A	TCGA-EB-A3Y7-01A	TCGA-EB-A41A-01A	TCGA-EB-A41B-01A	TCGA-EB-A42Y-01A	TCGA-EB-A42Z-01A	TCGA-EB-A430-01A	TCGA-EB-A431-01A	TCGA-EB-A44N-01A	TCGA-EB-A44O-01A	TCGA-EB-A44P-01A	TCGA-EB-A4IQ-01A	TCGA-EB-A4IS-01A	TCGA-EB-A4OY-01A	TCGA-EB-A4OZ-01A	TCGA-EB-A4P0-01A	TCGA-EB-A4XL-01A	TCGA-EB-A51B-01A	TCGA-EB-A550-01A	TCGA-EB-A551-01A	TCGA-EB-A57M-01A	TCGA-EB-A5FP-01A	TCGA-EB-A5UM-01A	TCGA-EB-A5VU-01A	TCGA-EB-A6QY-01A	TCGA-EB-A6QZ-01A	TCGA-EB-A6R0-01A	TCGA-EB-A82B-01A	TCGA-EB-A82C-01A	TCGA-EB-A85I-01A	TCGA-EB-A85J-01A	TCGA-EB-A97M-01A	TCGA-ER-A194-01A	TCGA-ER-A196-01A	TCGA-ER-A19K-01A	TCGA-ER-A19T-01A	TCGA-ER-A2NB-01A	TCGA-ER-A2NF-01A	TCGA-ER-A42H-01A	TCGA-FR-A2OS-01A	TCGA-FR-A3R1-01A	TCGA-FR-A728-01A	TCGA-FS-A1ZN-01A	TCGA-FW-A5DX-01A	TCGA-GF-A2C7-01A	TCGA-GF-A769-01A	TCGA-GN-A263-01A	TCGA-GN-A26C-01A	TCGA-GN-A4U5-01A	TCGA-GN-A8LN-01A	TCGA-HR-A5NC-01A	TCGA-IH-A3EA-01A	TCGA-XV-A9VZ-01A	TCGA-XV-A9W2-01A	TCGA-XV-A9W5-01A	TCGA-XV-AAZV-01A	TCGA-XV-AAZW-01A	TCGA-XV-AAZY-01A	TCGA-YG-AA3N-01A
hsa-miR-486-5p|0|0	4.93837115557347	5.50583529420145	6.12072100119372	6.04051320563151	8.25427173891273	4.951929161698019	5.524955394446731	4.40858519247208	8.38407152729968	6.27376219389462	4.98620308941772	6.9356887916927805	6.277725389347019	5.40863263505707	9.21735177164276	5.68541173028062	5.893034864364929	4.87700116467021	8.16581419343075	3.9951948006640796	8.47970519118981	8.19531318014894	3.6748229626276405	7.26609531418396	4.0697457956809595	3.64331201132932	11.4942145694216	7.94087757184597	6.52649070785772	3.14456707814092	3.01393842082335	6.290613063173259	4.34845978469174	9.36490937143621	5.82448447604112	7.177223876948661	5.158077512431429	9.59322297498184	4.06934144232902	8.7991838104981	5.13570367113707	4.386450620799851	7.37200719635903	3.9705421544508703	8.292126755738991	5.6242983327709295	8.09434708817839	4.3864994467233105	5.555401294415621	6.764867519401809	5.78548084752918	7.83211565583792	6.032403188153401	5.229970560138559	4.64777352356146	8.37938816991726	6.27639885853515	9.67363013873467	4.988672227515679	4.64010368380754	4.3947618495785	6.638823495977629	5.27332148587056	6.625618735939	5.38316025317098	6.44184180633804	5.85039039497551	7.79523665641871	10.3594135403991	4.25371254197551	4.46301083292314	4.67652197506544	4.172818759721459	2.5189248996648503	10.1572356154395	2.8488015224090404	3.14842781548483	6.710982946386469	5.11333189078879	4.5182360264613	4.88798585513379	5.16395749620025	7.30026736595464	3.65427750837184	5.48469248207295	4.00137805669186	6.862286785339871	6.844988134047519	7.96860174672205	6.3039462592932995	5.399393983310571	8.95767879331699	8.45509063817685	7.517194832507269	4.549824214008019	6.430217848171849	7.09988568611341
hsa-miR-493-5p|0|0	3.3072163690242795	0.353593225653793	3.77771897642194	1.81682046700127	2.7940881232974304	0.0	3.2168679821656903	2.0284688063458503	2.4812314924137997	3.26245100273574	2.64170410373678	2.31372871846064	3.85405337721023	2.1178556813328098	2.74421261808962	2.50945776108858	3.4300840008363505	1.68597030641447	3.0150116393674904	3.53697350911421	1.3875063175228601	3.23381695887067	2.41037073820507	1.97852114947153	2.62805419765787	0.0	1.7068194380378703	0.0	4.21225437497196	2.35839495540478	2.9171250552209402	2.61016457886516	2.5075620434638797	3.24392673860618	3.83857034534311	3.44790172575872	3.4649903190535802	1.77118819545104	3.12407679079832	1.8470150442595903	1.6733277609181398	2.1276969321257098	1.6398539409759298	3.69206441828308	2.69281361798625	2.36907533124544	4.43949707764044	3.33511893202423	2.5111077469038396	3.1416611296885497	3.7482517080083704	3.4064396605306806	2.8143381299296	2.7915590687295895	2.40540770013475	3.29774359844393	3.59289735406187	5.0588935333451595	4.549296853252519	2.86763944588505	2.42103951368634	4.00585341440284	3.34541591651146	2.9829140595902204	1.74030130208185	2.2492572519540697	3.40096411750323	3.4592684739262998	0.782801654441631	2.47631233174103	2.3921970535661803	3.5249143754081897	3.8916004135732103	2.9698335735916697	3.69410495492398	2.76898156087341	1.6994104745069	3.18948408618744	0.44930476081316395	3.73631558086157	2.5492721779017202	2.00670198521306	3.16640568100493	2.8219708838568995	3.8549838805737298	1.86246026556546	2.1660102880684997	1.88301089436286	3.70919342581526	2.11560616755665	3.8912257628784706	3.4167642676426397	3.6157479767949106	2.97945781901179	4.19124010969549	2.63041450224015	1.51408703273722
hsa-miR-500a-3p|+1|+1	3.4445705214852596	3.08728534488641	2.91653952739323	3.6381567694146097	2.8446375967139197	3.20358636647724	0.0	3.00707910812809	2.8301847136735696	2.3125023670195297	3.88025454192761	2.61032795339029	3.42590444699983	3.46224210956425	0.560734457565408	2.4067784337377702	3.2190479483935803	4.12184410868253	2.8357597008134197	1.5502205195704197	3.18289940740445	0.6659132694907901	2.5131073463709503	1.89949491733719	2.56928660507284	3.2433965232806097	2.2778318786094798	3.1335935287354704	3.59766268244933	2.9005659667118997	3.2105878171296203	2.08715832346786	2.30962996357425	2.9850084144330498	3.0586623605419505	2.3820548304682596	3.0420282480501495	3.3657813058860295	4.12841565719431	3.86443254030106	1.4602684261451202	2.83342108984639	2.38755158044194	2.8916172971026004	3.05096170481237	3.75470554397806	3.41643924745655	2.15819558026131	4.18867358119862	3.7047692744622798	1.8444901241030902	3.8282781361153706	2.6972005880171297	4.20494117666848	3.42516375139485	3.1854885672428	3.3005551022567796	2.22473243360912	1.9868947233973402	2.7374335969853103	2.8273708644764306	2.7722301799157	2.13557593159351	3.4366289201269002	1.92951047658247	2.7740272973758597	1.9000726846966698	0.46943543548574	2.9038516577216	2.09983628438321	2.76444324490326	1.09511502140847	2.3947981422137405	2.22653722046645	2.72688691733818	2.2861449571184798	1.9296405768825098	1.95691177900196	2.42883526397113	0.630294760704496	5.27818353105218	4.57148862257826	3.91791390600975	2.28200685748432	2.7075874697147704	2.62244410809179	2.580767758071	2.37351410543138	4.12693367417239	2.93874522420593	1.15707306782731	1.01356127594676	2.07615035786082	1.8091370810328302	1.93923819787801	0.518706234636703	2.07249328127764
hsa-miR-500a-3p|-1|+1	4.44382343297216	2.01974799797789	4.1968514392684	4.9215348268672505	3.4936732302957703	2.76490453527466	0.0	1.4645835032641399	2.8301847136735696	4.846597404302	7.052739347025129	5.63792103594084	5.68910928685855	4.09977230366502	2.3992201745550097	3.9698355245938504	4.07810223052584	5.4888951614836	4.2437691867245295	2.86156075482507	3.8814900088597	1.6557022065948501	3.97397935146358	2.78278139252715	2.98353582054513	5.43799514760049	3.70058831653768	3.6363998636289603	4.53681179154125	0.868369962734336	2.58028528153198	1.39207091333917	2.6339692598595	2.7823466019648397	3.23545427694784	2.1600662420353403	2.2302284173517797	2.20790048281864	4.4160778366884905	3.9744792325729303	3.34991391592009	2.8941395531373297	3.1074927224667994	4.552965147900389	3.9183677809175896	4.992275985162349	4.8954141318184	3.9745421617225998	4.693424638037599	5.26006792537295	2.9518257608677594	5.38591311041497	4.19212165163544	4.73712949499041	5.2355359401968204	5.029201860098549	4.69921589694895	4.817080400937679	4.112788481599201	5.474469378481951	5.3903353260152995	5.149902366699269	4.29775545790457	4.591435093385139	3.81863345360672	3.22389620154794	3.80513971592197	3.0542899266977597	3.87665499631858	2.9888470525129502	3.18789443115018	2.74017324442787	3.5419593128871103	2.5189248996648503	4.5534233202202	2.49901989039765	1.08667583865703	3.76312588999551	1.83093464856124	2.75547573129832	4.62970995347421	6.6208688200053	4.582092273879209	3.88736520427523	4.0351119251416	2.7508266191312005	4.061355133841101	2.9206254468432795	6.75721965393211	2.11560616755665	2.0268402233836396	3.77990127376898	3.56062624061134	3.61700078727373	2.49547553262155	2.0103105380666797	2.88991330696486
hsa-miR-500a-3p|-1|-2	3.7921736914854	3.66277973093034	2.2789169205339	3.33938777828329	3.1360109491218298	5.30913499886577	2.18781235166026	2.54585820430308	3.9790947891882698	2.3125023670195297	3.48951867563921	2.9650577012497203	3.29557607297711	4.23388121863095	3.88514268783017	3.91477314233419	3.9239876829670797	4.94089032591899	2.7370250531685696	4.12045658322538	3.9955217529772096	3.7974893702568	2.9019121797331295	3.5500681476772202	4.0697457956809595	3.04617332410825	2.7839698059148197	4.0882932147682896	3.6656923809226902	4.42642424316317	3.34692168179282	3.32927757710113	3.2539886456156	3.0466943711875296	2.3429335161190803	2.07777033313004	3.92387151343189	4.22923089277484	4.685616320333519	4.38643545564357	2.59355389331696	2.6342400549617597	1.6398539409759298	3.5296731592203905	3.2014138932024103	2.2477723715905	2.3311600698769	0.899864392600932	3.26569537667885	1.14006346809864	1.94500310238368	1.7658833898327801	1.9040837699192	3.79023490764813	3.8257938944208996	2.85942274132325	3.47478024958983	2.7029595742484	2.7923677070081	1.81536222389702	3.90089739203173	3.28502446559755	2.7591585205085405	3.9642556706835896	2.38235983314047	3.8842130618084196	3.40096411750323	2.48923734084106	3.7276991963144903	4.29455521053445	3.3053063201509603	1.5794345657961801	2.53391577004469	2.17147924305011	1.26607522437405	2.89966238619757	3.23707544543195	2.22292274550446	2.69615671825809	2.10006509056383	2.83402281417951	4.57148862257826	3.06425761259277	3.2139716386693995	3.23552683427813	3.4098152185139	2.90252780929888	2.9206254468432795	3.8910381841265695	3.90704705361611	1.72523294432722	2.19096559946058	3.56062624061134	3.8224969156472004	3.2872983379152996	3.4530444113111205	4.159820163777529
hsa-miR-500a-3p|-1|0	5.89560912936144	3.1786242044217903	5.14130604900402	6.00607482964566	4.861557162310509	4.951929161698019	1.7530741564119598	4.11090607809379	4.85856481917025	5.522442278271231	7.83822673925917	5.13104746385121	6.2603594680229495	5.65168686043432	3.8379995682809502	5.2241547949153295	5.0239494783344005	7.07143607195097	5.259549865482519	4.993579450104231	5.328919826167231	3.2634942594869196	5.16676553340461	3.5500681476772202	5.21049245177492	5.397153444538279	4.78101983286159	5.38234224881628	6.78538628381747	2.97819421259234	4.549213726173821	2.9505215733563	5.04320937559359	4.84142962726466	3.4297493571517794	3.8210960810649	4.22666239208982	4.977812685503831	5.71144166649514	5.4114537777502	5.00408879276989	4.46860288894077	3.7758993443550897	6.2990283636045	5.3604356243356	5.4427514979229805	5.511654199295269	4.08907232115483	6.10774011467934	5.28255383508784	4.11477830929296	5.25598169305091	4.883825944587571	6.27334601923851	6.66632699165877	5.90428547672207	6.494444572439929	5.180813161486401	5.298091447926089	5.6108806546731795	6.06110809234389	6.003962169732809	4.96383073370417	6.656334736733121	4.04009687572748	4.89644531441363	4.1205111988077405	3.73402253552286	4.8981477993432	5.0661277433795995	4.5841367506460395	3.7395537872235205	4.28212980927509	3.8398016145984304	4.59595439184084	3.9758630624330897	2.59867129203292	4.8202219001700595	2.98954962831488	3.73631558086157	5.900904280453959	7.81858446498119	6.050881510542071	4.457693056211269	5.11581444603105	4.552477005505	5.2045545255071906	4.646543165266549	7.754943022594349	2.80749860861894	3.438341166856	4.06976854656762	5.44320157553287	5.60235586124663	4.19124010969549	3.3342919275824703	4.85855037531001
hsa-miR-500a-3p|0|+1	10.7306719944787	8.74575368178038	11.234574689396	10.748001457084902	9.99976601013428	9.94263136279574	6.7975365958974505	8.842343425410089	9.76212498632905	10.2885701361919	11.588376317200199	10.9562540733072	11.4108868670118	10.850451463378802	9.42002065080693	10.0976291906495	10.7424902291123	11.5473484834008	10.9190573462672	9.89233441139554	10.7852436178447	8.57993077369855	10.917832205638799	9.0847123310666	9.72476268177127	11.7802721461815	9.92813439551353	10.6481088304619	11.0110962520397	8.48797986479719	9.916153969541199	7.757350768060651	9.737141516559811	10.1433077755519	8.530493365774339	8.99506490548323	9.35814748500778	10.1431183623934	10.973167056157699	10.3894551657442	9.73702789335343	9.85862724192982	8.89068233738877	11.0345871634208	10.486677760705199	10.5991741010333	10.9305371041636	9.247902130193198	11.304982024840697	10.783749791521599	8.928134547839539	11.303018382845499	10.0257036295905	11.284200880889301	11.592592877880199	11.075173205252499	10.954929368263901	10.0280680946725	10.474427647182901	10.635243654794301	11.8692568375387	10.9269045850473	9.72127125185184	11.0829208014679	9.78031292805365	10.434050814015	10.4838687692151	9.721051423936471	10.670638329565001	9.863656115628391	10.2733556612601	8.75611699705134	9.72431960466383	8.464494615696031	10.6208352374986	9.51679714488601	8.38464946292356	9.580438928215631	8.938438816878689	8.34946922498096	12.0718611218224	12.6524149599702	11.0873451219279	10.0440477330494	10.179177756115301	9.20437630056979	10.296750801296099	9.84572192258143	12.4908887243158	8.974581889488901	8.08375838309695	9.08358375105235	9.82091720115694	9.85833351304887	9.016108528019119	8.94021078522245	9.804389507009269
hsa-miR-500a-3p|0|0	9.513877817917962	7.88752802377617	9.40184913755777	9.1064755081285	8.45673712691967	9.33628940692986	6.14847530018641	8.10839201124686	8.96612541384807	8.28133434543545	8.82557975555661	7.649025811979821	9.542082434780141	9.420470450025029	8.1333310203066	8.50160888275078	8.93064601167477	9.74982348672143	9.62765441020997	8.93351542068172	9.453774679721551	7.97197644354675	8.206898895595259	7.88942110523539	9.1530035351381	8.204753617003679	8.01633791448515	8.768213437029571	9.63125080297172	8.13097042477078	8.03173712492249	7.017606263929441	8.63890843462758	9.178132566925859	6.89305959485283	7.5381267849363605	8.3338451645389	9.01721582834653	9.83725403290751	9.461939549817641	7.947667471344	7.86943767585445	7.04672299749675	9.90830605299173	9.16831433133589	8.52369263441308	8.65704044154502	7.10654423335394	9.10787311859736	8.48364844921993	6.97016897406949	7.49074035094679	7.531661616956461	9.29824237745127	9.32632404942349	8.98088399581278	9.45069650303195	8.05680174502802	7.647478135539999	8.42347028350297	9.09933429334171	9.713872794846859	8.14492225105222	9.08014374290183	8.05785637255702	8.33371545379555	8.618708218776518	7.446586775319839	8.25624768428915	8.86379091384696	8.273700355989599	6.967409556432821	8.12177761312192	6.0973658247346	8.36230514882484	8.05508289883135	6.550237198578629	8.355289576393	7.54673627332533	6.40643166076182	9.58032735557611	10.9511724628478	8.85866219576885	7.8213862556168605	8.78600131287912	7.38344975612158	8.734757251695301	8.02063388568989	10.6088296917729	7.86021925660025	6.31970210230312	7.7547905548465	8.492387265060099	8.96212916518041	8.06057404532442	8.518086834120881	8.47519806141418
hsa-miR-500a-5p|0|-1	2.8339239833481096	1.41491177494356	1.72765077292324	2.16781991697878	3.37830999028227	4.310365439287089	2.18781235166026	2.54585820430308	1.33794680190622	3.15944815896527	3.90449919061294	1.70907978788658	3.80698603450366	3.18155335323457	3.18195153117199	2.17649677761015	2.55808344892533	1.22066449466729	1.9386511589551398	2.28013618142217	2.54813625592283	2.40640883717005	3.3254716081945004	1.7271356652570502	2.7388613113303797	2.68821067753874	1.97955883721407	2.47877123888473	2.7751174833080094	3.12194229688759	3.14796974301285	1.39207091333917	2.53374508273782	2.66923250659516	1.9953434026367198	1.7983034894983798	2.87781925002311	2.9809912795059703	3.1528163406750798	2.2485402307915403	1.76911322822968	2.02283353609816	1.9865492540495602	3.63993890182275	2.7910241163380096	3.1563300103397203	2.99800954323231	2.29175313840939	3.4320062528445097	2.6820299000828998	1.6196515405791299	1.7658833898327801	1.4036095558738602	3.09917221518842	3.8546544631768103	3.29774359844393	4.01582565438536	4.2758421736458	1.5121728297216601	2.9870606064434506	3.6234544086216496	2.4259221454488102	2.82973290461277	2.9829140595902204	2.50642390299973	2.7740272973758597	2.96915970184483	1.7256998341268401	1.9567536037133402	3.20422187491723	2.03230913340642	1.99377958152264	2.24081979930956	0.609497392236163	1.63579888895941	2.3965051765249	2.8442100976654796	1.7477078455886799	1.83093464856124	2.3530717422646896	3.23719206008237	4.6988997625443	3.2801411563677596	3.2973307104126097	2.7075874697147704	2.2227604285342997	2.63962783995852	2.24304291263601	3.8029789923124504	1.2224882139673898	0.9430091382587091	2.0202944082681498	2.54230949531707	3.28764098728458	2.62166547496929	3.06270686639408	3.0454390163296403
hsa-miR-500a-5p|0|0	4.403951657527821	1.91738992768796	2.15957147783292	3.97728674401983	4.98499674181063	3.1258781355272003	1.12788435121176	1.4645835032641399	2.01999574648337	5.06180881276736	6.11641560224871	4.02850500486331	5.41866928960132	4.0028982306078795	4.710175879747769	3.57927758865566	4.11927159605854	1.87226957911906	3.38472710440996	2.95422730764138	3.7139108170508397	3.7353075305751497	4.738793144964331	2.8682729391360597	4.0697457956809595	4.4309884947562495	3.45462019548617	3.6885144138544304	3.19903540324251	3.12194229688759	4.01826688747591	0.7623372162968589	3.5128120824152305	3.5296812454474997	2.09040139565703	2.31178666431748	3.16589561683041	3.21324486181637	3.73111822173492	2.87765955682362	3.3185955445222404	3.2598257443949996	2.49977042915043	4.700223830705999	3.9611865861258	5.01103683350788	4.26894672224352	3.33511893202423	5.41012928150926	3.89189864125834	2.50188954871698	3.0360575754137997	3.32925957743725	4.70107763817978	5.5932455472719	4.85666620590386	5.87145303483483	5.640025624269859	3.80392463666224	5.3794342538137805	4.91563101781617	4.09059830437677	3.7245247919696403	5.08472004117308	3.55689864249534	3.96350807430691	3.3045168827366798	3.1195804310770203	3.6470265595772005	4.06200767685168	2.9198177035748305	2.85791258255126	3.16762943929663	1.2642002439876499	3.00455882771811	3.29116497153157	2.30259509947857	1.85609855422225	2.77528528678233	2.6957293232673596	4.17907965247498	6.718084505602531	4.70259507041649	4.2220238393804905	3.80620445104507	3.66576736441329	3.90219166324783	3.6090261846492497	5.89285267244799	1.2224882139673898	1.65653271252832	2.72331544834863	2.98060187625501	4.259751929608379	3.39725712436702	3.8919476271085696	4.159820163777529
hsa-miR-500b-5p|-1|+3	2.8339239833481096	1.41491177494356	1.72765077292324	2.16781991697878	3.37830999028227	4.310365439287089	2.18781235166026	2.54585820430308	1.33794680190622	3.15944815896527	3.90449919061294	1.70907978788658	3.80698603450366	3.18155335323457	3.18195153117199	2.17649677761015	2.55808344892533	1.22066449466729	1.9386511589551398	2.28013618142217	2.54813625592283	2.40640883717005	3.3254716081945004	1.7271356652570502	2.7388613113303797	2.68821067753874	1.97955883721407	2.47877123888473	2.7751174833080094	3.12194229688759	3.14796974301285	1.39207091333917	2.53374508273782	2.66923250659516	1.9953434026367198	1.7983034894983798	2.87781925002311	2.9809912795059703	3.1528163406750798	2.2485402307915403	1.76911322822968	2.02283353609816	1.9865492540495602	3.63993890182275	2.7910241163380096	3.1563300103397203	2.99800954323231	2.29175313840939	3.4320062528445097	2.6820299000828998	1.6196515405791299	1.7658833898327801	1.4036095558738602	3.09917221518842	3.8546544631768103	3.29774359844393	4.01582565438536	4.2758421736458	1.5121728297216601	2.9870606064434506	3.6234544086216496	2.4259221454488102	2.82973290461277	2.9829140595902204	2.50642390299973	2.7740272973758597	2.96915970184483	1.7256998341268401	1.9567536037133402	3.20422187491723	2.03230913340642	1.99377958152264	2.24081979930956	0.609497392236163	1.63579888895941	2.3965051765249	2.8442100976654796	1.7477078455886799	1.83093464856124	2.3530717422646896	3.23719206008237	4.6988997625443	3.2801411563677596	3.2973307104126097	2.7075874697147704	2.2227604285342997	2.63962783995852	2.24304291263601	3.8029789923124504	1.2224882139673898	0.9430091382587091	2.0202944082681498	2.54230949531707	3.28764098728458	2.62166547496929	3.06270686639408	3.0454390163296403
hsa-miR-500b-5p|-1|+4	4.403951657527821	1.91738992768796	2.15957147783292	3.97728674401983	4.98499674181063	3.1258781355272003	1.12788435121176	1.4645835032641399	2.01999574648337	5.06180881276736	6.11641560224871	4.02850500486331	5.41866928960132	4.0028982306078795	4.710175879747769	3.57927758865566	4.11927159605854	1.87226957911906	3.38472710440996	2.95422730764138	3.7139108170508397	3.7353075305751497	4.738793144964331	2.8682729391360597	4.0697457956809595	4.4309884947562495	3.45462019548617	3.6885144138544304	3.19903540324251	3.12194229688759	4.01826688747591	0.7623372162968589	3.5128120824152305	3.5296812454474997	2.09040139565703	2.31178666431748	3.16589561683041	3.21324486181637	3.73111822173492	2.87765955682362	3.3185955445222404	3.2598257443949996	2.49977042915043	4.700223830705999	3.9611865861258	5.01103683350788	4.26894672224352	3.33511893202423	5.41012928150926	3.89189864125834	2.50188954871698	3.0360575754137997	3.32925957743725	4.70107763817978	5.5932455472719	4.85666620590386	5.87145303483483	5.640025624269859	3.80392463666224	5.3794342538137805	4.91563101781617	4.09059830437677	3.7245247919696403	5.08472004117308	3.55689864249534	3.96350807430691	3.3045168827366798	3.1195804310770203	3.6470265595772005	4.06200767685168	2.9198177035748305	2.85791258255126	3.16762943929663	1.2642002439876499	3.00455882771811	3.29116497153157	2.30259509947857	1.85609855422225	2.77528528678233	2.6957293232673596	4.17907965247498	6.718084505602531	4.70259507041649	4.2220238393804905	3.80620445104507	3.66576736441329	3.90219166324783	3.6090261846492497	5.89285267244799	1.2224882139673898	1.65653271252832	2.72331544834863	2.98060187625501	4.259751929608379	3.39725712436702	3.8919476271085696	4.159820163777529
hsa-miR-501-3p|+1|+1	4.59312755199197	3.3056276090499	6.84615214448004	5.2940231707783605	3.8184926216658903	5.623766950285809	0.0	5.5470729404654096	4.97994574013231	4.2112347613076	3.7255516285237795	3.5582958156891102	4.4520092225744	4.97005862039049	3.255554953131	3.2342240516477903	3.72499074004842	3.3030894090810095	5.39524536625628	4.53475379990001	5.65237038458873	2.04557773443072	3.07982142511496	3.52396025283403	4.304043918266999	4.21299231471626	2.4669682626822795	2.5925521192978502	6.29907472247395	2.05824598350252	2.22339186585557	1.8289835454061398	4.579674005067651	5.63209451399189	3.19324559102355	2.6332058115006296	2.7881286086157595	4.90497513284086	5.515135436637619	5.23474377155074	3.72913603417122	2.70373438983754	2.8775535284925198	5.4854436478539	4.1944141142361095	4.475545747881441	4.78721554099904	2.63118428224432	5.278002104987371	4.00439710265044	2.68742940210226	4.64433032427123	3.1625102095558	4.4418297896175405	3.9646480353712303	4.27825787400747	4.7339132561009	2.53019927524413	2.6717326934845	4.711208456066339	3.85820582872215	5.29981518677009	3.64846834398642	4.1266186549921295	3.6131823682777595	3.4609627258037596	4.002500907056819	3.8539820835398797	3.80409867203384	3.1458958575259	3.6761406062641604	2.70917327569655	3.8566814545195003	1.54975186116869	3.2373164245026405	2.3965051765249	1.08667583865703	4.7517156575621105	3.1760684527887304	1.79304913829443	5.674306405952651	6.43203678130388	4.58946624708343	2.9303989707858396	3.5037259432680803	2.32530547514173	3.94948653330108	2.5309320721343	6.74249974978847	3.05904120706065	1.15707306782731	3.8324395438440604	4.52720126036049	4.05762692445332	4.12884809611504	4.5003874628976295	3.3137412712201297
hsa-miR-501-3p|0|+1	8.64046745740473	6.32972222227715	10.054868233758901	8.86783465688115	6.961913674187441	8.09008196776079	3.8113870931223	8.10378476676134	7.94535420247743	8.45312774457015	8.977582284724699	8.209637964082269	8.596858234267652	8.24466702324791	6.45826139733579	7.09937671697621	7.334204778604231	8.60390176712283	8.28418692314295	8.32276842392843	8.78207711357752	5.71212357021744	7.11606444798092	6.4240093139827	7.377885651267889	8.832799264813039	6.56599783684321	7.453500893362781	10.418084288315901	4.85463247616983	6.4875660267400805	5.22636863159199	8.0550012743651	8.65673527472387	6.128769431125869	6.336196546478161	6.59982580399403	8.286094359269741	8.67790716259762	8.35375081838851	7.55948931237547	6.62101461542719	6.61987909560614	9.222160887608288	7.653992637912401	8.11267805132825	8.886590078999731	6.633410601928331	9.289523078350141	7.93185588811701	6.741231497032841	9.234591964559462	7.636796836364209	8.77167347436431	8.90623154749721	8.46152101334915	9.290934359744812	7.27566583876421	7.2960603370294	8.55492478332679	8.67636859835264	9.103668916752449	7.120402644475981	8.734618804949019	7.75740029218461	7.51144989747814	7.5294189969969	7.2382264676798	7.605894917987441	7.366017821828519	7.46893890303427	6.50184914993033	6.974463213043751	5.685655612295981	8.29935356877909	5.86438189155558	5.272347131611269	8.10782726685822	6.045224887934969	5.75142454235062	9.50066347562278	10.7910287392504	9.091363277431821	7.472641966444969	7.78691091911996	6.39991876732518	7.919798103715559	6.7197461032013095	11.296087272966401	6.714411554184201	5.00954431529984	7.156088229438191	8.3644571718878	7.57518154175543	7.396814984376019	7.176386664032509	7.546551204773261
hsa-miR-501-3p|0|+2	4.2475351946754305	2.01974799797789	4.84511717342869	4.48212494648607	3.3079947428766503	2.28234692610947	0.0	2.54585820430308	3.3458899475677204	4.92719368145869	6.10599925369806	5.243354317542059	4.873499772801701	2.7153381700045496	3.0224209208267703	3.2342240516477903	3.18066654976283	4.007146815137951	3.92289747890741	3.9052052923397795	4.19965685655436	2.04557773443072	3.8420436568815806	1.8158877390518502	1.6874286685458701	5.8993317804739105	2.20884364242663	3.27664963878346	5.429156868350071	0.868369962734336	1.74812708315881	1.7315255688729099	2.8156747955952297	3.2173485026593305	1.78408475658817	2.23791998664426	2.5174938461147995	2.70403702082865	4.2263098506472705	3.5458225858611	2.83402032334809	3.1142885767524504	2.8775535284925198	3.99149344952185	3.6307480251437205	3.84111944942477	4.16469074518763	3.61548429329163	4.99753900365458	4.7160059543374295	3.0453605120101295	6.36855778500431	4.430976663306231	4.645252216753531	4.803909443417139	4.59625704175297	4.86491511808578	4.30295026768145	3.9143911330824195	3.7982925894832404	5.05446653077326	4.76777884260545	2.7591585205085405	4.16983902979124	3.30684369452739	3.4609627258037596	1.9000726846966698	3.6917121320386803	3.6470265595772005	2.69547697098103	3.95299913591555	2.70917327569655	3.37925626562854	2.64553469840664	3.77036129232727	2.43149240735732	0.643321074723987	3.1041340215044904	2.21841577205036	2.75547573129832	4.50541651959694	5.80436576552751	4.3325198357138	4.30493202902516	3.53399925910039	2.79914284889545	3.3173972453424	2.2878572059966698	6.46253130864336	2.502638392593	1.65653271252832	3.11130916781726	3.1013927870914797	2.42829541209037	2.1211782507062598	1.2003848813728	2.3362399162628997
