	TCGA-3H-AB3K-01A	TCGA-3H-AB3L-01A	TCGA-3H-AB3M-01A	TCGA-3H-AB3O-01A	TCGA-3H-AB3S-01A	TCGA-3H-AB3T-01A	TCGA-3H-AB3U-01A	TCGA-3H-AB3X-01A	TCGA-3U-A98D-01A	TCGA-3U-A98E-01A	TCGA-3U-A98F-01A	TCGA-3U-A98G-01A	TCGA-3U-A98H-01A	TCGA-3U-A98I-01A	TCGA-3U-A98J-01A	TCGA-LK-A4NW-01A	TCGA-LK-A4NY-01A	TCGA-LK-A4NZ-01A	TCGA-LK-A4O0-01A	TCGA-LK-A4O2-01A	TCGA-LK-A4O4-01A	TCGA-LK-A4O5-01A	TCGA-LK-A4O6-01A	TCGA-LK-A4O7-01A	TCGA-MQ-A4KX-01A	TCGA-MQ-A4LC-01A	TCGA-MQ-A4LI-01A	TCGA-MQ-A4LJ-01A	TCGA-MQ-A4LM-01A	TCGA-MQ-A4LP-01A	TCGA-MQ-A4LV-01A	TCGA-MQ-A6BL-01A	TCGA-MQ-A6BN-01A	TCGA-MQ-A6BQ-01A	TCGA-MQ-A6BR-01A	TCGA-MQ-A6BS-01A	TCGA-NQ-A57I-01A	TCGA-NQ-A638-01A	TCGA-SC-A6LM-01A	TCGA-SC-A6LN-01A	TCGA-SC-A6LP-01A	TCGA-SC-A6LQ-01A	TCGA-SC-A6LR-01A	TCGA-SC-AA5Z-01A	TCGA-SH-A7BC-01A	TCGA-SH-A7BD-01A	TCGA-SH-A7BH-01A	TCGA-SH-A9CT-01A	TCGA-SH-A9CU-01A	TCGA-TS-A7OU-01B	TCGA-TS-A7OY-01A	TCGA-TS-A7OZ-01A	TCGA-TS-A7P0-01A	TCGA-TS-A7P1-01A	TCGA-TS-A7P3-01A	TCGA-TS-A7P6-01A	TCGA-TS-A7P7-01A	TCGA-TS-A7P8-01A	TCGA-TS-A7PB-01A	TCGA-TS-A8AF-01A	TCGA-TS-A8AI-01A	TCGA-TS-A8AS-01A	TCGA-TS-A8AV-01A	TCGA-TS-A8AY-01A	TCGA-UD-AABY-01A	TCGA-UD-AABZ-01A	TCGA-UD-AAC1-01A	TCGA-UD-AAC4-01A	TCGA-UD-AAC5-01A	TCGA-UD-AAC6-01A	TCGA-UD-AAC7-01A	TCGA-UT-A88C-01B	TCGA-UT-A88D-01B	TCGA-UT-A88E-01B	TCGA-UT-A88G-01B	TCGA-UT-A97Y-01A	TCGA-XT-AASU-01A	TCGA-YS-A95B-01A	TCGA-YS-A95C-01A	TCGA-YS-AA4M-01A	TCGA-ZN-A9VO-01A	TCGA-ZN-A9VP-01A	TCGA-ZN-A9VQ-01A	TCGA-ZN-A9VS-01A	TCGA-ZN-A9VU-01A	TCGA-ZN-A9VV-01A	TCGA-ZN-A9VW-01A
hsa-miR-500a-3p|0|0	7.49487498856501	6.24608645986506	5.986004576390919	5.883287733168559	5.09475813342707	5.46774757775583	5.84959267785811	5.144565071709231	5.79817334882033	6.717935077497651	5.67164418318969	5.95693447799049	6.32036294489087	5.75409551567552	5.8238027814337805	6.822931347566461	6.45435422565434	6.02537295087543	6.165179138713929	6.9251724490196	6.5634315782111505	5.17878904546724	6.27158399938461	5.4250952298438095	5.88484597001778	7.22789921424468	5.73991149361329	6.237319807426551	5.14590935190282	6.979983070233071	4.72443190391954	5.337298852368031	6.218126379613769	5.7530490729631305	5.886939642500121	6.1212167861272	5.65392570678586	4.87904842983031	5.3745377656564495	5.7116167972036695	7.08042816097342	6.41249535381606	4.774578246088139	7.498208839814381	5.952487719961639	4.838201735239389	6.81876986730548	5.81695876982363	5.82296738864757	5.69243059919716	5.68122429540143	6.36345384310094	5.07179856324184	5.291111792158111	6.53390787704561	6.71774957857683	3.7405282224883996	6.87582762773914	7.1899275406840895	6.2067264502730595	5.39298589703042	6.1463111424126895	5.9653879297212695	5.4622402856425705	5.42746656716611	6.6806359647831295	5.69552945600652	5.68588829237765	5.89415614586143	7.00356022720385	5.624422615114571	5.82787918659516	5.7056994300497905	5.822987850531749	5.44540619801175	6.18909995692945	5.09338026007174	5.0891347861673095	6.31969780954833	5.78012202726128	6.583385488338151	5.2535684206583495	6.23835313592981	5.2978280826319	6.030802120635131	5.14479700622418	5.50702212542879
hsa-miR-500a-5p|0|0	4.22656662038913	2.38636937793556	2.54493666673393	3.57439485631253	1.9474604345705602	1.80152396347907	2.7247096297619597	1.3987859463175703	2.91656707580645	3.3560048779738096	1.99631689828499	2.63966574762768	2.7540560407188703	1.87256376887683	1.9930680464934099	3.41138315894011	1.9618927273708702	2.45586733316292	1.42483943226172	1.84320976552095	2.6102910796385603	1.87611516644772	2.3747974976702597	2.99895234489269	3.13278388783661	2.9539342959714903	2.5484759265741	1.8478387411755801	2.6507832200715	3.07386973613751	0.0	2.01183816698097	3.0158253305235805	2.7910910771982205	2.19536647921645	1.89538367711971	2.07501968310653	1.27052973818347	1.59659104338986	1.6561820500432602	2.656726941689	2.37400970101018	1.58877917631587	3.2342493847186695	1.94269844012139	1.6096283904548299	2.6700639461926	2.27662132722394	2.5566837151686097	2.9429243445636804	2.5185824321620696	3.3313789230509103	0.882801629522953	2.9670079384661503	2.55359009425763	2.65226446315805	1.3481119793221203	2.5569578322659	4.6179444719939005	2.9701673603485097	2.13803269632267	3.04922706867374	2.85050960052383	2.49462242322523	1.6233902291718998	3.04890867934138	2.7491795067412	2.5237839063168903	2.78010198239166	2.49211605921826	2.34479713621817	2.7213640070742	2.02009853498016	2.3999095798835497	2.1789563006050803	2.3100923992844202	1.2935915344526698	0.986497641034754	2.48024477236958	2.97576307037555	3.88743428102267	1.7390015765303999	2.40542636526908	1.53034032229993	2.3343561912876805	1.8577045865092399	2.8700160828543995
hsa-miR-500b-5p|-1|+4	4.22656662038913	2.38636937793556	2.54493666673393	3.57439485631253	1.9474604345705602	1.80152396347907	2.7247096297619597	1.3987859463175703	2.91656707580645	3.3560048779738096	1.99631689828499	2.63966574762768	2.7540560407188703	1.87256376887683	1.9930680464934099	3.41138315894011	1.9618927273708702	2.45586733316292	1.42483943226172	1.84320976552095	2.6102910796385603	1.87611516644772	2.3747974976702597	2.99895234489269	3.13278388783661	2.9539342959714903	2.5484759265741	1.8478387411755801	2.6507832200715	3.07386973613751	0.0	2.01183816698097	3.0158253305235805	2.7910910771982205	2.19536647921645	1.89538367711971	2.07501968310653	1.27052973818347	1.59659104338986	1.6561820500432602	2.656726941689	2.37400970101018	1.58877917631587	3.2342493847186695	1.94269844012139	1.6096283904548299	2.6700639461926	2.27662132722394	2.5566837151686097	2.9429243445636804	2.5185824321620696	3.3313789230509103	0.882801629522953	2.9670079384661503	2.55359009425763	2.65226446315805	1.3481119793221203	2.5569578322659	4.6179444719939005	2.9701673603485097	2.13803269632267	3.04922706867374	2.85050960052383	2.49462242322523	1.6233902291718998	3.04890867934138	2.7491795067412	2.5237839063168903	2.78010198239166	2.49211605921826	2.34479713621817	2.7213640070742	2.02009853498016	2.3999095798835497	2.1789563006050803	2.3100923992844202	1.2935915344526698	0.986497641034754	2.48024477236958	2.97576307037555	3.88743428102267	1.7390015765303999	2.40542636526908	1.53034032229993	2.3343561912876805	1.8577045865092399	2.8700160828543995
hsa-miR-501-3p|0|+1	5.68509639802686	4.60028148169489	4.6541562960893	4.6778607064329005	3.8088992561143704	4.96937004271184	4.08655239204524	3.78884943823011	4.39205507219299	5.285843949871571	4.687768383061139	4.8251966842535	4.71605190866096	4.49574641556214	4.91388800659126	5.82936053070073	4.73874517603585	4.24379964021379	5.2376266811383605	6.07789415918795	5.2338852908706395	4.08959266450143	4.787380533918901	3.4139524138434	4.3729220840075	5.89099797408661	4.790557104220321	4.551585971959611	4.702535903501389	6.83059352334314	4.647376654005121	4.9694532482466	4.76773738972147	3.93168420513277	4.59223099906131	4.992271532206789	5.27216790796238	3.9521600821353196	4.436137955006401	4.36495123049388	5.92057904831595	5.16450429613454	3.56595221675376	5.31739585818284	4.57915706465435	3.51666854611374	4.7579034343555	4.2001663005384	4.86001695608754	4.13884004385625	4.51921924285225	4.82399670600088	3.64777728273208	4.37906269660594	5.29928340490552	5.4360371905905	3.3610278441562302	5.48048344253768	5.43889013910357	5.1587030889111	3.7872315260950398	4.249515904076651	4.89269555306662	4.1734002077652095	3.52902654201357	5.12353038350392	4.28862748901188	4.66381617631939	4.36200435370333	5.3513472149777	4.52159328976434	4.71833739272908	4.36170770400329	4.3897460357634595	4.18355461927063	4.7343313048903	3.68402206285967	3.6754127462575297	4.71092030835266	5.16285868057328	5.52375596865827	4.0060622416979905	5.673076569865251	4.25776354346802	4.60445636743075	3.6187688599621497	5.064158512007491
hsa-miR-501-3p|0|0	3.6313270323708395	3.04416411573815	2.6597893453187003	2.8201701045677696	1.18253692607477	2.6935296931030797	3.5083022701974906	2.4950782020044904	3.23980477647149	4.0041772316987805	3.6227586088857104	3.57765481322216	2.8337371564197404	2.0683931851485697	2.5772582701332403	4.13426035361399	4.06570307392004	2.22364320639658	3.2870585324544703	4.1705136136169	4.008701512476581	2.17168528919077	2.53224717296605	2.50151433325719	3.39503426133443	3.9003913817476294	2.8202196554905403	2.9733366699560695	3.2243389801339197	4.6219801641925	2.53908829363606	2.29263943306647	2.75080269996942	3.2959980094122203	3.5715978155832797	3.30979328211227	2.29340259910894	3.18933161081288	1.38924898275796	2.3404301323571204	4.12104753557239	3.3582654193372403	1.4542921393777999	3.63235029908634	2.9234651220300196	2.3514769575501497	3.9598616173632095	3.1448057200312696	3.8470291087112405	2.8160457397272496	2.7203270632106697	3.1145626787486	2.2194406148658703	2.3844271985342598	2.27432302267481	3.71932790391622	0.8261060623450491	4.0666878108310405	4.574034817070371	3.3212201231350296	2.07091109042359	3.57489169548271	3.6016663895106	3.28188019348415	1.8623166740528203	4.19771759445978	3.81241916299318	2.19003434836602	2.6361946585846896	3.9894781834325497	2.6633993228125097	3.0889939777059903	2.76693822681305	2.3999095798835497	3.1695058871065496	2.16779665596403	1.6676938609258798	2.48019333629704	3.66723854235925	3.36724890449031	4.26732803683098	2.6312547527852796	4.01454370923401	3.6890531096148504	2.50215193070263	2.5169606555886697	3.1880526638192004
hsa-miR-503-5p|0|0	2.5113224145517097	3.28670782355578	3.1665727029421604	3.90979775265502	2.7126355082385802	3.41885674860292	3.5434360878282303	3.0644658950645	2.20789234692763	0.841502590617529	4.549885357451741	4.6987908410296395	3.0493532091754196	4.3898218125039	2.79942996492289	3.8427025646021495	5.564732954154019	2.1259226423177298	6.074311454827889	3.9116480803612	0.636941679153769	2.00169745729862	2.2891218341503103	2.6619567569114198	2.8318501345119	2.36071098274131	1.8984849226182101	2.45686591006367	4.45614901644032	7.45742500681658	3.4997682453181804	4.38755988590776	2.81404634770279	2.00762215071484	2.9748562774153195	2.54496186844097	4.48199843336076	2.28817504903941	3.8027498112241807	3.19046825000422	5.9658178331795595	5.1491229268038206	1.22566447535999	4.21476985718257	3.38279192182845	3.0808016783289904	6.93175512068598	3.7171579733417897	4.80416820833122	3.0217065420479603	4.0426981525844505	3.74260618220379	2.72821466178701	2.74041116870736	5.077589229307139	5.26669275966562	2.94456094569543	5.00893340758406	2.3802442153297703	3.06625748285447	3.2022442195197898	1.3558640263582302	3.83612666678622	3.5061949312295	2.9885222763669903	3.0968854629613296	2.88950237615342	2.91312233706268	2.23121795010896	2.8143342878980397	2.9826611595109997	3.84784240100874	2.63119635964929	1.5831630111514101	7.00284337704066	4.32891318976377	3.5711084520008796	3.63799340229576	3.95448334035299	3.4666071104054703	2.50346407293603	3.8327784120541697	3.90383304340765	2.9278753996879	2.78855581882233	3.38508584882498	3.6690191550175397
hsa-miR-505-3p|+1|+2	3.5885965302129703	3.3306811596518	3.1665727029421604	2.9870519268437303	2.60383928252177	3.24061973406735	3.19138804361258	2.91593842964333	2.9491341239716	2.05923825084473	3.67193281287264	3.54862868221578	2.15304863234575	3.12421220089935	2.6551794657567003	3.0299773628652797	2.7637206451634997	2.48243345474119	3.55863689588013	3.98084753053393	2.47280994000326	3.1984133635764502	2.80341309010247	3.8401884422862103	1.45866190966237	2.36071098274131	2.5484759265741	2.5760100136147406	2.6507832200715	2.9661629915661902	3.8137020770937298	0.900381310394413	2.7827710487983195	1.8228519904079399	2.86098362790148	3.17144773221258	3.02069967076558	2.06285668909474	3.1197311028745496	2.1973481539243997	4.217719165983491	2.82487483645961	2.16364092500691	3.69614920242056	2.4958492069349902	2.2977617447226	4.095394651503621	3.3327348625239597	3.22485417082055	3.2351226361268504	3.65654911883429	3.51982767864664	2.66562780576888	2.55355871653048	3.18875280577135	2.2664030850332297	4.34499485722976	2.66842858730302	2.5190460916051403	3.2683281130629505	3.26364786493902	3.27260683955946	3.5498286717350602	2.86234730316096	3.4760505267906803	4.034852698080369	3.96825364105866	3.54714014612208	3.06877466235748	3.2088906917031004	4.03369127975811	2.9308529483470203	2.7341812424597003	2.319768437904	3.61946313706504	3.76299915355308	3.8137688952256	2.20111730906315	2.60615826559869	3.2605384437997595	1.98990436053496	3.9586394079242098	3.6667448227467205	2.13729741901355	2.97130213753287	3.01535929040248	3.6690191550175397
hsa-miR-505-3p|0|+1	3.2477344610418797	2.99034794837438	1.9640270916701799	2.88925599876112	2.16730260466592	2.8509406833320297	1.56734839643574	2.34822956945929	2.4993442549980096	1.86382678222833	4.1595502041489	2.98122419137894	1.10381463535471	2.0683931851485697	2.79942996492289	1.98770507471955	1.8932629591250199	1.6974243577657	2.88799610885231	3.76241755777937	1.9989745020186498	2.80929471030086	1.76228931487886	1.87359839303313	1.5571966904821	1.66764935958672	1.49508611595307	1.2737942882550202	3.02744752337484	2.78783868586694	2.70036765079586	0.900381310394413	1.7710475851285299	0.9758359449772122	2.32986052686214	2.21006005744699	3.1381949078513096	1.64096883383621	3.18540898909355	2.12010805438615	3.3793582141856002	2.14506048314382	1.58877917631587	2.4056184832138703	1.76347512217565	1.20517214807104	2.98136121092403	2.9286773281525695	3.29599820622043	2.3505337398628	2.62297834203976	2.7810590000677995	2.12955032771443	2.24314656200952	3.11693219230317	1.8406827302703899	3.6838128992579002	2.5569578322659	1.47905237355477	2.36113478235674	3.1049418261879502	2.31770869781342	1.19241851642269	1.84422434077851	2.24664142483168	2.7817066650523	2.9759998581424805	1.62223321282759	2.35897102990719	2.43959490444044	3.1450156995555894	1.979921446198	2.2225999258746203	1.9455330086293199	4.02583675461932	2.91091496591247	0.569288728401573	1.2069507964834598	1.01275479046452	2.43678093754586	0.886880459940494	2.5048953158272402	3.9930708250337204	2.5632077366481902	1.80246585019851	2.1413010751887502	2.9839978061334103
hsa-miR-505-3p|0|+2	2.8375429884692003	3.28670782355578	2.6597893453187003	3.59522137104999	2.78086006528392	3.16266510570906	2.528254033964	2.6906375816969903	2.40858195432152	2.31021719506236	4.05221399613908	3.1453202335433597	1.880300924619	2.9856372414680297	3.05075680265812	2.07492578851005	2.68470404958716	2.19179951128485	3.01370413496571	3.8757625014728903	1.68711303400699	2.80929471030086	1.4824714633649798	2.50151433325719	1.1148259519427801	1.85294104948107	2.1158604457612102	2.10721535894369	2.6893900657993504	2.6896661260835897	3.7413881836060603	2.01183816698097	2.42588712097299	1.49196256161558	2.1475967639302	2.21006005744699	3.8622147094036	1.795715974215	2.2152752257731803	1.76166976983873	3.80980924716575	2.7177363593201	1.58877917631587	2.35381159706012	2.4958492069349902	1.7760089897459799	3.34998974168527	3.1448057200312696	3.3857080996344604	2.5229390279033996	2.81152016102032	3.0493024293760898	1.82042735015743	3.23920422348251	2.9339848121203302	1.1566724078239599	4.1907170404764305	2.05359457945851	2.0547396143957	3.09691606117771	3.03622519266183	2.15884224375192	2.9337619729893	2.96668230373428	2.4797893897870096	3.18830259795761	3.5836184022722204	3.2194083444251	2.29650812207263	2.72937506020441	3.9773138148338503	2.68879013403423	2.66634784091493	2.97164864162597	3.77628619860323	3.7126327878795404	1.6676938609258798	2.6401508437387995	2.18971736243033	3.18474451207395	1.54133640772043	2.9550039951413103	3.9379473118760897	2.73673887733665	2.1444441264093	2.5169606555886697	4.05541929626526
hsa-miR-505-3p|0|-1	3.5445616824638395	3.37335373809537	2.05077553758477	3.29775860658871	2.60383928252177	3.0372169279926498	2.30076521549913	1.7887667017898998	1.91000115543266	3.0688790568835	2.5105212432658197	1.1303127908282	0.8206063441344009	1.51766832497886	1.9930680464934099	3.41138315894011	2.94417808244833	2.95040176834405	2.23470412405832	3.4077398749495296	1.35280472213737	3.1449647950308997	1.99655148643417	3.5432258056898904	2.81203104312747	3.4030832941177005	1.77613755251751	1.93957756159805	2.9658780987994	2.1148861318004	2.53908829363606	1.8478677684057099	3.43334426371042	2.54446125578021	2.52942449523844	2.54496186844097	2.8474893549603797	2.33940574854322	3.0509200657433797	2.89829344392059	2.35052465606196	2.82487483645961	1.6515960279271102	1.52053193683601	2.41716621658973	2.72151121547391	1.3406963747066498	2.4490821105235003	1.6805351481395399	2.9429243445636804	2.15060406481349	2.11097864396802	2.5316680350135	2.51309813815769	2.96158390005121	2.06918932326113	2.8446166121200602	1.8791888768498897	3.0636643099137	2.14343772707044	3.3511149013179904	3.1083972837206	2.80700967125517	2.09502475816819	1.6233902291718998	1.8149874969934499	3.37660826991828	2.19003434836602	1.5638104157393402	2.43959490444044	1.9352858353737	2.08378782181669	1.96469774731612	3.41901591277089	2.51206113604202	2.3100923992844202	1.8721807169342	2.6401508437387995	2.10692479106355	2.73129703249004	2.88142969170124	2.6905128552891497	3.22605666970618	2.9278753996879	3.1334808719642204	1.7492660801456899	3.2348554822977995
hsa-miR-505-3p|0|0	4.73752510248804	4.38776805588103	3.08670378968257	4.50154301861348	3.41709449149594	3.1220491145238	3.43535868900248	2.56325282522019	3.0121423973099204	3.4975997506614704	4.05221399613908	3.2571986580478596	2.02311071846128	2.88525916702186	3.05075680265812	3.62875978767874	3.3547527237928096	3.4980456775127298	3.01370413496571	4.2567480197651	2.63628229097163	4.5152333872148205	2.53224717296605	3.9988774832652902	2.7919358892133794	3.6229560979196798	2.471714073438	2.51766754301348	3.8016465725224196	3.3978538065888797	4.52348048835786	3.0644955214449503	4.26666968058336	2.95744353661958	4.01927978387529	3.71037311300042	4.5400877673833495	3.5352766185877003	4.13742847164921	3.0308146832217098	3.4447292065108504	3.78711477278023	2.91825144937254	3.1757741433911097	4.03727460472211	3.17319267170885	3.45454181562032	4.03401094407468	3.5106085131347102	3.88859333333084	3.55464126743	3.65757690303658	2.84578835106293	3.66561285350786	4.10739054863203	2.56503767708277	4.34499485722976	3.1503120213883102	3.83285794401769	3.29501649503843	4.4860810384372405	3.44318969883386	3.1922863391036005	2.91545778001377	3.19931045350392	2.8945917343507896	4.463486130436849	3.6186322997861002	2.29650812207263	3.59242529325889	3.8883883894234	3.03818229363845	3.08533654195525	4.08492173250475	4.087019069338	3.2302151548728504	2.05124925766449	2.9762872891331	2.3422819812637403	3.3325484080594503	3.2140377377229203	4.52866483992354	4.86667364285803	3.50931179079834	3.90649572478048	3.2323196491449	4.29511233557024
hsa-miR-505-5p|0|+1	2.9430752735346095	2.4673911410872598	1.66726602650316	3.37204727883398	2.87750431558954	3.1220491145238	2.78466846272526	2.34822956945929	2.6653489114215096	2.9258657095637703	3.40736303071854	2.52512871162079	2.66971547986825	2.39476757869535	1.86774771370419	2.8438398656662405	1.3944299918056597	1.94673086982988	1.5954155341055	3.06944405347579	1.8734747063435302	3.08945964262434	2.10080785009838	2.6619567569114198	2.5501709308672402	3.21295344095462	1.6424449934427199	1.2737942882550202	3.2503946967006403	2.2123910453794102	3.20937740264899	2.90673562844225	2.46581956092296	2.54446125578021	1.62684480909866	2.8771855840424903	2.59688465310348	1.64096883383621	3.18540898909355	2.5315205006880497	2.9091814288777798	2.4761597720054103	1.82513417617482	1.6972230281763798	1.88539601328361	2.24196897565671	2.83409260457604	2.48915816633199	2.80452263543869	3.61133832755058	2.62297834203976	2.93351307592564	1.26698905340155	2.99665798356259	2.44045315321922	1.56904471690768	3.46566350139756	2.3495938382994197	3.00817607195185	2.02088686831301	3.2933966637872403	3.1652360198148197	2.3420688311902698	2.5627925095485296	1.8061913674821999	1.92539429209097	3.0967370612229703	3.4719196703771202	1.76174386495535	2.38508924984343	3.0388340566019396	2.03278916058528	2.26907614953136	3.7293072198402406	3.47435048823807	2.72014403725438	1.6676938609258798	2.3930315397832405	2.26801544135342	2.8828864249382105	3.2140377377229203	3.13643245654673	3.9712735063142204	2.4178231695946004	3.68018433259611	1.7492660801456899	3.4082166409044903
hsa-miR-508-3p|0|-1	2.41677934100731	1.8946264183218797	4.82387224309809	1.91510351956261	2.6410237951878597	0.995920804868772	8.44408656412133	4.64422206804321	0.6013567194071291	5.36189878692562	0.890819384915789	0.77689329661469	5.840762494691781	1.37689956867319	4.2889022967931005	4.94989589150068	6.39043032301476	7.633030251805919	1.00784686683718	0.7986310440279741	2.8288998878651	1.80897159332838	4.24357012459926	7.57875330438713	5.460524539078139	6.68179053388962	5.27010784945988	6.68449987406824	0.22690947056046198	6.48768889391771	2.1496811424969	0.5193201026702889	6.2093317677456605	8.498287256218129	6.94450177325289	5.9306361305375495	0.7558340201956579	5.529822276311389	10.0821344617889	6.39170508968209	0.311714877536015	5.9179246918301995	5.18348128505827	3.4469881172767596	2.7416784234344	5.9233098079934505	3.7292137658448796	2.70871760945819	7.759310953126731	2.8595902722476803	1.1953798720020201	1.7765414052607	5.24232049902745	3.05419031387888	4.54152810876964	3.47005450520612	0.330708964448318	5.554904937201821	4.18947822698014	4.39019362136337	0.48562251023372904	3.92683541072621	1.19241851642269	7.041736356300991	3.1324122098747904	2.7817066650523	3.17195698779065	4.83867535786358	1.20428111617954	1.2677879200625102	0.957181351400408	6.98236506898009	1.5026712287880901	8.88300201032932	5.31508951206156	1.39519311803965	2.2105256863164504	5.07520326155377	6.17986252866996	1.56653330881518	6.0892585792939995	3.17843604095517	3.3152767268454904	6.466617137114	1.51909867921674	7.3340056756616905	0.678993312594359
hsa-miR-508-3p|0|0	2.9087484853790295	2.38636937793556	5.31058011822879	3.13661584667018	3.1074423675587406	1.45423791108006	8.832868046050962	4.902880535254	1.5341560667484497	6.15413974869506	1.04808700948128	0.307792670667628	5.97860746217589	2.2407900440749504	4.63497730570597	5.40182204225023	6.4212237414313496	7.49551245192623	0.418966267612428	0.7986310440279741	3.41379826410295	1.9402723260613999	4.7557910912592405	7.41384713583875	5.70310141782263	6.88411844498038	5.52879349156767	6.838413859838769	0.749577862357993	7.429815262113709	3.31280635528136	2.6321182475339198	6.55307096918952	8.4852103926529	6.901946740945929	6.20635316240196	0.939710521828326	6.08570615115716	11.0744437828201	6.40804463520532	0.7853802308874179	5.744549667373691	5.20458369619585	4.02905868217797	3.57626451022322	6.43961835605967	4.6737693477255196	3.1448057200312696	8.4664533667772	3.09640848033611	2.62297834203976	3.29430471077762	4.9191982883617005	4.008944002915991	4.70557386159251	4.484912448483651	0.59956773196124	6.6409113325731095	4.36170213180029	5.66257348881963	0.0	4.50206143967315	1.0504177419543002	7.68505450884558	3.3443059322067703	3.82298607280481	2.84422780298522	6.5672712090656695	2.4763258986732004	1.6836726154855501	2.6633993228125097	7.7546488354089105	2.44131526034095	9.20292322691976	6.239624529551589	0.9497697271563209	3.86256763583173	5.728262334178329	6.23937782025341	1.30535245209574	6.3629668263089405	4.26188892942801	3.8087093965312	7.1155591712991395	1.6677283108746999	7.201377239698941	1.13884355835569
hsa-miR-514a-3p|-2|0	1.48966633105806	2.38636937793556	3.4157114004101197	1.70122504441401	2.21740047623917	0.58224431924192	6.277616819510469	3.5067002525834305	0.6013567194071291	4.203368799521391	0.27924215256160495	0.5613259259685079	4.488781534394509	1.51766832497886	3.2141363110493497	4.42728576564714	5.22410108199363	5.084679345450031	0.0	0.45388616685653604	1.9989745020186498	1.001131860082	2.74024872019468	5.90571317787807	4.57459034403938	5.06336418233558	3.4598845139231096	5.15947501716533	0.22690947056046198	5.89001542664595	1.6146524846838302	0.5193201026702889	5.06285200590375	6.97678036223075	5.11115912620897	3.9549203969647597	0.29811377802795397	4.87904842983031	8.82020854930284	4.553022144538441	0.311714877536015	4.2861522094437	3.27814892733826	3.3708395101123196	2.24562379155948	3.94130595993116	2.27257224913301	2.9286773281525695	6.943551284654711	0.720181077040115	1.4436428802135801	2.0676924214203702	4.22674018825337	3.05419031387888	2.65849632100879	3.37067188352289	0.330708964448318	5.175444838061829	3.11709719418911	4.24718227039446	0.0	3.2199200670426102	0.0	5.9497891597469605	1.8623166740528203	2.37784829817321	2.5379448414447503	4.96748634296582	1.85137864893347	1.0040753989307	1.3613126302923102	6.13945513244112	1.65043392237874	7.7963623486902	5.023215814040491	0.764408366362609	1.7735572430113997	4.29616461353413	4.80584175226759	1.56653330881518	5.324161574283901	3.37186034591004	2.9195819517028703	5.95419240704733	0.6978091999486341	4.68192551967263	0.927163203915115
hsa-miR-532-3p|0|-1	6.130823300758751	3.45508935266434	3.08670378968257	3.9426724081431206	3.05330154814408	2.38570721939098	3.64397824021504	3.11076098620901	3.52547174806328	5.041794534858901	3.40736303071854	2.74577459381366	2.5801365103798397	2.7773713504612005	2.79942996492289	4.28819984621668	4.33515407166162	3.8940555263786503	3.6773868245679404	4.19983488372733	3.7357007083989195	3.11747913524678	3.0834049098609797	3.4139524138434	3.91508165696011	5.256486401021269	4.06721000423354	4.05290552750746	2.3470433276870497	5.246028365405429	1.6146524846838302	2.9877708982175295	4.33294577259036	3.6964288373351697	4.25167886803299	4.08907509438712	3.2115246649413596	2.91318979827401	2.7372497880489903	3.49580840879682	4.32577434183647	4.007826250368811	3.73502479957016	4.02905868217797	2.95165457535541	3.0486413523332296	4.9127443635415196	3.0135641561576496	3.7988533660014396	3.2351226361268504	3.26308572961074	3.87405210867607	2.5316680350135	2.08651352760486	4.33546387410139	3.4045658271039105	1.0218527720535	3.9391161531315695	4.87736038124667	3.4924181458754395	2.8485865930342	4.2755648403449	2.85050960052383	3.1986257461517797	2.54982305266098	3.90612405921009	3.76461816718435	2.73154724762016	3.24450008144282	4.372317696322701	3.2439153184242304	3.1137441101605	3.30198752554735	3.16752518288714	2.51206113604202	2.16779665596403	2.2840209677509997	3.2975321177117403	3.4493187438968502	3.10474677061833	4.1514670265025	2.90584333853962	3.39929906194108	2.7770457635522803	3.8453751556221403	3.38508584882498	3.3241384850025
hsa-miR-532-3p|0|0	6.37981030116462	4.635769146404309	4.4458622996016794	5.176412479451571	4.129845317982	3.16266510570906	4.13342397581156	3.60700741072904	4.319176872002259	6.2117947905383	3.5975283434243397	3.2208613836789604	3.88661513272462	3.7273112121503598	4.2136394387542895	4.9953224857659295	4.25537203381108	4.727434302012241	4.55930450298664	5.526896302301049	4.34447462820216	4.22453412094444	3.9956880685208795	3.8062431000789303	4.6546671128211	6.16930512508733	4.82181971101522	4.69010498115543	4.199528696448731	5.546376207909519	3.5848844276013194	3.20669212744105	5.32411616099215	4.58261841222449	4.76046600966111	4.17607280618666	4.18706992479107	3.24412715903498	3.8841186760413198	3.1521804775673803	4.63674263238936	4.3047814009114305	4.035118948699759	5.03441197842768	4.17516052934154	4.2120233374554195	5.43129614471382	3.7831202985875803	4.3149875094289705	4.71414454323413	3.65654911883429	4.27700418855908	3.43910640621033	3.7376193369011896	4.53235499802424	4.53167281566391	2.2822822284515802	4.66807797846121	6.1525727679058395	3.9608871758868	3.13811049945056	4.57729100122887	3.4684030691937595	3.52340404077725	3.1550580564420097	4.53028372137047	4.49312101407932	4.38503956261127	4.72423401768974	5.26342756415722	4.06107480622644	3.7875907164308398	4.02507972182756	4.08492173250475	3.3467402145925296	3.92660257061585	2.66031495322333	3.51953395581954	4.21384222055865	3.9963571014710997	5.90731243566419	3.5098595223513698	4.32066409904104	3.6242457640710097	4.842011858215	3.4899014621549203	4.13159857930658
