	TCGA-OR-A5J1-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5J4-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5JA-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5JI-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5JP-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5JR-01A	TCGA-OR-A5JS-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5JZ-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5K1-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5K4-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5K6-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5K9-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5KU-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5KW-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5L5-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5LM-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5LP-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LT-01A	TCGA-OU-A5PI-01A	TCGA-P6-A5OF-01A	TCGA-P6-A5OG-01A	TCGA-PA-A5YG-01A	TCGA-PK-A5H8-01A	TCGA-PK-A5H9-01A	TCGA-PK-A5HA-01A	TCGA-PK-A5HB-01A
hsa-miR-127-3p|0|-1	10.0031331562613	4.20748996723903	11.935202187628699	10.635375530633802	10.3751983556502	13.1444713318121	11.1127416618896	9.217270010316241	2.97244565521226	10.6823189432651	4.11204263366663	9.41079469461631	8.0652613985073	12.275810415703098	5.43273827370648	12.526216880662599	9.29107697029515	11.3135299224574	12.094964634450701	13.4905312755277	5.0339149569589905	9.99409508217007	10.961380037653699	5.01505022351016	3.86080105388825	11.338721823235801	4.30089698484562	4.9816433813742504	4.98352861893176	8.762271982721149	4.544741699313151	4.14820018417359	3.9054935354451903	4.6077003650602	11.0130591861453	9.12742468370467	11.2059507449109	11.1534348004102	10.5129939520779	4.71912833365932	12.7048549318522	10.788178788511601	10.861277681854599	4.972234611645661	11.497789942836402	12.6426062513187	11.766446258818801	4.8450570685382495	10.8859492210144	10.2645027940233	12.5355515524533	10.079866083363099	3.2167165726541205	11.018846431475101	4.07263130618927	10.3461029753585	9.771631241908448	10.713364954972699	10.6868459165541	13.0807117317537	10.002354707132199	4.74569428742283	11.0364522881446	5.642910067254769	9.09799508172533	13.017052451848302	10.185126214086699	12.330639503113899	5.13244111738106	3.9871133112497903	11.416622962403	8.19613099595922	9.58094245548407	10.5717831321336	7.23562790639021	4.137423031974181	11.672173737594	10.8518332094	5.66437130379242	9.79341364533003
hsa-miR-127-3p|0|-2	7.784105517292599	3.25650434978218	10.467247356582401	9.519305826964741	7.86068211593833	12.1581450597606	10.530716055975699	7.3171711621077	1.37741240750281	9.520999507210869	3.4371545067165696	6.90521289043804	5.12933988455441	10.681470653394301	4.0521277770573905	11.807883278246301	6.44947307994516	9.97544238279658	10.5011975465692	12.609735972000502	3.56281754667644	7.188296937924581	9.48080785226736	3.72919877383927	2.80995136790629	9.75373811026067	2.01962562694061	3.00809192477103	2.99462705833577	6.80327305944191	2.64161104877404	2.01506787416251	2.99869029574291	3.2880587504189402	9.776887839588461	6.525464761678069	8.84152314437202	10.107503606252301	9.624319255757289	3.5422236323095797	11.9202128252543	8.525797188404631	9.289281974416731	3.5652018097957003	9.187548486879919	11.180964446195299	10.2284467947298	3.20678754086119	8.589994433778731	8.35754430516547	11.056767121656	8.071009314388549	1.7529548328707	9.50190194157097	3.2826854342510896	8.30847105241616	8.31597752148965	10.0085262285396	8.78164388460688	12.4553320799439	8.52004366493359	2.8065098556069796	9.146132306598519	2.8476727365785	8.04309214819193	11.761540189047501	7.8739889142221395	11.9774490322486	2.90795814141589	3.0007847900102003	10.4769764669747	5.81408408149271	7.45676168830324	9.17379866851091	4.94485954481999	3.0562100923588105	10.1535002550309	8.70984915872048	4.849306938776389	7.88943956677655
hsa-miR-127-3p|0|0	12.093585097060098	5.61013623207022	13.393497205148302	12.1176151402991	13.148350930848501	14.7416396491114	12.3409023376289	10.961285086133302	4.0662536165350005	12.1712025160239	5.64838637078287	11.8484321160902	10.255072117666	13.9186302477055	6.96197340881652	13.8088441785261	11.554638489549598	12.890374041038498	13.916087815378098	15.1946572580988	6.21759784822607	12.0624811377525	12.870522276818301	6.394160600933991	4.939567874837019	13.0128007555321	6.099866004606401	6.20682682997653	6.51237230626144	11.151506061199601	6.05236401076079	6.169522300459651	5.15939230198709	6.20556297712559	12.485254714084801	11.3915694712692	13.6751654652911	12.533340346863	12.108318965374698	5.97870298924603	14.165548066593402	13.0898810488049	12.4380505146319	6.58758979595469	13.316317624597799	14.242805297378302	13.532830715578699	5.899763525882469	12.201987694351999	12.2256553119495	14.0625733835606	11.9904919370198	5.1152347753374805	13.0948877712604	5.7086972045176605	12.490869309246198	11.8132182601597	12.4044143843844	12.0971938788877	13.8728261765924	12.024881940894	6.35251226628801	12.707376625692199	7.517531145545799	10.847322697918502	14.5708226687777	12.298526795692801	13.780909428326302	6.572519961246719	5.9767740041629605	13.1021250297054	10.112765534604	11.699514531774799	12.2343630251303	8.82439168240624	5.54510103165948	13.3801007928388	12.679400495099099	6.98822757681849	11.465618465862699
hsa-miR-127-5p|0|+1	9.702385589889479	3.21965078894	10.4080295483183	9.152918089729289	10.7800334171681	11.717929602694399	9.72948599613546	9.37607092938264	1.61098198045467	9.367077464693619	2.95262539996794	8.34632371939172	5.694514483435429	10.8892384424187	4.43142683570979	11.6472972715129	8.37568176472696	9.140972048357	10.154032357783601	12.8242780141219	3.2503061349964	7.66996956650887	10.322891300353499	3.4656897181718396	2.6464007524742406	9.28172326814597	2.90523908540175	3.77410125622882	3.2617192321054302	8.20620207131268	2.9296589545636897	4.01881038098693	2.62951108083266	3.93993994870493	9.48054871909496	7.711799242807519	10.672431073682901	8.66705503424817	10.412554719015	3.58699933452348	10.5206386752866	10.8181815436651	9.461246604685732	3.9856501309907597	10.316491927606302	10.8899598503351	10.286813822219699	3.6994885716705	8.74146171663201	9.79436829240671	10.3136338995798	8.48637106572555	2.68977061634606	9.45540863709205	3.0647682620070698	8.65014375916635	8.6571517156048	9.55343747362544	10.329603321711401	10.297600767730101	9.27678195143812	2.36485487149087	9.219243624179859	4.4370462273730595	7.46195652992853	10.812764240752001	9.33105864567385	9.20731104210932	3.3636820891289996	3.77980467278358	9.699268472059439	7.91476080329801	8.95008352739394	9.50792831806703	6.278516954536671	2.30060681836373	11.2557628926211	9.36323421704588	4.2615127779609	8.82527069775665
hsa-miR-127-5p|0|-1	10.9742042360947	4.98235929203584	12.9385727298249	12.1078342003201	11.6851602662056	13.587447163436599	12.267410874121401	9.59114393282783	3.0138096586087597	11.794969067776801	4.55286187094586	9.80348748056529	7.30857001679785	13.0796950065814	5.9075915899482	14.6930806454907	9.35270949881197	12.014859806998901	12.6196222963327	14.980946892876199	4.98232750300773	9.462771472098652	12.2697332658114	5.55402227654815	4.33379526497876	11.239817763387	4.1226290324323305	5.07074450091875	5.252502514859691	10.0880572722822	4.59499986639338	4.30443620301161	4.1992063471107794	4.90500762079419	12.076859741758401	9.32594274052449	11.8420939622419	11.2187617743115	12.965507608050801	4.9594459412820395	13.2975339735626	11.4435081651425	11.474788392681198	5.657415516119371	11.768063836463801	13.7920898264691	12.901413743104401	5.81973831543319	10.8579208086733	11.838732304377197	13.342391275730801	10.7271613752305	3.99403977187672	11.926848305814099	4.66020532693625	10.5249371540365	10.9541443837306	12.2099776123639	11.91331341223	13.449978096749302	11.177096272495898	3.74985870053562	10.922375017731099	5.21557106723632	9.452505908707241	14.025918254827001	10.880905828557198	13.606990114606301	5.0129532642090595	5.03729295612273	12.223576743499699	8.66202851569948	11.110663556919198	11.4983434444777	7.047254900801541	4.19479264763928	13.940014869760699	11.096805587867902	6.0788933939981105	10.5788187028083
hsa-miR-127-5p|0|0	10.748239218824802	4.971316696605251	11.9774336289167	10.707108044046901	11.7171684711821	13.191209921170499	11.2339465942538	10.3073636726476	3.0138096586087597	11.034965313534698	4.6529039023335494	9.31633448080068	6.9898926678132804	12.2771498651019	5.942141578386621	13.416325764379001	9.257455129036302	10.7392543278772	11.735440795801198	14.2934447467886	4.45575196912566	8.64245198817661	11.622948204020801	5.2266870286178895	3.74426949175691	10.7784047981195	3.5474189244146204	5.044587165354129	4.671121506499411	9.58203621854443	4.22121771493126	4.78750897053364	3.83882721787602	5.09643083889341	11.134375694438699	8.70328656403422	11.7269214729705	10.6251023044228	11.9453736888728	4.77824481649631	12.2107084205708	11.4723240671091	10.8782152559063	5.5526974064187895	11.343036127130198	12.7190552121782	11.5442209213411	5.730155995366251	10.1206360596751	10.989356138422501	11.559957995261199	9.91289801277876	3.3898320863856397	10.9735844345342	4.47789833261343	9.762690639665289	9.87885444324789	10.983191785661399	11.447733937751998	12.2252759832259	10.3877740174567	3.91334958308491	10.7391398265785	4.98087925036352	8.841492474237858	12.566088969434302	10.3780468156718	11.164331874563	4.7055822208245806	4.73782883970269	11.1339943847766	8.79394454130645	10.4289330571014	10.8784227304572	7.51843885080333	3.61406150046537	12.4407421930535	10.6553974745278	5.6484526627201905	10.188739237706699
hsa-miR-128-3p|0|+1	3.9893228936059506	3.70615629987579	4.124512706217129	4.07862882280489	4.42093475817979	3.41104344565201	4.467202654193019	3.6975001564969903	4.57463765329246	3.63227685726025	4.38845124645685	3.8154983631648	4.94004491689319	3.88933031240423	3.6598735150963098	4.1397175820948195	5.4812996350882495	4.18094615657193	3.94700261504785	3.14686760386641	4.5294915659716795	4.25747068251651	4.66526815203284	3.9359659977953	3.76435686561153	3.6099255548257703	4.35573927019896	4.21037719512214	4.15852340155813	3.26845503316666	3.83173592488915	9.21231449689659	4.14505369256193	4.42348380557054	3.23359282888496	5.673912858695361	4.16226175919838	3.6248160998753	3.1787149044275997	4.57097114476129	4.19338720418084	4.22377609351106	4.07392099719621	3.05363809081848	4.66682437426272	3.47530223372131	4.41275365872109	4.01908013246425	4.73536735281683	3.7565049778372095	4.8871225766813	3.71231216424798	5.4168559381646295	4.31586800676691	3.7310628992656403	4.05732568914871	3.3775680051934396	4.27151562756288	4.89396913118189	4.224263768151459	3.8171591752179106	5.4859483887728	3.7955005744944	4.8731215087542	3.40978674807021	2.7512676642491605	4.018104933300799	2.92512794865308	4.68835128276212	3.37004390837637	3.7028200604084502	4.92625410809711	3.16023511774759	3.73586626691818	4.50083348287792	4.19479264763928	4.04201986713017	4.779790592551009	4.456962272539401	4.6116358050170305
hsa-miR-128-3p|0|-1	2.8781531516589904	2.51099466736602	4.03690697440455	4.98497523737325	2.67930746972006	1.8915965321557702	4.660303753255401	2.5098238736662	4.0662536165350005	3.32850778732333	3.51010710047554	3.37960433740524	3.50201649699104	4.34071832165659	3.7738696179806204	3.96264784566004	3.6749642823824797	4.01244320497013	3.59733420189407	3.45945848414038	5.21467209486152	2.2984109149600296	4.71663837723467	3.53091040419484	3.15243490439195	4.12997974016574	3.44996449989437	3.2713184433789197	2.9038026539859803	2.38679579463125	3.85941397316685	6.92075585808053	4.9956383988688895	2.9833306536711697	3.45896115264602	3.6496847382664703	2.80217595267627	4.95811430582014	3.4457458871336697	3.4482743902072595	4.9872391506138705	2.45341443765843	3.15713882603538	3.6757123327847303	4.38988427864033	3.76031437503187	4.3131455112996	3.63859546884844	4.3649136468480005	3.0107484817805896	4.3840631789200195	2.6502118724974997	3.73622660093374	3.7781550127675803	3.70110853220033	1.8148208678125601	3.70515560980669	4.2549388881262	4.05482105860129	5.34960701443725	2.47377246519507	4.56071093260424	3.21466798038423	2.88849878184132	2.3818960420196	4.36850933979633	2.9452296347817897	4.17818500813562	2.7836610351985898	2.44819146092684	3.7933838757572	3.22732828739802	2.25726267377529	2.6510773427945695	3.30291188951266	2.30060681836373	3.30868429957509	3.2215173550535097	3.3869344690115804	3.32155749836938
hsa-miR-128-3p|0|0	6.3176990509487	5.959357457853769	6.56247431592799	7.13970698376782	6.134842534279509	5.771008661618089	7.036757523172719	5.379070625850019	7.08417311670643	6.199468247655441	6.45611058596743	6.63240040027698	6.37861335811445	7.0812607688269695	5.956699126560401	6.14774211215261	7.029970899035519	6.823419729469731	6.108392610011371	5.7024490667722905	8.06100569165117	5.638831383200929	7.74096740913406	6.177051655763591	5.572820643890459	6.4764640684521	6.3088646866036795	5.9159812275637105	5.97920125331204	5.436276818635029	6.644054328267879	10.018274076748499	7.11712009932378	5.94435952732819	5.93559344974612	7.351013997688	6.13981844771628	7.479406689859389	5.807461938749981	6.00368922903124	7.26021705088673	5.91460485953632	6.3549065762693395	5.840564281043281	7.4171861706827595	6.58712115493786	7.23659750387774	6.21685070894641	7.47121879941728	6.0614463973218395	6.86950830350644	5.78994256442901	6.81266051131284	6.820553755205309	6.41472853388343	5.876217293829749	5.947070505159941	7.1179093693145505	7.512946959656169	7.68267517315399	5.59268270478003	7.38604305649369	5.83652218090639	6.40743390217715	5.61291258704636	6.28516435018442	5.887350136134669	6.53221161219276	5.9904378602899095	5.5628889827639005	6.233386331071651	6.26769240870304	5.19139883912823	5.4346580309160695	6.62292450492104	5.97985283253723	5.80370107442044	6.61409020268365	6.11022430638538	6.615639949598219
hsa-miR-1301-3p|0|-1	4.36462249130551	0.31154063698468604	2.0296007254823203	2.4583560897317702	3.9273673883195603	1.76947314145331	2.19855693837619	2.56810039286276	3.2045143935026097	2.16014179499252	1.92940689588745	3.7431774051588	0.895918676752846	4.199895838188669	1.2956901740653899	1.23714066445768	2.42417022604684	2.549860417314	1.2470829030358601	2.7472590803187202	4.69245886225351	1.39669755955369	4.07604334081872	2.29776265557265	2.80995136790629	2.2229730473838702	2.26857870956861	1.77206621999492	1.3901124248284298	2.97703455154485	4.59499986639338	2.10282459647925	2.4021418623195	2.2387088522587297	3.19831871577055	2.70050341452796	2.12160643505079	3.98405602000536	2.2964366658837	1.76001082892544	1.0232870467537099	2.39321106570553	1.8239800089088	1.93620626927536	3.9672346563855694	2.4997746449497797	3.9649256859457402	3.83230961192496	4.52197364713901	2.4574933792976497	1.8798921805229598	1.80056818785508	2.1105885886088003	2.84733049157637	3.08810215534371	1.73910968267131	2.86039340984927	3.39060765277144	5.1504611212872895	3.57570409774551	1.79379666358619	1.62082292833882	1.25131458449461	2.41653378566407	0.6796442298268901	3.32324517492819	2.9452296347817897	3.0275687581478596	2.23800972612526	2.9221686786874104	2.95399033858106	3.44444010426625	2.25726267377529	1.86420827332827	1.27443983543653	2.49584497486022	0.9543821447828921	2.32628666577799	1.91938446211436	3.6062795992812298
hsa-miR-1301-3p|0|-2	4.53241348051609	0.567608286771005	2.7991513256800697	3.51562587999125	4.13888462394081	2.1086180104428203	3.2718315727897798	2.56810039286276	4.02638684547669	2.3118643910997503	3.3992465219277204	3.6139516684025494	2.51963482320337	4.92181860013984	2.8550876738411497	2.3425336778586603	3.3914814771332096	2.61856994313762	1.99137398867239	3.6764880959227204	4.92882677475061	1.09969060239633	4.88326677908399	3.14304935560394	2.35999026430623	3.2570013783204104	2.37860322518085	2.07743790812747	1.5583603430815403	3.34552141919792	4.1557541536824	2.10282459647925	4.44311926023549	2.31772108432215	3.36664951197205	3.02686610032919	1.7362475641731798	4.48312020704238	2.98263535510479	1.8361756430724698	2.79433928468275	2.45341443765843	2.19745070088316	4.0891211524352595	4.29525565938398	2.6469163535216604	3.9649256859457402	4.4788563375139505	4.73536735281683	2.27822672407591	2.12121252793224	2.14238539278855	2.57966573744959	3.03123589691495	2.38664438840823	1.6592041180343402	3.3775680051934396	4.32013278316653	5.48457908220446	3.83772673620498	2.14280821549949	1.50837418330502	2.98238437104375	2.62417545723985	2.2049132931307005	3.2000839096506697	3.0627836966936295	3.93627867410443	2.1400162112637	2.50323897823671	3.5292145477799397	3.06200801265931	2.25726267377529	1.21433648103498	2.18511229137181	2.66778359784917	1.74173617798276	2.28286084855685	1.6043490769393998	3.54019199351871
hsa-miR-1301-3p|0|0	4.33897618444168	0.9738897632106059	0.692948183722672	2.57956756386688	3.7455161307658797	2.38301716996915	1.82140762623591	4.27146087307574	2.7457135157297	1.69173483964279	1.56865966702908	3.0996648624078897	2.28498041561598	3.7836316646907697	1.52137363019366	0.421508414866483	3.03832686229949	2.05031809230571	0.937901769218662	2.3011930907321703	4.07729297842681	2.2984109149600296	3.72103399290778	2.29776265557265	2.3061965800690096	1.8677007414532598	2.1494654719023	1.77206621999492	0.980094509441439	2.65247074061502	4.4201803017223	2.71742803930582	2.2734349652350496	2.0663829295926597	2.34750745295974	2.70050341452796	2.3857514247392	3.2809693318683704	1.9970603134718998	0.633057008458773	1.0232870467537099	2.45341443765843	1.55718251660262	1.84454558572918	2.9363780519256495	1.86061945303812	3.36985879127808	3.71922821318846	4.08256839229512	1.3810095614465001	1.69319905242658	2.6502118724974997	1.9428253073335902	1.8516496231330901	2.72109209997853	1.73910968267131	2.12826631742652	2.6542944558929	5.11878459584739	3.10413094421786	2.31776028858838	1.3864142280032599	1.9111795442188102	3.17917614494389	0.6796442298268901	1.39945783621369	2.7131988470790698	1.5907979990081	2.41603834661127	3.2464270639191	1.7311537712726102	3.57292184753773	2.13840547535457	1.6783276759863301	2.3942798589377405	2.66778359784917	0.9543821447828921	2.82721885579763	2.1174090114116297	3.36037565391401
hsa-miR-1307-3p|+1|+1	8.53053828697945	8.67321730115787	7.49032355571001	8.061025579402111	6.87181646765306	8.40087960658555	9.608246917499471	8.42136131193382	9.582909794409769	7.99728704158859	10.239771280880001	7.58601849513641	7.272879854210321	8.900079575547661	7.23108381620067	6.92837588277334	7.314412572078	7.768725297679451	7.60325596901585	7.84507136292028	11.0440571115059	6.66663844594629	10.009700384514	7.643226756341329	7.429275897033019	7.10168785051875	8.468459434304389	6.72888784631234	6.78893355052863	7.95272258894323	8.98298681225331	7.64566372305351	8.32174417223749	7.59517500247301	9.05636744370958	7.84890650875303	7.157801354702669	10.121123173536901	8.594284905144558	7.88841710675802	8.613089637351099	7.2382435679464106	8.50305644137619	7.186333471178349	9.613997192189679	7.77492465969445	8.25882893255402	9.22416073323625	8.666185585931519	8.386884963752559	6.82756465575863	7.228957536203049	6.596450156206781	7.835944264991059	7.1490804518656805	7.18065207491984	8.14484608351256	9.18146025457575	9.308958146363938	9.066731342259109	7.9514966695595195	7.20396801287401	8.32154275969306	6.8995273541525695	8.065949606491179	8.08795611768556	7.7225573314328	8.02366105738947	6.76561810994711	7.6536830766167405	8.07741463532991	8.505800437829489	6.65013217341784	8.90244481716007	8.696993490415549	6.82811674317549	6.649636383426019	8.340488787232891	7.61584412599093	9.44234385576319
