	TCGA-RZ-AB0B-01A	TCGA-V3-A9ZX-01A	TCGA-V3-A9ZY-01A	TCGA-V4-A9E5-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9E8-01A	TCGA-V4-A9E9-01A	TCGA-V4-A9EA-01A	TCGA-V4-A9EC-01A	TCGA-V4-A9ED-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EF-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9EI-01A	TCGA-V4-A9EJ-01A	TCGA-V4-A9EK-01A	TCGA-V4-A9EL-01A	TCGA-V4-A9EM-01A	TCGA-V4-A9EO-01A	TCGA-V4-A9EQ-01A	TCGA-V4-A9ES-01A	TCGA-V4-A9ET-01A	TCGA-V4-A9EU-01A	TCGA-V4-A9EV-01A	TCGA-V4-A9EW-01A	TCGA-V4-A9EX-01A	TCGA-V4-A9EY-01A	TCGA-V4-A9EZ-01A	TCGA-V4-A9F0-01A	TCGA-V4-A9F1-01A	TCGA-V4-A9F2-01A	TCGA-V4-A9F3-01A	TCGA-V4-A9F4-01A	TCGA-V4-A9F5-01A	TCGA-V4-A9F7-01A	TCGA-V4-A9F8-01A	TCGA-VD-A8K7-01B	TCGA-VD-A8K8-01A	TCGA-VD-A8K9-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KB-01A	TCGA-VD-A8KD-01A	TCGA-VD-A8KE-01A	TCGA-VD-A8KF-01A	TCGA-VD-A8KG-01A	TCGA-VD-A8KH-01A	TCGA-VD-A8KI-01A	TCGA-VD-A8KJ-01A	TCGA-VD-A8KK-01A	TCGA-VD-A8KL-01A	TCGA-VD-A8KM-01A	TCGA-VD-A8KN-01A	TCGA-VD-A8KO-01A	TCGA-VD-AA8M-01A	TCGA-VD-AA8N-01A	TCGA-VD-AA8O-01A	TCGA-VD-AA8P-01A	TCGA-VD-AA8Q-01A	TCGA-VD-AA8R-01A	TCGA-VD-AA8S-01B	TCGA-VD-AA8T-01A	TCGA-WC-A87T-01A	TCGA-WC-A87U-01A	TCGA-WC-A87W-01A	TCGA-WC-A87Y-01A	TCGA-WC-A880-01A	TCGA-WC-A881-01A	TCGA-WC-A882-01A	TCGA-WC-A883-01A	TCGA-WC-A884-01A	TCGA-WC-A885-01A	TCGA-WC-A888-01A	TCGA-WC-A88A-01A	TCGA-WC-AA9A-01A	TCGA-WC-AA9E-01A	TCGA-YZ-A980-01A	TCGA-YZ-A982-01A	TCGA-YZ-A983-01A	TCGA-YZ-A984-01A	TCGA-YZ-A985-01A
hsa-miR-664b-3p|0|-1	2.83359859678832	2.7314662614772898	2.6288900211179502	3.3661769784159903	4.28335174035351	3.53437136666884	3.94079330192285	2.85252374682964	3.39537233507115	3.61940624800395	2.7274350385057793	3.0901070141994897	2.5219238302719	2.0231115820692502	3.5147091791988796	3.74466328703615	1.8873540810296001	2.5115462511006	2.32666905842044	2.3781611900786297	2.21910511190385	3.7496723883877303	2.11098541336418	1.5058148504208402	2.81947485756833	2.29659405592548	1.44834807911093	2.85910898322685	3.2892464244736006	3.04233972431944	2.59032428467689	2.55047944740463	3.3061756183475697	3.12810371108289	2.94147371658193	1.91392395923134	3.7222184723970897	2.60987638861656	2.69675525208653	2.6268829805895897	2.5391202382634703	1.89420683712321	3.0165071437293602	2.2222017180025295	2.4888903141331897	2.71743567606795	2.51257325817639	3.20133117020307	2.79011354377694	3.51172768847417	1.4533176956213898	3.1988059805624904	3.43562060665865	2.19985503962299	2.8883848121395497	2.9882490988121098	3.16442101627125	2.4355977530027597	1.66612098986007	2.6689112945808797	2.89362149585038	2.71512963180521	3.4816760693301294	2.32877098924231	2.8801044852904503	3.21260135139359	4.20031202492685	3.3434824953008198	2.0403743108684997	1.92285609995085	2.81913702824939	2.12555873495703	2.05798305181064	2.50536494957239	3.84292485179435	2.4705289993442596	2.77979087612097	2.9571724934188395	2.48107325656513	2.950892854191
hsa-miR-664b-3p|0|0	4.07021000439461	4.374661120419081	3.10524204516915	4.7112592337084696	5.48683997055264	5.06459095185487	4.97167583299686	3.89025803945987	4.46692532704567	4.65685869859533	3.89542057589495	4.62839169555063	4.3200440897279195	4.72204834567276	5.16049655457663	4.712016880460231	4.26468929833171	3.13241767199058	3.48847788161921	4.15339583274989	3.9128139459138	3.8888062959827594	3.6191233522108104	3.84494582927181	3.8596069639913	4.18376994598446	3.54372885270959	3.7972538409348897	5.052186316791991	5.27583984703398	3.8388713509666004	4.05358180574932	2.95157170120011	4.436135250668	4.29565989857187	3.61897321813165	4.00236007984733	4.211440364858721	3.5257408140636404	3.6925810029785002	3.58709326700643	3.36395609974683	3.90976793886473	3.9002378634335	4.34288546853671	4.457438204633269	3.93689308559799	4.445459424033039	4.4701521872402505	3.6234260439766097	3.9131286046263396	3.8546123676749504	4.26054429874175	3.2008615650042302	4.63936852739288	4.18845490742494	4.047291728048839	4.3882134181890695	3.64259028279322	4.5741656073524695	4.21929424147767	4.26792175148857	4.555897262108191	3.6551149152037	4.37483734936923	3.71831418801345	4.59559509057518	4.9717616882511395	4.05029378112386	3.1509707775363798	3.3030158883198304	4.155312330962991	3.46824338474692	4.1707785776593	3.9137085724416	3.7129536863174395	3.85751470804526	4.664347168031361	3.59137098618887	4.167143669855
hsa-miR-671-3p|0|0	1.8430146315342701	2.1781773595225	3.21673400891749	2.27325667916045	2.25806179896008	2.7325137884411697	3.3142482695457405	2.98441261532157	2.03741171436386	2.78244595890822	2.22957059273186	2.79355528910563	2.92374999262766	2.8337381411646496	2.8681427283033996	1.58532431217612	3.1856577287638395	2.91501278628223	2.52273952032419	2.33741225563579	2.59984541078725	3.16617010710994	2.18306936146326	2.2637427035435698	3.15759000441782	2.78019417123025	2.05996054588796	1.3583499411376598	1.97281694665587	3.04233972431944	3.17564353013629	2.31468608561695	2.79235647649881	2.3261954188804	1.36880664160523	1.9932304040400002	2.5728425293113704	1.43376313377236	2.41002166374787	2.9121508100752003	2.30037564386352	1.7786951840564498	1.79360616004721	3.2187366891521094	2.37686119116329	2.61609068173673	2.51257325817639	2.26491072212037	2.28353794564834	2.31579366599307	2.52130473481692	2.9350565521274197	1.3062569977031002	1.6583710254198998	1.78607148394624	2.94952543798532	2.53092917512925	2.2150411047795098	2.33247551485208	1.4483026407758102	2.19312960732644	2.04655012021253	1.49376806765762	2.10892403573306	2.7967877869782205	2.3603931720247004	3.0710648137298397	1.30105147276447	2.32282236640063	1.57077022966842	3.36491381588633	1.72311860829321	3.46824338474692	2.27124544972159	2.2041291316873797	2.81897862621068	1.97591039813325	2.68095517529937	2.9011654671573597	2.950892854191
hsa-miR-671-5p|0|+1	3.45177678858858	3.34583872978078	2.15607277784213	3.40399412609267	3.7978801477487796	4.10706966728425	1.168902504975	2.3641292655295603	3.00687071725039	2.9233012837021204	3.7709596136073196	4.0028092729586	3.8780751128980397	4.2770600524841	3.81116900895921	2.5365020319017897	3.41595154432523	1.6061968918376899	3.7844661820092305	3.82531218093141	4.35086238729361	1.9702170216814199	3.81333239360902	2.8344754248573705	3.0398852940578505	3.37122977637523	3.1342690874224903	3.7560990098636	3.5111140733348702	4.11153932593936	4.17600018668171	3.08886502452608	1.23093016774236	3.4262991164725	2.87386716282435	2.75480224880071	0.913717681274994	3.2998049597552996	2.2556427843456603	2.9959477177169704	2.1845780469991203	2.19384459618237	2.1846073175141103	3.25612243815411	3.4122836994597696	3.95422155142594	3.2963756867037004	2.26491072212037	3.12720553046183	2.8928315966073104	3.85128565989851	1.52358107031534	2.67828988273746	2.81526336367814	2.64943614530092	2.64474842960415	3.16442101627125	3.70920773747382	3.02535372563834	2.36437165586011	3.49089062136177	3.14207401145014	2.09397393044573	3.2865295079055796	2.9741212821749103	2.72127441579448	2.5431624016025003	3.0566564063906	4.15004911454849	3.20335301955041	2.5259151821684798	2.77447115196616	3.2674149104864	4.1707785776593	3.9137085724416	3.84549506025226	2.95376011089042	3.2921641290721806	2.54910780909498	2.61271309606698
hsa-miR-671-5p|0|0	3.1536360875269502	3.34583872978078	2.2638455067199303	2.3527579304513	2.94049315250261	2.7325137884411697	1.2965887041408999	1.91288442382922	2.8080065104231804	1.8428897397033	3.39072636080768	3.2783216869518195	2.3830605975638797	3.9492898953625297	3.1762463286151403	1.7659178380192102	3.2552907017565094	2.95359888416252	3.2873512762393498	3.2322730384802996	2.9541259786410405	1.9702170216814199	2.84741105003094	3.26092409108955	3.3675977324678703	3.4306082111669203	2.41207287644827	3.48097141865863	1.97281694665587	3.65911606445543	2.8635273132374603	2.81476705597321	2.40897939237269	2.8119265724568496	2.17530710014367	3.0049130676692597	1.6421679431468001	3.19648461711442	2.9693445100952296	2.57333026952058	2.4415957285547303	2.5514702947640098	1.58701833131256	3.14092689723891	2.4888903141331897	3.1748728741291	3.7392239024788396	2.35022423451057	2.79011354377694	3.7270943266740604	3.5734138560180404	1.75975755547553	2.78491517774541	1.9543695763313702	2.64943614530092	1.7275725426759498	1.92143839447691	2.27342101278116	2.33247551485208	2.2640889085245	2.7980381186579706	2.21817068554056	1.9656834807987902	1.64626969547986	2.86382163264735	2.49097709200671	0.97506554877993	2.43088796828881	3.14697082867445	3.48305502211676	2.77422103258411	2.9165537056149797	3.6109304593296097	3.1134994503662003	3.10042640835827	2.25863695397037	2.07968202066849	3.07768815809735	2.25530116191727	2.79168939120079
hsa-miR-6715a-3p|0|0	2.6579525039531298	2.2864067614013197	4.50963861660809	2.18911761284956	2.44656267060312	2.5705505660704	3.96020915404675	4.73237300937437	2.30249637396539	4.39180938910157	2.28263410823364	3.9297977307734198	4.15911958100478	2.53997567960335	3.67054068595774	5.28593098962042	3.50440646493999	4.366464161419771	3.89482131021548	1.8504444694994	1.9306777671806599	4.99700636851378	2.4976909388900297	1.88691960829855	2.09172269315815	4.40714792402933	5.57536552729792	3.3208495155914597	3.7033654466158397	3.59882965443743	6.568606266860971	2.84464221601046	4.5709114761718395	3.73673541256356	2.76611835486624	2.39477856672706	3.2457057255986697	1.43376313377236	2.57145064323822	3.98690712314573	3.22624381384366	1.1003546526857801	1.7279764159191902	3.8764271726625896	3.2938875995160894	1.22557514399805	3.6518927626983397	2.1742333590886296	2.79011354377694	3.91444752223549	1.75296490699743	4.60601262095774	3.36862073290055	3.2452861741723598	2.6054599892192596	5.09611155619192	5.44680720285795	5.0783763456578	4.75932727107904	3.7677328431280297	2.4661714886895	3.5800359396454304	4.64237296304608	7.274728558176861	2.16033956280785	2.6670540902134903	5.16052890594109	4.69429124191199	3.5082268267440404	3.88698209206957	5.817161569635839	3.6849916146079504	2.55823728440677	3.18270185264364	1.48747683007792	2.4705289993442596	4.19449743681489	4.84501914623266	5.952534474378839	3.88106157322658
hsa-miR-6720-3p|0|0	3.50466565448898	4.77839818205218	4.75100816110085	1.67397795975235	5.11296033676579	5.55073998778182	3.40205522509722	2.85252374682964	1.51755304225076	4.485674712177071	3.5721765566544903	5.26970515520741	3.8519833768907796	5.35190156626088	2.23076681425125	5.453389260125441	4.06586859894273	1.28163152728531	3.1156630969225496	4.23330802202015	4.24785101208279	4.68414682506735	3.39464300543892	3.90524130835833	0.5519648893058969	5.653829338666589	4.62228837693291	1.3583499411376598	4.60896919107847	4.43834235563141	4.69268303839513	4.17613309566189	5.390748680728491	4.4738612849484	4.864659218461981	3.61897321813165	1.3735139933451	3.11382893930103	3.22650385747272	4.49875703331492	3.06093928508252	2.77891900106996	4.05064957408543	3.0586800996254904	4.40132069876847	1.08093422220535	3.8803830551439202	5.381891113641091	4.04219062840345	4.32017726128977	3.7016111926865696	3.8882170789883	3.56095140326567	2.7240297469287	4.00622623325893	4.25348263581101	4.59099813581557	3.48051167957488	2.57730362435591	5.88905618891829	4.472460948561019	2.4653998397600096	4.9442149442566	4.55371589149658	3.53304614584615	4.02894079947877	3.61669361924415	3.9672461451518704	4.16204716924802	3.27852419953911	3.6647252677582998	3.19278511250395	4.16757842983762	3.04080959897924	5.65618437433443	3.50420553886999	4.54204789607162	5.595802886756379	5.428173417175749	3.13905005307318
hsa-miR-6806-3p|0|0	2.22561433384649	3.18735170399674	2.4578829765335	2.00451282211684	3.1718607525487297	2.06210314192653	3.457758065082	2.3641292655295603	2.4735591475422405	2.10195252095799	2.05755731494231	3.0214860458692097	2.7650212905815	2.64468493658157	2.63571363759335	1.7659178380192102	2.39898097192859	3.06352641607269	2.09969677050352	2.53053854590896	2.3836390146207003	1.9702170216814199	2.18306936146326	2.2264161937167	2.3770486804516295	2.9110412869870097	2.98473808170604	2.50887306493019	2.47262450523165	3.0869144577908303	2.91246643699278	2.0836761665631798	1.59491830553386	2.3261954188804	2.28347760612007	1.9932304040400002	2.69602540603868	2.29673947536411	2.20028019372517	2.51771279661715	1.6566752962661102	1.7172751754022602	2.08327461198073	1.78409906187374	2.86613291948927	1.87851863864423	3.23760134473592	2.83765113559619	2.88205292216604	1.5040417885819701	2.56048125569162	2.96685869577174	2.56315081876349	2.05762770041765	2.13440827400453	2.7833163621842303	0.6757524715395621	1.63648547653575	2.78654942797787	2.4120146320349902	1.4154251358035501	2.21817068554056	3.2256889330510004	2.1859892662369	2.2878622255285097	1.43439572767957	1.8380567783252	4.12688579553747	1.8157682699369198	2.8560568172697	3.20488547564118	1.47008349641127	3.08383185430213	1.1863731239888402	2.3128856546467005	2.09783750444531	0.6660773835314711	1.2346244602671201	2.54910780909498	2.47973413773895
hsa-miR-7-1-3p|0|0	2.34643696569177	3.44258258070261	3.6332100964132703	4.55195000103829	3.88738772300531	4.538018087347321	3.96020915404675	4.53137506111529	3.3076092971853703	3.5045077508304705	3.06693084588179	4.232667579380189	4.13768071764441	3.7288325709177	5.15170508840117	5.00951461594524	4.0851188921841	3.4883107685165298	3.85896607212334	2.9908883971604197	4.4470061768302	3.5722684205636	3.5112448658681	3.80752065296795	3.66129662584886	4.91312172684955	3.6797074261979703	3.1407113272994702	3.7033654466158397	3.74507017626291	3.13498116260155	4.17613309566189	3.0720208957852204	2.9786594288369197	3.29161055353697	3.61897321813165	3.9035707844576697	4.90330720972614	4.31305359371118	4.541216107938769	5.31754570474503	3.7486548668489	4.56460737344882	4.15896946316517	3.76364144434674	3.95422155142594	3.51010534159607	4.61017188767	3.7321417625594697	3.21157763507983	4.3971374759886	3.63467301579225	3.9754385243563504	3.03362800860582	3.4817781547742097	3.06271116559687	3.4538022985315604	3.64432310066885	3.9913808989244504	5.0956825455256505	4.48785835014413	3.6813211940288904	3.6990135668003	5.14243011165865	4.00338057949511	3.89382393631419	3.89162695111642	3.17831026771259	3.32826796800398	3.9342416160128497	4.0128817613284	4.52059215120249	4.29987361631873	2.88342430819381	4.4306458403485	5.91419295762583	4.36850426983086	3.7201479400347104	3.80121998518106	4.38733031341641
hsa-miR-744-3p|0|-1	4.03468631454311	2.1781773595225	5.56449378745749	3.51183840661327	2.32367038772046	1.93472909956188	4.10679023076567	3.10524786831692	4.70308280618643	4.08696078548003	3.1261982123677403	2.30905255537261	2.3082722300741603	3.5783327604201602	3.5418782217826497	3.03610042294698	3.14953895657726	4.4765511704749406	3.822196964743	2.06531339157463	3.2806983276255797	5.27586249808077	3.0147790164018398	3.08441428655119	4.61689251399913	4.39228997936148	3.47061040102758	2.4062029277403503	2.90703514234424	4.25517219484135	2.91246643699278	3.38157920342768	5.4674283722288	3.79750596799361	3.91334670883178	2.5601789481635002	4.78224162125951	2.9956959461307697	4.211710679646529	3.07514343159836	4.697562976046809	3.0766412744663296	3.3576243444969	4.444553271059	3.4122836994597696	3.46449174599667	2.8629789395424505	3.85481930312453	3.5195745221925097	2.0216942366673702	2.16244890304826	4.56504357565526	4.22310525903989	2.32931065365594	3.8641643807343597	4.55376282572463	5.0471048133158	2.62686446651596	4.91592062958874	4.29805523499124	3.18566340069472	4.14564229338716	4.46390580082009	3.09999517980488	3.3696747415060697	3.13483256043431	4.43310973600814	0.7924739389052671	3.4110320597674604	1.92285609995085	4.45841930919192	2.9165537056149797	3.08383185430213	2.9642620584096497	3.3247972840242896	3.09942700534338	2.71680471416091	4.10755482031032	3.14049641899311	4.20975853663708
hsa-miR-744-5p|0|-1	5.7542857334530195	5.38885922088834	6.5597821695941	5.33759620672119	5.32805331520927	6.42701581515208	6.567401092670679	5.68572777103629	5.808989603112691	6.63737533402455	4.6276690736921395	5.961424627918169	4.687703457116981	5.06165293133717	6.000280891858339	6.01399654385509	5.35115212910706	6.444148585409991	5.763128718880809	5.17722102214295	5.46037697876454	6.142605214970981	4.208252660425019	4.79385202925292	5.55179241263979	5.7502053629070495	5.929248279986201	3.7560990098636	5.1211773920134	5.226886539567309	5.27305159799779	5.49246357219799	6.6937741655542995	5.35266464251189	6.163660980961	4.62276927433885	6.852406456691071	4.4092486715260595	5.4991103685305704	6.16794037397346	4.972405710110849	4.07673230610845	4.68190107712188	4.73673197910792	5.77304421738792	5.39392827156647	4.47110058136149	5.97219435306069	5.820875586762461	5.686499441611461	4.34199357415394	6.875568995216169	5.83222314630486	4.57651911562631	4.986570019746219	6.2838589307490595	6.06428822556682	3.8308285809975398	6.2447728204534805	6.02549407084403	5.8797552389644405	6.43605002668106	5.9205917657895	6.25300985185125	6.02677152544112	5.9610865862545	5.72321825005582	5.80485772993001	5.60705439346956	4.82907008221389	6.374887367646611	4.25231486963337	5.2076965476276	4.10098775967593	5.50391936672057	6.1882908945397	5.981756688744531	5.51272080586411	6.0200171021643305	5.65191989816764
hsa-miR-744-5p|0|-2	5.07404874308316	4.95277249326481	5.832975835157501	3.87708912906384	4.62006648159379	5.20922163761513	5.34840669340242	5.152595243419429	4.099836859972201	5.3570315776404005	4.130674808388241	5.0287725693693295	4.13768071764441	4.3092758013913395	4.43576281748186	4.935984699448929	4.81867538979912	6.437357681492441	4.5405905583151105	4.49651485294677	4.18231804955677	5.373880817486381	3.69504787261474	5.295314728511499	4.61689251399913	5.40270590427878	4.34388056917736	3.0752945537261303	4.62805865411827	4.38579104712619	3.7063777382203402	5.2902109553609	5.4630288741518305	4.58145844658183	4.94920627086708	4.04834238504298	5.580337700538171	3.52973706353233	4.76810527737534	4.98236549201768	3.6022165722226203	3.93554688501953	3.6152740921705298	3.49376766760768	4.25053983857723	3.68069545360188	4.40586786341715	4.42594094339098	5.01813463827691	4.65413586435376	4.792214709404849	5.93479192068565	4.4012807533523395	3.26699580734147	4.4657708077887195	5.736835131821341	5.0471048133158	2.91053302538746	4.58364382350226	4.40787998403368	4.21929424147767	4.95856497730266	4.5106346208812305	4.8064757245463205	5.58037790255575	4.6624410525831195	4.68857668359638	4.12688579553747	5.535072209787621	3.85459315703208	5.16309843112592	4.33056529050991	4.23524192622404	3.1134994503662003	4.16650867222079	4.68544820124875	4.50524648793899	4.54397921451214	4.56352651103612	4.49462543157328
hsa-miR-744-5p|0|0	5.00230053823685	5.04810141742766	5.60604514196424	4.908325449486861	4.8928751210799	5.97973712773559	5.521760987394379	5.152595243419429	4.96452879222617	5.777746711009001	4.45349655801713	5.587105301045611	4.828161536287371	4.92279495125379	5.50916667498429	5.31522557606207	5.37481048630621	5.4572701156132695	5.186574105220441	4.89079877557569	5.23114257900623	4.73772899037475	4.19087440536531	4.83782991949938	4.329792690374959	5.756020342591809	5.09331868284179	3.83726716252597	4.9797295974803095	5.2564573939115	4.0935170491334905	5.2738346625787	4.9180935377165005	4.63239012022427	5.660698994170951	4.120767521263709	5.45221529373603	4.653138296305871	4.664526751013019	4.85350886085825	4.11575270378653	3.4419664639401097	4.36318892285124	4.39513633592997	4.903953022105	5.03022639385355	4.4582878700636295	5.52636260433239	5.406601137501201	4.95391315964647	4.775663004429309	5.31702998702353	5.18395427616602	4.0592935333142295	4.86127978147996	4.88660057362587	4.7910427637659	3.86919245477691	5.46471778479249	5.43820192813972	4.76562687746406	6.06829373270095	5.50195340305482	4.79422085051183	5.646120910141111	5.3622882874624995	3.85999211360926	4.792831103445071	5.84146823122347	4.46074793575701	5.45399422734143	4.40478895352426	5.13869705117727	3.4862499272169103	4.01376993534252	5.193088862115809	4.6471339932525195	4.77544127579846	5.03616438584677	5.32362918600099
hsa-miR-766-3p|0|0	4.36535666822758	3.39502143119754	2.9844068590648902	2.18911761284956	3.3077659158940698	4.64362755171259	3.3142482695457405	3.10524786831692	2.8080065104231804	2.9673543492559804	3.5289083475345997	2.7088064437295496	2.5219238302719	2.53997567960335	2.73322267893417	1.92639931014963	4.6218267485764	2.99117979058815	2.32666905842044	2.76370082130967	3.7107318494866495	2.04012861136343	4.02426362532213	3.4015241502513796	2.6151553846140496	2.9110412869870097	3.3122192031084903	1.5631078906645701	4.77231027084118	2.6845259690986496	3.21519117530946	3.78745517141537	2.17078238901355	3.79750596799361	2.28347760612007	2.27293912074766	2.65612177794132	2.4838963456747	1.69924230793156	1.4857673034716699	2.30037564386352	2.65336777341963	2.08327461198073	2.67284917211982	2.37686119116329	1.58867499519334	1.6585936451793	3.2465385424525	3.00983022432817	1.5040417885819701	3.83540164448931	3.6737376055575495	3.14664741511029	1.4464040636039701	2.92462728613059	2.94952543798532	3.9390679647846496	1.88138170205629	3.77937472887216	2.9528153948824705	3.60825188251942	2.59566151587539	2.7680687234234203	3.4516837446861297	3.5018184477260097	2.61071617669076	2.281823460724	3.23549476135642	3.78142431058332	2.5672002393959303	3.13554919585879	2.39201792763349	4.16757842983762	3.43043588224455	2.08650073425263	4.94384694069354	1.6105275241943702	3.18890807005717	2.17144506704622	2.33324186758602
hsa-miR-769-5p|0|-1	2.7484469841746098	2.94467987543931	3.32022449710359	2.4997134903688902	3.27497092173567	3.39613739133287	3.70795802996418	2.85252374682964	3.39537233507115	2.0206596210431798	1.79075637741995	2.7088064437295496	2.4541623137785398	1.46005950083911	3.37061447630419	3.29326906590774	2.27034296849375	3.77355225054973	2.32666905842044	2.8817620252840297	3.10321645363368	4.2402170870936295	1.58107041251878	2.0237581902445902	2.55921066405191	2.4189291220073996	3.0363230993187202	3.2032900982552897	1.56082520329528	2.43153152429708	4.2349081401633	2.62122694431562	4.62704740733884	2.4824238735604904	3.3916867968930298	2.20793008393366	3.7414145605668097	2.4838963456747	4.83778631154235	3.03608893045923	4.66912004531689	3.3437761165111297	4.05064957408543	3.10038952143791	3.2938875995160894	2.5626171022832005	2.65412985014951	3.0048459988246297	1.3746199681498101	2.95108943560624	1.53426298013201	2.65172869615449	2.56315081876349	2.62663484852911	2.6054599892192596	4.26929169528004	2.92062240636029	3.11592617299667	2.14262893348591	3.217008349257	3.25928965560648	3.42511215487872	2.6053662911552005	3.75965663392973	2.47100799441757	3.05263157307796	3.36952160932455	3.11876525031968	2.88270326705029	2.6066319946468903	3.87077430945674	2.84726083181356	2.75548484777116	2.70674320032744	3.76848823709415	3.36978737197906	2.8401417955352497	1.59922316769633	2.73584907832389	2.950892854191
hsa-miR-769-5p|0|0	2.93983886931732	4.04558123087085	3.46274579248029	2.00451282211684	3.46141133391542	3.88385867923397	4.14122120929503	3.10524786831692	3.6305578058783197	2.45126005508132	2.17448058403043	2.7088064437295496	3.4263286307312404	2.74230605726848	3.81116900895921	3.3509867350386204	3.2208942867420203	4.38069327141507	2.6953230979128597	3.4956525213331697	4.0167325247752705	3.7073243408440604	2.3172563274519598	2.75806094821738	2.44035964964069	3.17685213285112	2.98473808170604	3.2032900982552897	2.38556590182533	3.5033960565372206	3.8886396568338104	3.11361486486754	3.63819588702877	1.95148423852369	3.15588564972242	2.20793008393366	3.07462674956362	3.19648461711442	4.49084113483401	3.3545067475774597	4.427323562805769	3.2384116546852004	3.73703974249552	3.01572883468205	3.89145615939867	3.13878798833134	2.65412985014951	2.7773175010886	2.4728560870094	3.258472250231	2.59862199909289	1.9626549366552701	3.49964655511782	3.03362800860582	2.92462728613059	3.83185126998146	2.48034129228546	2.67096603616538	2.72011667956629	3.6132537388089703	2.98326373670602	3.7007520768873703	2.32069217853332	3.2865295079055796	2.8473529051418196	3.21260135139359	2.37429729923302	2.7774378615634103	3.1709186022481095	3.6242340364090198	3.9934177928039905	3.04588937513991	2.8156646059343498	3.04080959897924	4.2233467590196	4.45587511889397	3.15723175407123	1.8900192463890202	2.84813728644592	3.52385651350491
hsa-miR-874-3p|0|+1	5.4606014034242305	4.9026368669006795	6.2742558363791705	5.8570911618330594	6.6508130266879	5.36557540355765	6.222185302946941	5.606051595494879	5.44768341021714	5.952302053326959	6.49603875813231	5.89584824628671	6.79641639152194	6.21164457715938	5.24558464116301	7.131881352228691	5.769276993928651	7.237071755602701	6.12949013829446	6.06343254658255	6.26553534453153	6.55452063345625	6.0887611864713005	5.36567125950892	6.78828182834159	5.609552030915671	6.040799853189549	6.4037720968445	5.87114505801565	5.892952003922431	8.08988742201565	5.10513921942759	5.30485511508926	5.84534277833599	5.119416868809241	5.74411272569005	6.7376016615067105	5.36896591387555	5.1505021833991105	6.47585176661171	4.96657418934113	5.616213734433839	3.0165071437293602	7.4310473429438195	5.716630781475639	8.52431244312798	4.71681194455614	4.92023713843738	5.60176509845637	5.02344247500285	5.65719822850036	5.353576444220749	4.559850436843741	3.99570340624923	5.57064981622559	6.1450934840188705	6.36195155503743	5.31911291474885	7.9695514863300705	5.564794695027519	6.8012064027367805	6.8707002133245005	7.1041366230059095	6.33143060216096	6.28855514158638	4.02894079947877	5.731982787650519	7.09199358406533	5.580480168108389	4.933548575960759	5.327571401029941	4.72756444392719	5.760576452491049	6.5169878627553794	6.08975472982084	6.79478900157937	5.86315539446704	3.5638423049411	6.0671856829587005	5.115256876659481
hsa-miR-874-3p|0|+2	3.72868250099923	3.1304023198213797	3.8213630541475805	4.23276237195382	4.768810541983701	3.98377640838291	3.5882751426445196	3.21673988900701	3.6779951343979707	4.29140932321694	4.34541598659081	3.89185791659995	4.2418244509627	4.46037333949589	3.45878621914244	5.06230263571323	3.64075211888018	3.7073530743209906	3.62282598377226	4.1766831085649105	5.2093747966074995	4.116224602471029	4.3243698583334	3.27926690644808	4.879261995413009	3.5425008918022503	4.65565843015926	4.723212441184581	4.2874088850887295	4.15405693023215	5.97787303403224	2.75309416851977	2.7640245970444797	3.76744064592614	3.50774593998126	3.61897321813165	3.6222089812293703	3.91862362089501	2.9858092163160497	4.541216107938769	3.03887806977753	3.9884993825322206	2.02980787292817	5.29907323884579	3.6716730202935897	6.8369995867119	2.46212330342309	2.83765113559619	3.7321417625594697	3.11295183689855	3.47432650043737	2.69034026859021	2.4380194704109504	2.65983575915517	3.2727384156755495	2.94952543798532	4.31604493818447	3.26724132594464	5.46471778479249	4.21990065678234	4.778205141492781	4.86693378813616	5.4786371672565695	4.432441341703231	3.8792700123363595	2.49097709200671	3.0147165865696204	5.100469434958731	3.4310019209667497	3.04013024535191	3.0995900275285297	3.4245305965581805	3.8881791092123597	4.53068560482982	4.35635514001529	5.04656299689131	3.8864224230412994	2.1319193753507597	3.59137098618887	3.09426097649144
