	TCGA-3G-AB0O-01A	TCGA-3G-AB0Q-01A	TCGA-3G-AB0T-01A	TCGA-3G-AB14-01A	TCGA-3G-AB19-01A	TCGA-3Q-A9WF-01A	TCGA-3S-A8YW-01A	TCGA-3S-AAYX-01A	TCGA-3T-AA9L-01A	TCGA-4V-A9QI-01A	TCGA-4V-A9QJ-01A	TCGA-4V-A9QL-01A	TCGA-4V-A9QM-01A	TCGA-4V-A9QN-01A	TCGA-4V-A9QQ-01A	TCGA-4V-A9QR-01A	TCGA-4V-A9QS-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QU-01A	TCGA-4V-A9QW-01A	TCGA-4V-A9QX-01A	TCGA-4X-A9F9-01A	TCGA-4X-A9FA-01A	TCGA-4X-A9FB-01A	TCGA-4X-A9FC-01A	TCGA-4X-A9FD-01A	TCGA-5G-A9ZZ-01A	TCGA-5K-AAAP-01A	TCGA-5U-AB0D-01A	TCGA-5U-AB0E-01A	TCGA-5U-AB0F-01A	TCGA-5V-A9RR-01A	TCGA-X7-A8D6-01A	TCGA-X7-A8D7-01A	TCGA-X7-A8D8-01A	TCGA-X7-A8D9-01A	TCGA-X7-A8DB-01A	TCGA-X7-A8DC-01A	TCGA-X7-A8DD-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8DF-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8DI-01A	TCGA-X7-A8DJ-01A	TCGA-X7-A8M0-01A	TCGA-X7-A8M1-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8M7-01A	TCGA-X7-A8M8-01A	TCGA-XH-A853-01A	TCGA-XM-A8R8-01A	TCGA-XM-A8R9-01A	TCGA-XM-A8RB-01A	TCGA-XM-A8RC-01A	TCGA-XM-A8RD-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8RF-01A	TCGA-XM-A8RG-01A	TCGA-XM-A8RH-01A	TCGA-XM-A8RI-01A	TCGA-XM-A8RL-01A	TCGA-XM-AAZ1-01A	TCGA-XM-AAZ2-01A	TCGA-XM-AAZ3-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-XU-A92R-01A	TCGA-XU-A92T-01A	TCGA-XU-A92U-01A	TCGA-XU-A92V-01A	TCGA-XU-A92W-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Y-01A	TCGA-XU-A92Z-01A	TCGA-XU-A930-01A	TCGA-XU-A931-01A	TCGA-XU-A932-01A	TCGA-XU-A933-01A	TCGA-XU-A936-01A	TCGA-XU-AAXV-01A	TCGA-XU-AAXW-01A	TCGA-XU-AAXX-01A	TCGA-XU-AAXY-01A	TCGA-XU-AAXZ-01A	TCGA-XU-AAY0-01A	TCGA-XU-AAY1-01A	TCGA-YT-A95D-01A	TCGA-YT-A95E-01A	TCGA-YT-A95F-01A	TCGA-YT-A95G-01A	TCGA-YT-A95H-01A	TCGA-ZB-A961-01A	TCGA-ZB-A962-01A	TCGA-ZB-A963-01A	TCGA-ZB-A964-01A	TCGA-ZB-A965-01A	TCGA-ZB-A966-01A	TCGA-ZB-A969-01A	TCGA-ZB-A96A-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96C-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A96E-01A	TCGA-ZB-A96F-01A	TCGA-ZB-A96G-01A	TCGA-ZB-A96H-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96L-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96O-01A	TCGA-ZB-A96P-01A	TCGA-ZB-A96Q-01A	TCGA-ZB-A96R-01A	TCGA-ZB-A96V-01A	TCGA-ZC-AAA7-01A	TCGA-ZC-AAAA-01A	TCGA-ZC-AAAF-01A	TCGA-ZC-AAAH-01A	TCGA-ZL-A9V6-01A	TCGA-ZT-A8OM-01A
hsa-let-7a-5p|-1|0	4.64380799391306	5.2015666521641295	5.08701815918512	5.1786765791867	4.36670578103781	4.654759446717731	4.468668850045651	4.05556982535056	4.288701877390641	4.729854451145299	4.2697493683920404	4.87351498890322	4.56493354561158	3.7461370654240205	4.34313191674775	4.17313061638803	4.91225798633847	4.13943693067911	4.577110284886089	4.925741556151389	5.00450308923444	4.34833426324586	4.78394424718363	3.3217746558040697	4.79550896099144	4.62338043722163	4.28836038191142	4.7784175820115795	5.56679116085129	4.14252046812643	4.25874438160765	4.6728089605291	4.93209208016386	4.244810819421749	5.029120408201139	4.94602203244669	3.7298481949823303	4.431764762533049	4.47369888715553	4.63869008579318	4.41087493766483	4.20634262861027	4.76291592687858	4.41022750982195	4.69543832404832	4.55683773781556	4.673466509853231	4.765393031039849	4.429823864739889	4.81360659256771	4.2836036459814	4.86411445863346	4.07703230545279	3.7637976150395502	4.817261804433611	4.22575483777607	4.0400104252132705	5.1891544933938	4.0244012297542	4.57465296951975	4.054659981275701	4.49228313105028	5.2197954124831	3.68377425044509	4.97393172475383	5.228518605805379	5.093234280239231	4.77412329870758	5.64374763872987	4.261322164492451	5.2934980153293605	4.78311246253096	5.552566323695309	5.0947266919339	4.348073770256771	4.33138754612683	5.242498185279991	5.342771623237679	4.7448109913605805	4.27764688504162	6.4574329522259495	5.68353083768754	4.91520635471175	3.8233320458400204	5.10733249563763	5.03963377371434	4.10420194172163	4.51679622813994	4.64801056840072	5.31509385712311	4.64618610802178	4.848540171899661	4.36359733673349	4.41073174923792	4.02282409048391	5.210576478624731	4.66417848465035	5.30385127001926	4.92216074077848	5.3011511867192995	3.9681212428198798	4.15117508981926	3.93676304186692	4.697998097736081	5.03274523671287	5.7174462537361	6.23553570403052	3.1584827612202204	4.69945393000095	4.25310756387587	5.41490734331496	3.68767326560765	5.411746164093831	4.3430755444983	4.70605982004233	4.87331540852145	4.48092920973731	7.02884618061191	4.771463062492161	5.218224406398821	4.77287647620224	5.50869061583699	4.1004749849712505	4.02326797524873
hsa-let-7a-5p|0|+1	10.403539424897	10.9971562480252	9.04040318566731	10.9594480602011	9.43580042032066	9.79590923207878	8.3444347230091	9.808356893495109	9.898140366245288	10.0871652826572	9.12540685220802	10.6419936543759	10.0941890414946	8.78814322681955	9.70335181502893	9.85384252359337	10.3580413366469	9.74174604849908	10.5915907477484	10.8292734059724	10.9465674406105	9.873970708653118	10.6553466587827	9.4886339357999	10.8600101190257	10.0513024688142	9.43404210383004	10.3681170890136	9.278351379839881	9.780385770360331	9.50102809676403	10.883011618053	10.5814277822824	9.74290301301632	11.0054241997181	10.506228219118698	9.745312419006039	10.2553348533066	10.560478629586699	10.3652106567699	10.029289004779	9.56946799624952	10.4211268663101	10.225605565541699	9.868201248927619	10.2407379803956	9.678601779365632	10.698800097523801	10.1733323255794	10.8679837171166	9.89707184294415	10.8088648506016	10.644313271105	7.4409386535009805	9.429914418460381	9.41577811990616	8.73855654575989	10.6056277263736	10.0110010073089	9.98916131546098	9.80010418486067	10.1621629426662	10.582649126544	9.46744170218601	9.72484444412181	11.3028192723341	11.2327676106024	11.0892879920595	11.9718404726046	10.778789879836399	12.132833195696199	10.2208456180042	11.7112833908484	11.106264068247599	9.635590683554991	9.50289333887382	10.926919497936803	10.5932554689981	10.874780843046599	10.2116575496673	11.363288141261801	9.85620021396058	10.7723261024823	9.20836592119422	10.0594568996626	9.9986103527159	9.22573942861045	9.93303701417177	10.7107055296333	10.9765492383133	10.7102020492902	10.7103040598553	9.572557305346882	10.174008810723	8.24777129314134	11.106858382995698	9.48624602146846	11.821596126757697	11.5115221347747	9.438399118869329	9.84652888562764	10.1886448311724	9.666350635203381	10.449214790571	11.1043906668069	11.1310664172667	11.222210777703399	8.54005512636121	11.129277402170201	10.1053515457774	10.9717670280385	9.69656876067696	11.0858318760561	9.60100593149914	9.884199907324529	10.265690646728801	9.73287709233925	10.1948789623066	8.50628441344572	10.528409213506801	10.9050683088806	9.576338595300982	10.238787871090901	9.72077463556141
hsa-let-7a-5p|0|+2	4.31752838411833	4.8370493865563	3.0584905164476	5.1786765791867	3.27669905217998	3.81109498824247	1.9433384815381398	3.5873606282077404	4.20584513417864	4.26136892819921	2.6418983877400004	4.521854630621361	4.15867232904728	2.66041680283474	3.9263872767973	3.79289775786156	4.63708839246406	4.13943693067911	4.36475625195174	4.844746993678231	4.937546435825491	3.988499395061	4.35498199844551	3.21397268909001	4.7058587152343	4.090594165283609	2.7141372194561897	4.46957217244029	2.8483725258498995	3.68722042088227	3.2910157857241296	4.37778410407154	4.704179796511401	3.5386514942192995	4.58360041217648	4.45904003410364	4.0344470690563	4.32006169899064	4.613057257876299	3.78666376588732	3.80033614616535	3.5124820253727997	4.22844145594254	3.9936865686805296	3.4938968608127405	4.1202107998021695	4.10764318727193	4.21041570840384	4.04327444796345	4.93007701471186	3.6108644821577998	4.52601435606653	4.540386245539461	1.6474615885576498	3.7441587977267097	2.9582034428959503	3.0291266823056002	4.6502061241485	4.166013419427189	3.4541439553657	3.4302033707959105	3.7449915908576	4.56179190845195	3.6247379062561897	4.24169608148856	4.8102865323260495	5.21112825399919	4.8197271894465	5.97455367601529	4.479989753686651	6.10084035278818	3.9895575193848503	5.134182799954741	5.06278602758369	3.61736981049344	3.52249576392906	5.09394103792195	4.75384673388755	4.96208431832756	4.06320153167616	5.11440017100513	3.4352328555137404	4.64571336366197	2.99711149899714	3.7673354818573	3.5342103957320803	3.36654274893991	3.65210695223737	4.4852604293946	4.5934021071926505	4.515322349837629	4.30911762125612	3.77829869394432	3.9994650169656403	1.64879656782424	5.52623281283554	3.80623608557137	5.902052938784849	5.83532564041596	2.5109203835866003	3.4985688207854504	3.90428960066754	3.72998723440053	4.48047157374516	5.12933975049634	5.1810722915922405	5.574903566236629	2.3116341710932997	4.6680113297491195	4.41759404432437	4.6370324905333	3.84106740120259	5.020897993740951	3.6718572600516897	4.246262783298	3.8169397974374504	3.67115859575539	4.05757876852269	2.9734986059073902	4.90749462376837	5.12803061422815	3.8438311142051695	3.83485027641904	3.28626304146626
hsa-let-7a-5p|0|-1	13.991756548127501	14.8166219890273	13.3738059388173	14.617162470323901	13.6760659931408	13.672460263267801	13.441727235951399	13.840815142579201	13.4872910553284	13.7512195035049	13.8760401000513	14.648646060629302	14.115248598523701	14.1909181894556	13.7435141226506	14.5421478280999	13.930916251403598	12.990629755862901	14.847988842114901	14.4917602759827	14.525793594903801	13.717779532068601	15.2330719099672	13.722280605443402	14.5789404045097	13.9517850884123	14.329678306666901	14.0218431389328	13.8538742424947	14.255770757318698	14.0944408553409	15.075544303004198	14.1415283243681	14.078448592067199	15.2073610768271	14.2389521238665	13.540318970956301	14.318801895694099	13.9810472518916	14.9335199372235	14.4009932290886	13.2584702974802	14.4554145602794	14.130221856319098	14.3274728981694	14.6694570563747	13.793427899556	14.7842742459713	14.6648796394071	14.330585014925699	13.921819312014302	14.6796067116136	14.285397028950902	12.9003054303386	13.4180650991566	13.6456677234699	13.2328307182258	14.752035304010699	13.747248029499099	14.7465862660253	14.4094097876125	14.663297175576199	14.653063557601302	13.453895404781301	14.1578323302904	15.5377445934379	15.421971299193599	15.5250021442522	15.771101661054699	15.244642617488802	15.3105762927146	14.5953894195324	15.8012896754472	14.751965298506802	14.032340023548999	13.579674524077198	13.8772153768856	14.3551373435483	14.5298423000981	14.1912107970029	14.458903628169699	13.4512740671293	14.7457099106007	13.784411395759198	14.7819485973491	14.3279734520134	13.863228519877	14.1468199026925	14.427543626298801	14.773351051845	14.857077523269	15.0528483477003	14.566488691103102	14.270973456432099	14.278718174447901	14.4545988347012	13.1578277460271	15.1931853408815	14.5375889519132	14.1158290554234	13.659558649554501	14.4548462704652	14.0927049321634	14.564534569419301	14.9247645284099	14.9143428412337	14.467848983075301	13.495476556546302	15.2979803036384	14.3553458240795	15.2595970626277	12.9784874509693	14.946293478905599	13.2619405916147	13.2961838483527	14.6348761206597	14.3640600028577	13.8806181002241	12.565694467461698	13.982116210308199	14.7010842683286	13.1322813183393	14.597622901757	13.9655030452261
hsa-let-7a-5p|0|-2	12.4258955621736	13.912347346050902	12.804765157383402	13.163354623457401	13.009234587079598	12.575753014635401	12.893881569473299	12.6113785721996	12.2319385883291	12.739366058267601	13.092600605890501	13.639120462041	13.3619976185336	14.1994631461007	12.8307165432405	13.9032342445257	12.729794014496301	11.8838154577161	13.4728646101754	13.399243256963901	13.176065989200099	12.7018544434229	14.2121233617499	13.2228809552037	13.3528665364296	13.1470204101722	13.726076353968999	13.162446178573001	11.9617410680492	13.7445906350559	13.265277909019	14.171513449564301	12.7680365942464	13.356942314566199	14.113305428766001	13.2015860548841	12.2043536709477	13.3882260823123	12.7759534370627	13.874715164012198	13.5442640632345	12.520918826737402	13.2429219704465	13.398824688267698	13.6695994086033	13.9038154934427	13.3042999779758	13.4802696597174	14.3640689117835	12.60332364045	12.9046511104968	13.0818754462321	13.349971550741198	13.579111352372902	12.899610834587701	12.4109419942415	12.374768889050902	13.7169995422121	12.7450269205224	13.989041779298502	13.861126838823099	13.556711933073098	13.1192937926088	12.2815841686428	13.5868771089807	14.409597576275198	14.9578471492727	14.9352712155785	15.048930771745901	14.603646397077599	14.142624766026401	13.6006148471829	14.227588433269801	13.646216418705402	13.3885548192573	12.605700249311301	12.7262327750548	12.997692241593098	13.373720045027099	13.488218858903501	12.512429507450301	12.512333678515	13.3058066237224	13.2470005838681	13.594816216200302	12.924931204813301	13.2429242010015	13.3897187038399	13.0642006501461	13.463162640404198	13.590992514924901	14.0208255049898	13.5187885154425	13.609057040461199	14.729748429922301	13.328359389103598	12.0927171899054	13.994590326291199	13.678556807947901	12.921406660897699	13.033799405517302	13.4209113834814	13.598470245259199	13.585803364887099	13.4923480763678	14.063530934760498	13.073549034161001	12.893600027048098	14.269464281640598	13.5554425590117	13.7680702353208	12.6360236754066	13.4004830730885	12.4213486811978	11.886677735058802	13.8171215120608	13.0128953900086	12.1982722466222	11.566879067351902	12.9639569849008	14.0370371627424	11.9529270143084	14.0452962744939	12.846057000292301
hsa-let-7a-5p|0|-3	6.9992710493108605	8.52133974846141	7.24984326821913	7.93037975918379	7.47187439276088	7.198319011939	7.685856824304169	7.07727323919083	6.91880120019343	7.238091757133629	7.9594974422758495	8.16831431268282	7.965410074068919	8.70778716369473	7.14123717551606	8.82504013124705	7.4945313101977895	6.10683591262674	8.57997447732154	8.12934140639395	8.31687925197912	7.32599778027562	9.13589319364325	7.79917666403739	8.14194194866961	7.59170657643437	8.41929640132621	7.5990608713769605	7.45023959850092	8.37699711966073	7.87138649514896	8.860071721133961	7.40481827632913	7.672114061382611	8.799036079285269	7.83458923995903	6.87321543471764	8.03416983138463	7.40458577133668	8.82146745756006	8.27191802327832	6.862118113545611	7.966814190128111	7.87637292086205	8.23423314794266	8.52385358542672	7.46571608290002	8.40999122647928	8.73505471351667	7.151487327595429	7.647016820016941	8.14765075484691	8.13876731543049	8.43055192199227	7.37415235135872	6.99913484312459	6.81584348471048	8.32656354213367	7.38215080893243	8.688583809625959	8.47208733323838	8.34699891305266	7.9102819302275895	6.78215592599387	7.954979638060871	9.03293730625192	9.29300075964612	9.43536638248453	9.521455864229269	9.36965492741699	8.84375228480319	8.530279948738231	9.27042272175401	8.387848823916839	8.06259376992412	6.96275764115993	7.58878654285916	7.82285310549178	7.92499125412366	7.676663792942129	7.6711844033033	7.46447062036625	7.88082362123193	7.69424764333198	8.400473042575719	7.692569947088701	7.88806807931139	8.220462447126629	7.91826247574125	8.45693725587979	8.39637059506202	8.99648048557742	7.798998984954539	8.32461163257479	9.21609117462286	8.31900806884172	6.670249669701929	8.84249940721811	8.09726930731405	8.024144325288098	7.70433324212626	8.00527893694913	8.16743701939459	8.64549454178087	8.538104873319298	8.522628694239861	8.306481185355869	7.577251235204231	8.999254727937348	8.270857765436599	8.983019610878099	7.2598610158426	8.488082198332371	6.94817292769637	6.35282548933361	8.56783357138376	7.932051805560781	7.22582525328076	6.36013761159163	7.58906707657993	8.73509118895758	6.6070034163248	8.57220574511021	7.65559043958848
hsa-let-7a-5p|0|0	15.429286817216198	16.043756259921597	14.3752318352069	15.7342385373701	14.8367535655782	14.9970245654666	14.8431308449849	15.1311902451982	14.9339155605314	14.858602573802399	14.974938747688599	15.9043475814188	15.4765372864186	14.640735878892901	14.8704708456797	15.176537317925101	15.2669437466922	14.624992480143199	16.0098793010872	15.9323620704111	16.0353802010304	14.9681838841694	16.2535685052654	14.8867501743361	16.0178701725015	15.3184253035412	15.440299862332498	15.3946507226085	15.850910820955999	15.014522332074199	15.078713558400901	16.111106477766	15.703198775726198	15.1165963900786	16.4380838674213	15.643910819837599	14.831544172665101	15.4878915455148	15.5047469549348	15.8286830595303	15.6509753447734	14.650484303071899	15.828256137527198	15.46434349288	15.390683331603501	15.7179652553391	14.974346806259199	16.106640399269	15.561103317607	15.6830593045734	15.1989658616557	16.095824706174298	15.76661254179	13.522631094342199	14.668687568117	14.8106854657349	14.1962064618356	15.8916450600884	15.163194737988	15.7404094159399	15.263515708170303	15.6612903214578	15.8495929096822	14.7967530067345	15.0098564307943	16.6992408527334	16.3315691174168	16.4509318779631	16.9884273943101	16.137525587070503	16.8732064562658	15.8127976989835	17.1751531094152	16.004826771766698	14.999975031244901	14.734633251256799	15.4652006283848	15.6915664369478	15.500060517933099	15.0485904497001	16.710022419365803	15.1618153776718	15.737289595774698	14.528320828248699	15.6903104339506	15.538884995225802	14.9763944677492	15.3739031441272	15.8815628102518	16.1884912875319	16.0734051520395	16.349802320474602	14.8647007704548	15.411024935681699	14.502241891373998	16.0014433177276	14.5065734127282	16.6640329439781	16.0417979876207	15.762784437613801	14.918777639129901	15.527028963087199	15.0800192038012	15.8489811734956	16.3198138916814	16.2530874332525	15.8521288471277	14.366979245706	16.4187326227186	14.867226836119	16.5115491085381	14.466346420461399	16.433940757556698	14.661805598466598	14.8290877526505	15.752356685225301	15.4405183942856	16.0791969231307	14.253325007386598	15.175351409184302	15.9369213281689	14.5405545232469	15.458640453498	15.0662911222887
hsa-let-7b-3p|0|-1	3.68425873076548	6.10026164620247	3.82117109419856	4.868448404148491	4.68512267599305	4.05689640462287	4.75595988678316	3.53844351631087	3.5739340815680896	4.14266072080456	3.6804717637033795	5.51823313428799	6.255024608393179	2.31950740244623	4.11670576659464	5.00115967898295	3.70178840527691	3.68638864474024	5.4547259848648295	5.1152630231043705	4.4794138863883495	3.8740465463802702	5.60635344778053	3.70692555788482	5.018757998059191	5.365561366854269	5.25096344103766	4.72850061604898	4.61054091057068	5.52139347146184	3.89634235793842	6.05455488493734	5.39960362736774	3.8976025496590094	6.12303690994778	5.9768762019953705	4.14030356640845	5.2775194460318	4.83809533062591	5.00702889598194	5.34589137744188	3.66601769334461	5.38912348804577	5.97391923985791	5.415071520207981	5.80673116251284	4.13404732671935	5.33256445997542	5.6457858409000305	2.74469705609963	4.271331793204601	4.65549383395422	5.06952504108897	3.99365041314004	4.40813739408396	3.55643400475388	3.82809088429694	4.48419053927828	4.85102394486305	4.8789448234518	4.535186671593481	5.11102787147816	4.874650563645839	3.6247379062561897	4.47889972130454	6.214550489891599	6.273312747675281	5.617985890968231	6.453410355105291	5.531285025434951	5.646329322149381	5.908165893259469	5.88829246417993	4.6832279884390005	5.35868481504165	3.01742206058314	5.29788696588675	5.10081823078556	5.01539205488493	4.03204033380423	5.167808881748259	3.1462684219639905	3.6687084242687007	3.6844323281352205	4.47713410246195	4.27206272342817	3.88446457111956	5.82050698631302	5.41700731445356	5.92084176762372	5.32499232699807	6.67099763684578	4.95818549619293	5.73339691288097	4.17678207800409	5.93187272018898	5.390664035567349	6.553158235768451	5.84386483446896	5.280776266805581	4.93471540375558	5.48484731433495	5.52313272753654	6.61210323281577	5.45795774897283	6.21722604563496	4.86190531948537	4.12863291331794	5.78422955496053	4.005126187322951	5.79150885103846	3.45392531652429	6.04267049426428	4.250729263327241	3.52550335964343	6.22463146092005	3.8248057337577404	4.75537270540619	4.58468363765779	4.40576034252956	5.878892874467349	4.34309380893225	5.99306271212976	5.045324232612759
hsa-let-7b-3p|0|-2	2.06371422579612	2.31922153401102	1.33759274661215	2.14211638605356	2.45825882038235	2.20826934259288	3.4272748131990296	1.380121994691	1.8552196420349398	1.9310167169197698	2.3889687110320494	2.35871027378783	2.7674343311787797	2.11314970367788	2.1647931408902	3.51715989617331	1.50444429200407	1.7548021407878602	2.38626386953602	1.7529752899705602	1.81330760704289	2.2644496605514703	2.45540761732553	2.36163104116239	1.6064467293960198	1.39554273362474	3.80508782735791	0.9510780505081929	1.81831466309535	3.7905012928017	1.5072352390705201	2.9180336822324198	1.9906314575777	2.09856360643176	2.6225042660328	2.84094926887959	2.18102804292373	2.07585996040894	1.8595158376745702	2.60216076271342	2.32752136811957	2.17762049897599	2.35315136999434	2.9681284504688996	2.6859208331251003	1.76139246274706	3.1113822048287796	2.18885018678716	3.0421205737477406	1.62586738896514	2.72436566645329	1.7797929865572102	2.46895823107322	2.27473125765223	1.66695417175276	1.1475720594233798	1.63543402085921	3.5472531912952405	2.17776473400013	2.00773351491566	1.9158112435758798	2.3270367433109103	2.50576604702365	1.69275714577032	2.2384362540366403	2.64907215946565	2.99567637486992	2.59760146241995	3.60756139729092	3.1450716773508702	1.69964220997592	2.77070465262527	3.123661856594	1.31988610814655	2.9620803567947203	2.32523025805322	2.11564014452476	2.5204539031781	2.70733903436876	1.80750059253637	2.7120155851276295	0.726368110326027	2.0386620455924196	2.8746640919388997	2.18436559345367	2.17900084530174	3.08606312184587	3.4188917701623702	2.13353863376137	2.56552394485356	2.1414938732172097	3.0218865560069	2.2124232204173797	2.6497742213597	4.46284371309985	2.56607700465662	2.5535890816010998	2.82135084476834	2.43465672373721	3.1727062584537404	2.28547584078959	1.92394639132248	3.04797729820598	3.7355295196446097	2.5261170747262405	1.9415875043152402	2.10287855082775	2.40097696415546	2.67295552664865	2.3431900989388197	2.2205620246966498	1.19214093000042	1.86783507940871	2.78083295419703	2.24223706352217	3.16384570884198	2.51706278787275	1.8204271556556202	2.60537879513055	1.7673819328401699	2.98046199876867	1.89575700852203	2.5379780340895097	2.52435435938193
hsa-let-7b-5p|+3|0	1.6638451979425999	4.0334808958613	1.71849929109584	2.82973309976174	2.4183734033654303	1.8509066844280702	2.74241413355765	1.26456094811669	1.8552196420349398	1.0579802936820601	1.64104379451872	3.36324280252255	4.36121441920442	1.78212412397733	2.32769443724256	2.28039878524725	1.8252773307199601	0.776053519548994	3.2412352639598	3.21674253088503	3.0261611766402	0.898948996240737	3.5340424603333394	0.925918663178211	2.18023990079207	2.7458961717309998	2.7141372194561897	2.8524207732773705	2.8483725258498995	2.2702021715375698	2.04205825849901	3.54845438284239	2.50426442140597	1.1101260293927702	3.7343623035431004	2.9996410515706597	1.80534562072045	3.5175098350266403	2.8091714970449306	2.54360277900282	3.4543308607563503	1.37953719605078	3.0175726201271003	3.4626438165959104	3.28632673980676	3.57614306148246	1.89008774572898	3.47362480070252	3.56748625583409	1.4163108295777198	2.15839994397068	2.8786942055761005	3.44594967817312	2.2097006841450804	2.16372277168576	1.62459487433839	1.92944259500736	2.74122673728119	1.6698638707021498	2.3619292616100096	1.60570966291085	2.92930784789002	1.94848854701169	2.03262460367045	1.42781412213195	4.04792264294215	4.01031420029874	3.7336208470952403	3.41462508451972	3.0110762682883596	3.699376275923	3.9598655483681298	3.8702183421792298	2.31920480312248	2.4542123760485	0.945398676387216	2.23396396016285	2.76710650829565	1.74267556517188	1.1700383019746599	3.03305515936067	1.2072292197255101	1.90687273988874	1.5602370319621501	2.7516765606082796	2.26297835382307	2.0133546531767	3.5008910671726	2.5832135039021	3.90979749978342	3.5676620184060197	4.23310004017385	1.1450318927415901	2.98944752290869	2.31218199926042	2.9437109927037	1.9584630157387	3.3216011212917698	2.8280444321665095	3.08141551843994	2.9644568441212202	2.50020558849219	3.12514239601475	4.17461058358904	3.1032694639225604	3.65556906519151	2.38361859341573	2.00467494577217	3.5688486408504803	1.47061815859883	3.54022646430439	0.7158563410382309	3.16181258021044	1.42107749707148	1.01265995207083	4.0035686398904105	1.71830659801907	3.1035937568641603	2.18197646366411	0.7147173159476191	3.8371827308476902	2.23593804321287	3.3817235346442205	2.3930939425926803
