	TCGA-N5-A4R8-01A	TCGA-N5-A4RA-01A	TCGA-N5-A4RD-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RJ-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RN-01A	TCGA-N5-A4RO-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RT-01A	TCGA-N5-A4RU-01A	TCGA-N5-A4RV-01A	TCGA-N5-A59E-01A	TCGA-N5-A59F-01A	TCGA-N6-A4V9-01A	TCGA-N6-A4VC-01A	TCGA-N6-A4VD-01A	TCGA-N6-A4VE-01A	TCGA-N6-A4VF-01A	TCGA-N6-A4VG-01A	TCGA-N7-A4Y0-01A	TCGA-N7-A4Y5-01A	TCGA-N7-A4Y8-01A	TCGA-N7-A59B-01A	TCGA-N8-A4PI-01A	TCGA-N8-A4PL-01A	TCGA-N8-A4PM-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PO-01A	TCGA-N8-A4PP-01A	TCGA-N8-A4PQ-01A	TCGA-N8-A56S-01A	TCGA-N9-A4PZ-01A	TCGA-N9-A4Q1-01A	TCGA-N9-A4Q3-01A	TCGA-N9-A4Q4-01A	TCGA-N9-A4Q7-01A	TCGA-N9-A4Q8-01A	TCGA-NA-A4QV-01A	TCGA-NA-A4QW-01A	TCGA-NA-A4QX-01A	TCGA-NA-A4QY-01A	TCGA-NA-A4R0-01A	TCGA-NA-A4R1-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WA-01A	TCGA-ND-A4WC-01A	TCGA-ND-A4WF-01A	TCGA-NF-A4WU-01A	TCGA-NF-A4WX-01A	TCGA-NF-A4X2-01A	TCGA-NF-A5CP-01A	TCGA-NG-A4VU-01A	TCGA-NG-A4VW-01A	TCGA-QM-A5NM-01A	TCGA-QN-A5NN-01A
hsa-miR-107|0|0	5.35758399390058	4.56934325432236	4.4852556829723005	4.53967524355355	4.32544212865793	4.99329236959852	4.964360954227709	4.6765351276309595	4.69757252036283	4.5222850714634	5.291816807199639	5.957153398467129	4.69708531925026	4.6679548871588	4.39295781549037	5.3205387046301205	5.07210066557671	3.4979963733873	3.5707332908652503	5.75279674111567	5.02242022213165	5.23155595147154	5.2269846967527	4.20528393286544	4.293770186449549	5.17914802024613	4.8129861544327905	5.40517140866142	5.06332015615122	5.09185655174386	4.2883517601588705	4.73193694639548	3.3679565347224902	5.34665326048687	5.04153092330621	4.9159875595453	4.31170639887333	5.7999080437148205	2.40496817063204	5.31680885254668	5.62677019074666	5.71726223134388	3.37476837941437	5.18257652369841	4.09061466507783	4.03666869382928	4.30858915858813	3.44379754975065	5.2697818291634695	4.4615342560701	4.9022832536351295	4.35249728968018	3.9990262711572004	5.903441510681349	4.78451998534064	5.25272553379339	4.6445041903233495
hsa-miR-10a-5p|+1|+1	10.67609733972	7.87130328498299	8.58411575636675	10.775263225978	10.6019508089009	10.524025223908101	7.95612871364677	8.56425133135204	12.0055831155512	8.6644103040036	9.165925663563652	5.966799307846731	10.294868456409802	10.725852322410999	6.76379952436126	12.618777832757699	6.06957155739518	8.64711995448807	11.1946394172849	11.0350975231443	6.1498004307823395	6.22597965965442	5.84756520067355	5.890664836095651	11.489347606196999	12.528246062860699	10.5448762320295	7.87506852725903	13.957886491563	8.205635010574861	10.328810330890802	7.9844717441865	10.5605110777476	10.1731050208643	11.805641431410699	5.612924300662559	8.49226559002804	12.8604513697852	6.97423253989909	8.84379531995174	7.49896183710477	12.745174163252699	10.4436312427506	11.1874260518681	10.9847043439628	10.204016627532301	14.266631799564399	9.103759929194831	8.25190095930077	13.8002408015104	12.067996836939098	9.223826748399699	10.5155375675656	5.571794108376699	13.583148621626199	13.3309328674247	12.0306101084591
hsa-miR-10a-5p|+1|-1	12.031986082862598	9.815108643409461	10.1817431881665	12.245806926407198	12.3028385183043	11.69583567945	9.65503878758079	10.4387128833806	13.8735299203884	10.063178118257099	11.1811115511496	7.946959921025	11.500722465840301	12.868869896142199	8.59461009603678	13.82288001082	7.92134999686591	10.7506850961899	13.172980314916	13.1803138560586	8.557198485880901	7.88944397455246	7.09246329590264	8.113851638177639	13.509347375627	13.296972421687	12.3345546284435	10.3544723807438	14.083182036222501	10.490496518074801	12.276282248757699	10.2888529173125	12.3819946576835	11.463641070430699	13.4769015620081	7.416265377727551	10.051772442735599	13.8957889223965	9.0203399744204	10.7222026427903	9.64418774796728	13.665485839911499	12.614826778583698	12.814535610589099	13.049551373347	12.1657440412889	16.1280136310662	11.3180184192734	9.96386344599472	15.272400743008198	14.070995996282802	11.3068800957155	12.8315768271452	7.7985949687424005	15.017238662100198	14.225156353673801	13.8886965407466
hsa-miR-10a-5p|+1|-2	5.482471121520669	4.70017533680004	5.08272423779566	6.25023860507136	6.65186685136725	5.33530008642216	4.82932805907896	4.6765351276309595	8.42767831458664	4.82362546291613	5.48940860509498	4.76117836490988	4.89258961084904	9.55178533610889	3.84192775706684	7.613292085017839	3.11192893707374	5.17241796191022	7.8804326406813	6.48436464118442	4.38087326134335	2.661271985956	3.97175107686317	3.88762771619236	6.6855296114442595	6.67032711895561	5.6104098073351905	4.22747307255841	7.4638081443320194	5.5106031975315	6.84029038988641	4.9985119195644	6.54659710228554	5.42714437965491	7.7271893920973005	2.50777112803778	5.49197690729407	7.3645490434800305	3.7808883649685603	4.72215178659738	5.123561982644941	6.63935065208396	7.0158141887820396	5.834071000733941	6.56923296229893	7.278662513874679	10.30418662744	5.90469080721624	3.6081051373995603	10.344850015686099	7.356080931089151	4.97312971581734	8.081114207977821	3.9217615076164503	8.68767402750842	8.60284057261326	8.50197633594134
hsa-miR-10a-5p|+1|0	9.58723854963801	7.52483010684135	8.11538863002605	9.85838754941511	10.0373259995969	9.11368378118025	7.54661834078842	7.94303751970168	11.3480823078878	8.82784705884953	8.99761749697176	6.05384773694451	8.78531442913408	10.593370070863301	6.08103588661367	11.830881927409699	5.79180887446615	8.01784255077607	10.623771174362401	10.7552274854515	6.101591311860941	5.31112449584717	5.347550492387731	5.64254768985731	11.522326152738199	11.1801090465054	10.662851235130802	7.5402656987804	12.7284245707366	8.08519153993382	9.696382468134699	7.5851219477616	9.82187877934091	9.001775175954359	11.1353785350071	5.25875236411799	7.929595882380481	12.532120482461199	6.781113875263361	8.16910186556563	7.215434923869901	11.6534977881831	9.931822797815789	10.126331347555	10.3584768516019	9.37139292106642	13.728683083152198	8.80472801831602	7.516512892402849	12.617341145064302	11.2729305841439	8.87421355553952	10.4506311120397	5.09396039932278	12.6538125256339	11.865029972037402	11.991098802073697
hsa-miR-10a-5p|+2|+1	4.94740139125408	2.56488919638115	2.90150136956583	5.22584221763002	4.97132353551324	4.96642661253072	2.23856807464816	3.1664204467499	6.49347688412961	3.3812627477815096	4.27561362817096	0.8746418780847859	4.65728440841423	4.982779591812241	1.3718607862206	6.969842465298459	0.9123884518051271	3.06276400478087	5.6191231958152805	5.33275001730366	0.0	1.04626828891907	0.0	0.8328426849065441	6.3748263393930396	6.662688101720231	5.509502112719701	2.74849723183777	7.85833612343412	2.75327919575042	4.45198462782738	2.55365911499634	4.89402830324189	4.30990194698846	6.16831379941558	1.04636522001324	2.61060348444232	7.1718874830478505	2.2829186211529904	3.17156984059888	1.7574011276599801	7.226773879503651	4.53984096586825	5.361614066664179	5.75534243382251	4.5260055568185305	8.84132917762312	3.9838746260087095	2.88686195313939	8.5447070064753	6.4818427837206904	3.71231972614642	5.00399437091563	0.45681764471179404	7.61219827187521	7.36681838638335	6.434685096866191
hsa-miR-10a-5p|+2|-1	5.127302740523651	2.99383472245583	3.5963291469317	5.4343022510249295	5.02804543647586	4.6492477490958395	2.49802240107279	3.67893756604784	7.24354398350042	3.8265781240770798	4.67792184970521	1.17013614995026	4.486098208537849	5.72377386635659	0.9655626233737808	7.250776659006441	1.8665032067142902	3.5889938544987405	6.2305216661478	5.8764130837712	1.11550633382342	0.438357118038389	1.39626647608559	1.2028790229116202	6.98711916760079	6.40326307581229	5.7369601427419195	3.3437301955752794	7.1321962181946805	3.9247936853196	5.36214325217938	3.58017371024242	5.42168465710503	4.34347414174302	6.6396208742125795	1.04636522001324	3.32718540597785	7.15830782963735	2.44345992195649	3.78474903030173	2.7697595042999397	6.61732278225298	5.41650458308268	5.7231212132275	6.12260781802948	4.949490537807611	9.565254050805349	4.5022768981704	3.6081051373995603	8.584328351116211	6.933297085192519	4.091654625821	5.647639220207419	1.69379497487799	7.97284218740232	7.36171236690374	7.178636727084039
hsa-miR-10a-5p|+2|0	3.7536140236364104	2.56488919638115	2.5248071759397	4.20574826410768	3.83776172093195	3.33750521622568	2.0889467747349597	1.95313075521903	5.60052912000114	3.29158307372815	3.5287858392521296	1.07820254820026	3.01049026910052	4.56866536068029	0.9655626233737808	6.152400327091191	0.371896678964464	2.7833676663389397	4.546014033474281	4.78302915467918	1.73700344537615	1.04626828891907	0.626733545854034	0.8328426849065441	5.93715767259001	5.157569498428519	5.12704779756649	2.01819122066728	6.593803467517491	3.1869805820869797	3.89202766486466	1.78056524851268	3.8590312318575197	3.1088558899312204	5.5933465051694204	0.712984765584661	2.61060348444232	6.86839258161708	1.5873224711029899	2.65153796819407	1.21581160281042	5.84912370556069	3.77121147002994	4.19177276934084	4.746751361877	3.55928582013629	8.10702167971915	3.87597596253077	1.8474430112976297	7.167263710153461	5.27357488480112	2.90228590650019	4.6038660903885	0.45681764471179404	6.60149402141411	5.78743330306019	6.347450669429691
hsa-miR-10a-5p|-1|-1	9.130885771604099	6.2973589783454695	6.420630527877309	9.14157899349974	8.76781073006285	8.48971073404191	6.696901165386669	7.51240873116092	10.4496115826016	7.30088809777768	7.793745496371651	4.3142517148677895	7.753618605017719	9.576843175153948	5.06160547730093	10.929054331698199	4.73241079475954	7.070214428828571	9.95770151496825	9.44868050535877	5.46493889731388	5.258569348044889	3.86805718578068	4.6711425103255495	10.4499535620134	10.2144314054501	9.61491426995335	6.467908167189139	11.191351522867599	7.3618715470937195	8.94650755414014	6.75711304401096	8.66172378965091	7.842338679839901	10.3407832214242	4.17353663128663	6.84471921167133	11.189015144373501	6.16767785922569	7.340361925381769	5.96287138461718	10.8984530895685	8.900425983893749	9.182981944145741	10.2340444270508	8.758720053782929	12.319960186327501	8.13103740277772	7.14695214419362	11.730585972157199	10.240416799609902	8.000574902110209	9.71778081302285	4.83621749743913	11.633632311036301	10.7400995716588	9.95547351340486
hsa-miR-10a-5p|-1|-2	6.98483303560091	4.41163092144683	4.727479203130111	6.96214943070394	6.94274881650516	6.240913527339929	4.6539397999813605	5.30794990241564	8.5755589549821	5.39689070711251	6.034041358232679	3.34611750486571	5.84466331883601	8.1502396523282	2.93918417300783	8.845792044475921	2.90094705742864	5.00626261333986	7.64822718231822	7.394705242658911	3.66301481673973	3.35495554829248	2.80420139421615	2.85788796718121	8.14846089072076	7.9798942029401205	7.14943647095265	4.0056791780418	9.18672080737911	5.30408718298613	6.60665626849077	4.64432537076075	6.49882683085109	5.93267391258236	8.50490147005505	2.3357734703417004	4.9839305897095905	8.82941941681951	3.99037656074396	5.20126350358645	4.520865645465769	8.56753265412627	6.62175489797688	6.80164800358248	7.700259091929031	6.99645271998701	10.4677456705618	5.949741750221231	4.72172809596605	9.67502258264068	8.012701691614161	5.415227865476769	7.73141633133804	3.25817992432672	9.309710717560561	8.73902256592117	8.1628797267851
hsa-miR-10a-5p|0|+1	10.284334947178401	7.411341829981401	8.21366074341626	10.4882508539618	9.77357912853152	10.665412456793801	7.4073741971919	8.532275767727551	11.277636116785299	8.48259969061411	8.5224792952353	5.41540863818514	9.809252501667961	10.361306764553198	6.54080859922117	12.491486149335802	5.53244657811954	8.26438770002499	10.6219981862001	10.2142955994191	5.60984731928056	5.87085240458366	6.014703703415389	5.58892120241529	10.9368480217283	12.1710746886651	10.3431368059541	7.154603602540639	13.759338591782598	8.50696039885798	9.95121409618485	7.5733099387508895	10.3069801316207	9.75530455842723	11.2375378110354	4.96601895361306	8.27158924286001	12.6912383769461	6.5448737975722	8.425162031582019	7.119888943470159	12.288470487792198	9.78895380524376	10.7735837496033	10.810142713979198	9.799090559695571	13.552169387045	9.00690054890942	8.43052388821537	13.5201289473157	11.304607588809901	8.45760299135505	9.86718482280317	4.96224295369437	13.0806767205271	12.8992724292521	11.4589187998961
hsa-miR-10a-5p|0|-1	15.0914208024749	12.9169901503725	12.9999224113679	15.202558522891099	15.353097583011598	14.9943749619946	12.9323275224221	13.7380000959157	16.871251869992303	13.5900338888543	14.0351877003859	10.9550204740712	14.4253918877643	15.877808139516402	11.9112733239199	17.240150876877998	10.827866078045002	13.575720316010099	16.023274978443197	15.920405314476	11.669455884111901	11.1573710158858	10.792435657421501	11.5554948133481	16.4965506414888	16.6146943602438	15.9036898723089	13.1577553246081	17.617588223864104	13.7786788447732	15.2494075017593	13.5161403214055	15.485559987713598	14.5265069719171	16.5607536906028	10.4207900197161	13.144090557955199	17.3284161466544	12.4342890847369	13.9551469393682	12.556786046308801	16.7226024116785	15.400917068024	15.6891375340572	16.106575829893902	14.981797604881198	18.847366506851802	14.4487821256392	13.393508193348	18.2100880634917	16.9566475622417	14.070461135033698	15.6950353668186	11.1132245029636	17.8622568816742	17.0773105368865	16.5108515438687
hsa-miR-10a-5p|0|-2	8.66493521444944	7.674121280339	7.98306855620424	9.29002720022794	9.79708317827091	8.61716610232151	7.92886356413903	7.7912700444439995	11.6485130427631	7.87606442651111	8.606463365014731	7.10977267963933	8.333723182744059	12.3438970999962	6.82570095825526	11.140315551002601	5.99836108604848	8.15198247135796	10.7680155835005	9.78593223640555	7.286996463546621	5.612740216050611	6.52986670396454	6.727104514579951	9.86710502628217	10.247682000076999	9.51943886158975	7.06499666209753	11.3261103999703	8.69155207897151	9.89293676707585	8.497731779267651	9.827630489453599	8.54307019645153	10.9771233491796	5.02385268510136	8.74435951952366	11.0571137898402	7.15616068070632	7.772417881862731	8.14871187114346	9.98629175804557	9.893949710968052	8.985715696823831	9.75895888225774	10.174691342340699	13.1171542187409	9.1879578138685	7.04144539246011	13.474730766209301	10.6671109177401	7.803743433585829	11.1240523370386	6.9003654321959	11.8923796632603	11.5509768525539	11.4725605861925
hsa-miR-10a-5p|0|-3	5.933075135809599	3.93937034525986	4.3041967408226	5.886919927846839	6.09948956129046	5.436652189804651	4.1486721506578705	5.804512286407009	8.17582016039207	3.85815873281183	4.77369521264992	2.7130401264807897	4.77353720029795	8.88306934176382	3.84192775706684	8.880991777208001	2.35522539340541	5.07083387462763	7.26069537434093	6.131266196350389	3.1964453868983598	1.80133356111308	3.63521648180363	3.4456066269465797	6.622036232371101	7.551846607399829	5.68502214721392	3.7018098644176094	7.3654126359251	6.43961311830964	6.1861203364418	4.62411187408949	6.1502867355745705	5.13290328191575	6.917173113603281	2.06900076289268	5.07081884776575	7.198669239185259	3.1730707715179904	3.8713012388542096	4.22684522053424	6.304588240984139	6.32135007455359	5.9550602002967405	6.33980062799604	6.92506076172949	9.387912416959301	5.57733247677127	3.1692432539969997	9.82162589428501	7.4326373266787895	4.41095223049209	7.44006710751919	3.60588874374132	8.74520435244725	7.8671460914338605	7.35929528364128
hsa-miR-10a-5p|0|-4	3.59958012104986	2.3498124096874102	2.65152121046878	3.79698293878751	4.51879072921117	3.8884752153203	2.0889467747349597	3.4024215994129503	6.1447322936916695	2.2533662064869198	2.40939642333786	1.17013614995026	2.92368613539828	6.25417297314268	0.709481769016463	6.5221524198692595	1.7452045416095598	2.7833676663389397	5.013687140462309	4.5840486874919995	1.11550633382342	0.7740981729685559	1.06221161978887	1.74139134731181	5.3996995028468895	5.7686784098975705	4.61903044000652	2.20875847928396	6.50263844235443	3.6025478328733795	4.4048135311452	2.5102639773346898	3.5663896391886003	3.83091225804025	5.45014477389408	0.712984765584661	2.61060348444232	5.74645590586696	1.5168741909769898	2.48584995980646	1.96715793716045	5.086613135825719	4.5104773603384904	4.68708017722668	4.4051741251681	3.78574525880502	7.886593979797291	3.33932683225405	2.06980499266461	7.544918460449019	5.8327055356210105	2.46077222643956	4.887063142998	1.85103000929858	6.5539912364233395	5.714539838524491	5.508068069159441
hsa-miR-10a-5p|0|0	9.33209658467123	7.28626562946934	7.96029553212696	9.57619634967717	9.739713354618651	9.35222899456357	7.539425547033519	8.23198836172798	11.132497410042602	8.51019548184762	8.62350724240869	5.6569959979550495	8.59829104205728	10.5961740336305	6.2470837027278305	11.9319248178601	5.550662580606789	7.89541985874828	10.3779898488265	10.2909639829185	6.24163934481684	5.623170657344001	5.80608096009377	5.8192747889814695	11.2383279262572	11.107232058199301	10.711122674876801	7.03803909579852	12.7885633750685	8.53744678208812	9.6762463201517	7.720990918215179	9.87107898574608	8.891196724025471	10.943641754770999	4.61099743657209	7.98657769485167	12.5144915603792	6.90696049908237	8.20203831006318	7.1524457747223495	11.241012558329698	9.830017492198241	9.910539117162939	10.372507146839999	9.25757896777999	13.3997610802436	8.88694280764624	7.720335836153411	12.5047017166625	11.100307737244199	8.23570186447537	10.3037570990605	5.721892661489401	12.5175435472134	11.7906738079281	11.5204188773893
hsa-miR-10b-3p|+1|0	1.8998598405568898	1.95170182876834	3.13633240755677	0.814596773496861	3.2669154448803197	2.8999755624164303	3.7604960859395	3.1142066575398397	2.64644444337046	2.51347192689533	2.57323201646316	4.6538071844522	1.74536390280536	3.2970694571196497	2.1679010640266396	1.84696785708913	0.0	1.15442325724722	2.52864409516356	4.31253735929158	1.73700344537615	1.47264466922251	3.92083555732202	3.6980262539376496	1.8714738160559898	2.7900706727539597	1.4060706418289302	4.28504770448094	2.42984838407944	2.51830867918151	2.56762574299026	2.8255859736266298	2.7460304490505694	1.5199606353153798	3.3397308210176497	2.27356107501824	1.3626474624826102	1.23321673210958	2.9236371888163	2.3952767912244104	4.2470853517416	3.33101735842169	3.00536193544355	3.73163984006095	1.93737852282451	2.02940913629315	1.2830891361242098	3.2841104092598505	2.84733646859448	2.57594815487072	2.7870007805080497	2.22045516812285	1.55730962450227	2.79912357598813	2.47072171218161	4.4332455533658	1.5617575452241002
hsa-miR-10b-3p|0|0	4.08749370151141	3.5678600957165294	5.03702412229624	2.59901066053871	4.69927693675445	4.580043290258139	5.951943945271231	4.37752960983042	4.11210116910083	3.7942907147787404	4.5161442126335904	6.54297796783088	3.4123013534633198	5.46004519996166	4.15649698034901	3.5896545216882996	1.7452045416095598	2.06608171628913	4.359547811739589	6.154440278681	3.0000473138572596	3.5857883516319	5.562105946307041	5.112334713355961	4.19250210637489	3.98108468516145	1.74732220493375	5.97655801137259	3.7647610190089904	4.80856175641217	4.75754303384267	4.54030084483141	4.642498591191299	3.4128447312629104	4.72825711395321	3.1160823903580295	2.18142847313352	2.8235610848640498	4.72743131625355	4.64563253508626	6.0971561015808495	5.34076256420413	4.38665461708768	6.0993608581942205	3.82853912677926	3.73655127953991	1.8828350404415601	4.20809169551744	4.97195009814552	4.71620995528427	5.14373157670578	3.51324744339953	3.17787922152822	4.67726702816245	3.97067548477902	6.7666074059725405	2.8573489482006202
hsa-miR-10b-5p|+1|+1	11.2817225455868	10.838722409161	11.8450326330499	10.1069385094251	12.434234457840299	13.2599993316026	14.2890237642331	12.396520721353	12.146180340634801	11.4443750885568	11.819736802976802	13.518845347899001	11.192674084191001	13.064635059973499	12.7639736103964	12.0129271170275	9.393010571666311	8.87290181273254	12.247179689449998	13.4099427621908	9.74572833387111	11.1658682461921	13.249671194311901	13.295392008172099	12.0702081382264	11.7926905637574	10.0494199132821	13.913112450137	11.1819037709342	12.3612444200865	12.4851040277931	12.434742909936901	12.379317685066303	11.395005598117	12.588330223290301	11.565367057404499	9.85404864084713	10.159702727280699	12.7600347537641	12.014021177881599	12.9536121949636	12.6489259099879	12.3406498197296	13.7978291913158	11.9671830775872	11.6237955663902	9.355916941517869	12.0039107764856	12.8973431890245	12.172798955450098	12.757793438473499	11.7550635764217	10.452061193141802	12.395103138171502	12.0193812732402	14.186964408343101	9.38337708117545
