	TCGA-KL-8323-01A	TCGA-KL-8324-01A	TCGA-KL-8325-01A	TCGA-KL-8326-01A	TCGA-KL-8327-01A	TCGA-KL-8328-01A	TCGA-KL-8329-01A	TCGA-KL-8330-01A	TCGA-KL-8331-01A	TCGA-KL-8332-01A	TCGA-KL-8333-01A	TCGA-KL-8334-01A	TCGA-KL-8335-01A	TCGA-KL-8336-01A	TCGA-KL-8337-01A	TCGA-KL-8338-01A	TCGA-KL-8339-01A	TCGA-KL-8340-01A	TCGA-KL-8341-01A	TCGA-KL-8342-01A	TCGA-KL-8343-01A	TCGA-KL-8344-01A	TCGA-KL-8345-01A	TCGA-KL-8346-01A	TCGA-KM-8438-01A	TCGA-KM-8439-01A	TCGA-KM-8440-01A	TCGA-KM-8441-01A	TCGA-KM-8442-01A	TCGA-KM-8443-01A	TCGA-KM-8476-01A	TCGA-KM-8477-01A	TCGA-KM-8639-01A	TCGA-KN-8418-01A	TCGA-KN-8419-01A	TCGA-KN-8421-01A	TCGA-KN-8422-01A	TCGA-KN-8423-01A	TCGA-KN-8424-01A	TCGA-KN-8425-01A	TCGA-KN-8426-01A	TCGA-KN-8427-01A	TCGA-KN-8428-01A	TCGA-KN-8429-01A	TCGA-KN-8430-01A	TCGA-KN-8431-01A	TCGA-KN-8432-01A	TCGA-KN-8433-01A	TCGA-KN-8434-01A	TCGA-KN-8435-01A	TCGA-KN-8436-01A	TCGA-KN-8437-01A	TCGA-KO-8403-01A	TCGA-KO-8404-01A	TCGA-KO-8405-01A	TCGA-KO-8406-01A	TCGA-KO-8407-01A	TCGA-KO-8408-01A	TCGA-KO-8409-01A	TCGA-KO-8410-01A	TCGA-KO-8411-01A	TCGA-KO-8413-01A	TCGA-KO-8414-01A	TCGA-KO-8415-01A	TCGA-KO-8416-01A	TCGA-KO-8417-01A
hsa-miR-542-3p|-1|-2	4.6691865718623005	4.0964225481345	5.17847045835495	5.0141357484915705	6.629493680004179	6.083075322177829	4.49843148599458	4.9562319147141	6.52313686884467	4.67576858929107	5.5487973484234	5.02828145100742	6.20368822778597	6.231516736941639	5.31158432242595	5.50053417607947	5.37046449918333	5.548456490641531	4.42257637022216	6.04422078630353	4.8418515426442905	5.93056280665877	5.92601289841984	4.42637871359492	6.10382992045573	6.93540606794222	4.585642232424299	6.4822497016558005	5.12910042653897	6.309348789241249	3.5512039209867297	6.093336652561559	8.88387319179289	4.95835439816229	6.478178426007039	4.54944519882313	5.83234361100133	4.7451456370530805	5.32791481960283	5.888713123840639	6.68838558621005	5.0029655573867	5.915605005535849	5.078469272091049	5.05495119391696	5.80169235973331	5.529563368169071	6.67479013891192	5.69777655725526	4.8696267449662995	7.816897145780421	6.51797890323951	5.8717702413983295	6.63220071524894	4.80615530242513	5.68421132960319	5.83387925653445	5.60508445902381	5.51539731047305	4.5727113633872305	5.927898606946419	5.17669418257996	2.8992359787832402	5.879982145215259	5.1657713962692	5.65740379074244
hsa-miR-542-3p|-1|-3	1.5697579808985098	0.9719915960173761	1.8603356722684	1.1343735079429298	3.0896534148186703	2.4509587575364398	1.8554016587579798	1.84734762735408	2.8206609225158	1.6173642659831298	1.77324232671005	1.6179946264212	3.0129219440223505	2.27149961218024	1.19294355465119	1.7197813991583202	2.4721174372307404	2.07136531361109	1.06178000045755	2.29448062334083	1.89129997998601	2.2054304116221	2.64219082771342	1.94178976647272	2.29075735008541	2.8547577377320295	2.1827563575704096	2.3761560951920604	2.1222827937678104	2.70698239054702	0.6894890184894329	2.15863805326784	4.78186707504635	1.31911454743524	3.05103644643179	0.9713697912885519	2.3525077109429904	1.7725152016460801	2.3834728043136097	2.6420981826132004	3.12998508793258	1.4778811232014901	2.13205461258591	1.25573143174167	2.01617979472752	1.90266465246739	2.18675747763365	3.5393088224799003	2.5569778723341496	1.7937459125603799	3.8799764212920396	2.8242665414751698	2.03587544642324	2.2795441069222595	1.41527252733697	1.81595136444056	2.1508836718292	2.00396203118811	1.9899618092377702	1.76225693005575	2.40859013534621	1.88192158889223	0.780572533225971	2.0913547673371697	1.6903886462836497	2.7251608525101805
hsa-miR-542-3p|-1|0	1.5697579808985098	0.310789898382292	2.08340299899553	1.4186352353791898	2.65379170703778	2.12129566215221	1.06422893870914	1.4783953295248402	2.99962396770489	1.2761072363983799	2.03207929700266	1.3928782316568602	2.45062042355803	2.48385366956409	1.55054651253647	1.02307023636058	1.43601032158613	2.1773203435010298	1.33485867523362	2.38356201878494	1.73231018795595	1.99419091244571	1.9815126161107002	0.8575419111057522	2.4393599318954102	2.8871095763656496	1.4699384733523797	3.2494527966768	1.4205694730587501	2.40079415149875	0.940406078718204	1.95882150159935	4.24041857844595	1.52050349279727	2.7865686352870096	1.28750302771188	2.21746843508523	1.33697152100998	1.26661919150231	2.54943841157456	2.55436923459604	2.30096289855988	2.6389799571851	1.77770088108033	1.57064112158088	2.77468531098376	2.09375819547032	2.70740356843944	1.8362934156563002	1.7937459125603799	3.2928504666554503	2.7306344608816002	2.34189705239815	3.77606509759165	1.24122504983981	1.69635685814327	1.8889441385641799	2.50685022112362	2.04568752954527	0.9891812279410841	2.06193492468911	1.66634886185378	1.0543057943192	1.94628002975155	1.31322121870128	2.04193210202303
hsa-miR-542-3p|0|+1	2.9800110173647796	2.2768498746015298	2.97835511777443	1.95179558018273	3.3043505354073797	2.9027104577520095	2.3634507835908	2.38470407344594	3.66256918653864	1.89314224164718	2.03207929700266	1.6179946264212	2.41749923412943	3.38446574304318	1.6125410184576499	1.7197813991583202	2.80115976742603	2.45522309288989	2.2318989074372997	3.0605410265586297	2.10109267617845	2.98370410793736	2.67956493118633	1.49921269018163	3.49360942383497	3.71584336745121	2.0858273563009297	4.1091937403477	2.39739285496302	3.05541585261559	1.7869512934100902	3.58162640490762	4.44216019614773	2.9501103278293104	3.8265931151255796	1.4653402061159098	2.9995133697629797	1.8252460628085903	2.63741957835936	2.8112734835856896	3.3339332653605402	3.8648289731448706	3.7169391628655695	2.74953694295939	2.82583137418256	3.0538210698148798	2.23110153865497	4.01245322377936	2.6778283254628996	2.8136859029808505	4.33925845443795	3.5090398112342407	2.88659394298063	4.57922185661443	2.51050476127299	2.37893574861686	2.62328064129765	3.30242474545524	2.4276543723283397	1.5004928852842399	3.1600567016831804	2.67159067848923	1.48260624504363	2.83091974816356	2.38055762884561	3.08459491187419
hsa-miR-542-3p|0|-1	4.31217593868234	3.5918930874882102	4.05164611980707	3.61296366861566	5.28824134281667	4.80890759355488	3.7006141619908397	4.0940229845879	6.071396494127099	3.9030328983857996	4.9077827127907305	3.8967644607591896	5.20868231023901	5.35548788181642	4.578584488239191	4.50315939440988	4.365673777496831	4.6264994592435995	3.0316662614014196	4.91720190413496	3.7634880257607994	4.832056074285481	4.97607553310467	4.02006062543474	5.1428349246985094	5.71904892572052	4.004128919919229	5.3032599927155	3.9945577747696	4.99360311747489	2.2253592519414305	5.0339459069672	7.46904613328424	4.28556678062726	5.47188255381091	3.3627194878662205	4.69749043362156	3.70956122854405	4.298609024871049	4.703043540507231	5.6038727627600196	5.096275262085451	5.31308103335724	3.8782675377362104	4.11272578509251	4.5521347287910405	4.21893155896842	5.452726030662429	4.87184634465357	4.0069230884722	6.717856765609031	5.512692556424629	4.94693578704143	6.05613186894866	3.7793217578540097	4.30500956227713	4.809229558345219	5.07837271376693	4.71931864037838	4.06703025035861	4.72266683537628	3.83798296191502	2.19819937863097	4.7231418419933	4.30811783471373	4.525669892904241
hsa-miR-542-3p|0|-2	5.537317046008611	4.85224114082033	5.54651037223062	4.78315034888394	7.084492138128481	6.3863657197762596	5.0285916049685095	5.3210514989150095	7.560542162105469	5.36455384622733	5.896622894160401	4.80998389400324	6.87501127737813	6.64604178251697	6.19542087082074	6.4164045318301	5.7891715795764505	6.0236289622197905	4.184485569471359	6.235840527150769	4.98097701080125	6.085398433106719	6.68977992084829	5.13347454198823	6.875779479072161	6.90807762817689	5.3198425263504	6.0888257116889	5.54639912133925	7.053298288322691	4.13284248223618	6.385100840502809	8.928002739513449	5.674879503982	6.72058434812093	4.81863949287704	6.2361933832698	5.14839679461982	5.75018668828371	6.39072624450517	7.44869784616836	5.01894232090714	6.254704290799849	4.880272987081519	5.13066772273427	6.06435173814318	5.75129830013168	7.2321732049933605	6.325245240062269	5.60579155512653	8.36457453593939	6.3987485478903094	6.10898297767141	6.49384254688172	4.867361010979581	5.94911743614061	6.063298396994081	6.513017013861309	6.018488995892469	5.28522086568803	6.3329460235610595	5.4542619243402894	3.97408461932229	6.261032952880759	5.97437402416111	6.32172042703115
hsa-miR-542-3p|0|-3	1.7209966257472802	1.1387707202061599	1.27300851322639	1.54219435746616	2.4880518240078398	1.8799707972856499	1.5674936571398002	1.5601207102684098	2.7722226442874103	0.929648011985189	1.5264857226881499	1.22056552713968	2.5146653656298796	2.15232060360718	1.2719072576548702	1.6686509306132	1.43601032158613	1.83279841375403	1.20477088349211	1.59979490649649	0.6605166716367149	1.44759834680082	2.3949987528664503	1.599256430038	2.12507174772368	2.0979336798445	1.4699384733523797	1.7164562236846101	1.24611528912095	2.92595748898236	0.0	1.8474752985100902	3.77787385846811	1.99648220750631	2.46248775856161	1.28750302771188	1.84235916879288	0.9186045679811491	1.38229311725005	2.1045927073343402	3.3339332653605402	1.8071697559667301	1.85377832701273	1.35691400231722	0.620467028619473	1.58910341152683	1.9943483656025498	2.7392034273806805	2.2014079336013	1.7937459125603799	3.6421649342575098	1.7543203862398502	1.23668411051152	2.13805649251084	1.5705651410440502	0.641734544642282	1.78987744187421	2.1740335657722603	1.2677844164827299	1.26737150169611	1.98135614853942	1.83097244497621	0.44244590307006204	1.94628002975155	1.98910816940801	1.8883975077372501
hsa-miR-542-3p|0|0	5.12074285529431	4.545718718094999	5.360046611580679	4.77057044984292	6.4210726991695095	5.79459991301158	4.566442658534401	4.727735652559541	7.18147084412409	5.0747820850454	5.98801439822451	4.77146145529835	6.13912289436133	6.02651124033599	5.283274452979501	5.2365629904372595	5.45704202844208	5.69390646171391	4.218594360102241	5.9991221386502005	4.95420457690502	5.57420681531627	5.878591020786869	4.492919265592599	6.46048904985147	6.80813309939045	5.1859464439513605	6.27780704531579	4.969788468080321	6.162602281017	3.6247063994631703	6.0309976259347	7.98960728556087	5.33749823367045	6.607037075399621	4.2057632179476405	5.660768216144331	4.972550646789831	5.5232818171105995	5.707605163661901	6.75204239758899	5.93048234857903	6.41409733135829	5.15070426580703	5.257683742817219	5.526779960587009	5.1219585627946795	6.697225313713349	5.531321803477531	5.16245499995588	7.70996022581854	6.388566104545459	5.90013715147478	7.012682665173791	4.88226515033326	5.28887021752896	5.59068641978801	6.14816366132315	5.7389224172008	4.9725124560179506	5.7076624630731	5.2942028367492195	3.6421238258127797	6.13837129690688	4.67252717085244	5.5842819380944695
hsa-miR-574-3p|0|-1	2.82164758644704	4.0760047751606	2.39230363922628	3.36776393395523	2.2498876568907997	3.4951738876561897	3.54748802996966	2.66883601770933	2.50214643049417	1.2761072363983799	1.9838942641203898	1.81267931452853	3.1197421387008197	3.07060887106861	3.41229433588869	2.62321045644621	2.3962388431659196	3.2460328483361898	2.1635044026313	2.33970877011479	2.99417839118711	2.6997084430337406	1.64610884179202	3.3978569298986203	2.4393599318954102	1.92174642963209	2.0858273563009297	2.26617778740641	3.67111000981241	3.25729363894787	3.5129989464327998	3.1834611456703104	1.7847308475818602	3.08332337045735	2.89150549854546	5.21047848383911	3.99161667638371	3.27030363238311	2.07506971856096	3.82812916086935	3.83723843328727	6.287786179350361	3.7169391628655695	3.27415150809294	2.45367731027066	1.58910341152683	3.0686443762514504	3.07446942513285	3.49616271720654	3.07063296873153	3.20223354967637	2.59551710568121	3.1611753382480603	6.526150306464599	3.02202480113432	3.1895013473633904	2.9328565790380603	3.30242474545524	3.7894860960440804	3.32282883623721	2.92176711754008	3.78542919979128	4.68731434538184	2.3820435045495496	3.07464035782712	2.8131282760894503
hsa-miR-574-3p|0|0	4.37054730495514	5.043144284519309	3.2783235544939	4.047714422305351	3.5967713195483797	4.726091315631339	4.84361814005692	3.8065200808305604	3.66256918653864	2.74144211553328	3.87805899538716	3.36634507560798	3.87259964532959	4.313682707214681	4.396743181865411	3.572387480477	4.05621312675705	4.31446229597641	3.5160218086694504	3.5582596532044604	4.30555506339245	3.79472747187217	3.09364636193615	4.12448994180183	3.6441362664252503	3.12271434081428	3.95007858903035	3.67947517631108	4.79067500557192	4.207931576856979	4.74059912167895	4.30512268106569	2.6955514895491803	3.71676323936554	4.6997555888716205	6.3265707826752005	4.787650329053999	4.49147146260629	3.77122407606549	4.94048951301996	4.77423259028193	7.017346580210611	4.77074166044334	4.30278728045148	4.18554379805116	3.41655759821971	3.78556295400918	4.60230963395318	4.22799570037441	4.07889532964987	3.9651123643056803	3.92998423345342	4.8629585926853895	7.80100831190856	4.774550344531691	4.566100094560491	3.26340901877396	4.59002316786613	4.91154338931007	4.102918198292	3.9766572950916297	5.14575814139642	5.63839961416332	3.71090639345729	4.25300473527398	3.6360496227984602
hsa-miR-577|-1|0	3.75140777148152	4.687050857979671	5.12926647666619	4.14838505517858	2.34991842523738	4.0563474446206005	2.64086373130268	3.5506936402698397	3.04109908108387	3.5034377215244503	2.7606132049033	2.78927063909629	2.9905749134306903	3.5190230450542996	2.79003407782463	3.2106871253240903	3.62894139038933	2.57637834893611	4.74860243420338	1.80722921004857	2.7252910394624	4.3993242079743204	3.47999423147403	2.98213784473231	3.07593259263377	3.4386752994512	3.42432478882111	2.90261361625186	3.83418997312912	3.82777414221063	2.83331965698376	4.44556709301489	2.6735998163399	3.9613927506129802	5.07879433022275	3.8042051737497697	5.28083385686367	4.29048510295308	3.10976396284544	2.28784189149493	3.4843072725324	1.0504919896538	3.5937108724584	2.89121567397606	2.93122873517722	3.85922970366794	4.19674207433155	2.9165535931302498	3.0799157960099195	3.7953462814042402	5.213224002502519	3.70229432264958	2.34189705239815	0.0	3.31349608427429	3.47036368261349	3.02286134850502	3.25265289621337	3.4609835717709396	4.11468516664608	2.58255782671888	3.91338961844026	2.5022748209428	2.0913547673371697	1.8962417012049402	4.12277958033592
hsa-miR-577|0|0	7.71307887804178	5.26679840748373	5.5276465146081195	4.97080287916026	4.50366725600418	8.05374544356724	4.27274537061204	4.771283424061259	4.22712890953333	4.41234951435456	3.3975986012329797	3.7774223103458198	4.05595826403855	6.8320456553540705	7.47138979165323	4.1305872453364305	4.653306988474519	7.377355105588371	5.41084003847945	3.45927161963367	4.042991194412471	4.87901086132495	4.7311071376280704	7.85545007872116	6.96226361867126	3.6607690277218503	4.22504412737061	3.10784510677808	4.87553680522649	8.25998770608152	4.23025331055224	5.046605286378401	5.447917961482981	4.72340550109242	5.72476288797728	4.8104304664863	5.67801656643753	8.746453713425879	4.59084709668716	3.82812916086935	5.17012300517721	0.0	3.6827918740168704	7.46831860949142	8.15437232969988	4.0462447312914405	5.25139127914336	7.31231563234498	4.37823681246935	5.11759423713761	5.624334513932519	7.15812487692529	4.01042047732191	0.53958887653915	4.19197552302775	5.00411096066547	7.465457386869231	7.11202307267367	4.60340758144612	5.98504735306542	7.39956170735055	5.30824061844534	3.94075395566334	3.8934876969872403	4.00872608436194	8.11288830236054
hsa-miR-582-3p|+1|+1	7.23937770206271	5.5812125106811	6.99877498763627	5.8191258249166795	6.961410563126281	6.12523821528118	4.66900208447613	4.5390738262216	5.99430754408829	4.989301662662769	4.86851322113721	4.905578619647709	4.46544293462131	3.02610277314985	5.647670012531281	4.85152213835587	7.1382072522107505	5.70723422098789	5.9159462953772195	5.51355544855686	6.23872133767759	4.4206398386957195	5.2427306848181505	5.18268266763796	4.69774148666174	3.0673212837210095	5.61729079212939	3.48042705571409	4.1758446057516005	5.5606676947827305	6.382144878776961	4.98216741978105	2.55853301208461	6.636503385598531	3.71663822029093	4.51954277049334	3.31828797217345	6.6522692680209	5.85403043786452	4.97652490805156	6.3668554044374694	5.1407604178458	7.423818191827719	6.385068035661019	4.69478393931461	4.56332051472464	4.70895417778296	4.91230979059147	5.8469974299503695	5.9053803377575305	5.675757020233389	2.8834737453807797	6.40131487259359	3.0456057936370997	3.55586277152191	6.817120138242481	6.063298396994081	6.400394748037231	5.15267557935937	4.6475195558317	6.45359456694988	4.04216247108442	4.8215506906293095	5.35110681346067	6.224057502477031	6.1122734042767
hsa-miR-582-3p|+1|-1	4.76804250905649	3.0376632410474302	4.83407834018449	3.4955667966957904	4.8999696588129105	4.2035453130890295	2.9568971856984705	2.9370334558477795	3.92875821594321	3.8262323905508704	2.3306602484175496	2.69361898385467	2.31331328992779	1.7759172506182301	3.62274854524629	3.4106440405236103	4.24107868704644	3.2460328483361898	2.7344448690115297	3.6687228229924	3.6568363517419	2.25373817964843	3.76717406440983	3.88782972984307	2.48567689820881	3.12271434081428	3.6445087383578096	3.06469460898565	2.2663855654591702	3.79106528230255	3.0622161296827994	1.28907986100474	1.41303531125057	4.25764747376218	2.82240240062746	2.3227710230886	1.77982457265462	4.466790090067169	3.66100539239947	2.1045927073343402	4.29353395507204	3.4115787192493396	5.16634068303024	4.09880070225505	2.5000960165707404	2.0371136130108702	3.0686443762514504	2.8007745801017405	3.46291150789007	3.90500978379604	3.75803428889902	3.28583441126288	4.60023179363352	1.3715331236183301	1.33087184572346	4.68082897034398	4.1266119397070495	4.09243306409871	2.6949302532997	3.3824477425747204	4.6849993062200594	2.78300951700979	2.5022748209428	3.3174591660718704	4.52524645596593	4.28539738839766
hsa-miR-582-3p|+1|0	6.52170015884883	4.405480398778081	6.06119367313567	4.9597631960827195	6.243891152919719	5.56879376984578	4.20608303877802	4.5689943958264205	5.121979211533099	5.29025221583738	3.97983957894306	4.09696901784971	3.8968349752285896	2.88370143114638	5.06229089728954	4.66844035713521	6.21065175278636	4.81064963044688	4.9345235626313295	5.079313989427019	5.17122546509781	3.4032641087807898	4.42489835245179	4.73207249376399	3.79889143318506	3.91725218349451	4.79942559274131	3.8543607487958393	3.2989364603744304	4.84930354445679	5.21529111619236	3.51030301460752	2.26754932985322	5.85802582887866	4.6306963974606	3.57142785853329	3.56073739285021	5.90720907584364	5.135247857537019	3.90493712201564	5.501759245692941	4.63947946514635	6.71162240801517	5.5749348415744295	3.97160694158781	2.84969339146304	4.19674207433155	4.59363799206349	5.10525410871178	5.11759423713761	4.627403271737929	4.4925849463006395	6.14102993370814	2.9640979708409705	2.51050476127299	6.07433752863907	5.56094959048561	5.62478173400782	4.4362563897914	4.779041455513269	5.93860873674173	3.77198608894759	3.76146803453255	4.55818032309967	5.643960055159969	5.411863021567429
hsa-miR-582-3p|0|+1	9.398529898577939	7.663091210841991	9.44203786093004	8.20587217384928	9.259651868267039	8.601242246357089	7.4540945213182495	7.09041065978647	8.47205922235389	6.99046178339489	6.9233069531742	7.13029946021664	6.86275979667493	6.08463242368129	7.878623044034179	6.95762724175498	9.77015073377182	8.013174006254701	8.18883098740883	7.8525493220031795	8.394125415393571	7.13883937145931	7.7490996836010595	7.45422467546988	6.700314322949669	5.03673596396688	7.9469003926023305	5.780878429703491	6.77734551472558	8.319196786466	8.54152242956321	7.17498473096948	4.98268255640965	8.74539747974993	6.46123069784745	6.70867872630295	5.773381549052121	8.71011254907307	8.08506858700536	7.07859187134776	8.256695365262111	7.36231241558137	9.70245981930784	8.80422951171377	6.93600475630327	7.0214473674308895	7.142259916034041	7.10979684658167	7.82644264137282	8.09963310585146	8.118119867695139	5.217173390365191	8.681877754296389	5.0824885336258	6.128404040032151	9.20264802171718	8.167849195107669	8.58080572516752	7.57912695248895	6.3999997670249495	8.67371920096196	6.619458104508519	7.25904871673442	7.6227585052125	8.11865347505803	8.261006933635969
hsa-miR-582-3p|0|-1	8.896540258293332	7.31664175825181	9.34345956217642	7.88399759803694	9.14249436556639	8.28624270026905	7.302805937900589	7.210751974224889	8.067812703543481	8.849531413279449	6.53956893860246	6.8339316875518605	6.55158031636526	6.037763968250671	8.0557335406461	7.4577297774471	9.42472547461524	7.547551128642531	7.6857021785857	7.9368306448639	7.63943673854562	6.482500535247519	7.9139981413379905	7.903941221731451	6.228230972326091	8.18342989615447	7.649086373484	7.48545073314375	6.789325452504441	8.54335994590557	7.425817692118589	6.545322443454901	5.07768137016651	8.08940258699648	7.486909222452519	6.20345700283293	6.44455505921047	8.61597646895058	7.99707068092175	6.81810439013692	8.29485284020005	7.4795224772971105	9.32885331578744	8.570103197774051	6.86017941473991	6.3524430468955995	7.15813707782511	6.98604375113449	7.6912069896801	7.94613107614339	8.453814288238549	7.84865149918476	8.672315124779178	5.84468695575693	6.17150968937652	8.89752233029389	8.18744353428511	8.320413307808959	7.4534235793461106	7.37195453847571	8.73336885110657	7.20390802916212	6.12742683306435	7.81349263470307	8.28928620431416	8.09215817081375
hsa-miR-582-3p|0|-2	4.65985449744429	3.1197500259034	4.8843721468369194	3.82248069021954	5.26920451570021	4.18594620557523	3.4061635123274203	3.57055001013389	4.09551979644372	5.4395190160357	2.8439592969998904	2.96342279536254	3.0566036168594803	2.6098329357264	4.56296863362849	3.76725828334892	5.20241898382167	3.6099851439831094	3.7202852111384903	4.1597051836125605	3.5416665250408306	2.38965384972341	4.23712403929105	4.02006062543474	1.86963700785333	6.068483875873519	3.0661615366793997	4.47324239184596	2.85804202560263	4.6278128601206605	3.30514276352059	2.6973605191453798	1.74317891046273	4.109321318346839	3.67804201234548	2.5369248861487796	2.9995133697629797	4.570820288502549	4.438815632861941	3.16360568264445	4.00588658845459	3.54995997537111	5.64557164259275	4.42433472953454	2.6310119479814302	2.21786415091249	3.0686443762514504	3.3255302279766603	3.46291150789007	3.5473187969011004	4.24025742220778	5.22291568244267	4.8725344547376395	2.7375738481479197	2.47161394462491	4.7273364800687405	3.81009677178265	4.94370787028844	2.9203446832903497	3.1275907165495496	5.354736375648151	3.4392782964611	2.3068363103220095	3.83972910901524	4.818861915097701	3.83827853733432
hsa-miR-582-3p|0|-3	7.4744468201631	5.98322486989862	7.690812503684571	6.40371508079846	8.07460578700289	7.18962591755846	6.23667909206391	6.23297217699262	6.7432866781970295	8.25518723246139	5.19382969200262	5.22356670948837	5.750974040801519	4.50420100476804	7.32052188159524	7.07763188374001	8.1677204915741	6.129720929797781	6.091865672292791	6.81039720288363	5.9030155604381	5.16449754897989	6.866278009187501	6.43052927979423	4.88218457439965	8.00422426323162	6.17190831876951	5.8744308156413	5.57897121946309	7.51381825559555	6.03652836785199	4.82937812048338	3.63751003163296	7.182692020700211	6.155381554755219	4.40427153170584	5.44600052818482	7.27867110917709	6.675673468977259	5.702234998142299	6.86329035307026	5.12608391634098	7.52365513797347	7.21732197619189	5.2165751653812	4.86397432509003	5.49815399954059	6.141184114697219	6.27344404673464	6.6550954581348805	6.89825963669912	6.87600558103606	7.470481227527139	3.59838627139812	4.904336580734929	8.180233362514251	6.89155604206543	7.144794265445889	6.0562857074915195	6.458883245502981	8.092521495599529	6.345430367661481	4.8215506906293095	6.14946135738863	7.93971444691931	6.9882966697540905
hsa-miR-582-3p|0|0	9.73482712899308	8.1603684332445	9.790835690724741	8.51012966379386	9.71375532282434	9.27926960298661	8.16965785693154	8.034178346321982	8.812390270385011	9.08613342848567	7.3956976293762695	7.711316599661701	7.213297458296091	6.54910830666632	8.387007407836009	7.932299666217049	10.4083659175509	8.33273129964329	8.520704525759191	8.49067536611838	8.321791169960099	7.2246588301003305	8.132731334217	8.218040833528098	6.93539897482263	8.18830635329078	8.260389880635291	7.758526869398401	7.4047446716726695	8.95103171014596	8.38770786470876	7.177864573865921	5.76322061735837	8.980269404803051	8.147202547464941	6.981527598648849	7.060613715113	9.29319533167225	8.60678042929072	7.7282925396025	8.817591697173539	7.6862425465562705	9.97268851739657	9.33426795707908	7.61783157046906	7.21473195982091	7.48320923621247	7.80174995898659	8.44962718272894	8.72784346073787	8.62872884656448	7.991737286108121	9.66642308358469	5.97002350995478	6.946082821047581	9.82694588297539	8.73125119215767	9.05057494226762	8.160784023922849	7.793074805368709	9.396541777771311	7.82397310507259	7.2758523224149	8.254579194899959	9.004383002065609	8.56487228888048
hsa-miR-582-5p|0|-1	4.4044691306047	3.1197500259034	4.601312311927111	3.5258236851738296	4.72473025850942	3.55123352852571	1.7656681464986101	2.7407023840754103	3.8608935446607204	3.87788427398783	2.16767085093051	3.09403718137792	2.4829982553708	2.27149961218024	3.9927477486971004	2.9140889812118296	5.02484014469909	3.719271141059	4.02015342295976	3.00547046486616	3.72176861718177	2.59109529652933	2.97840822105344	3.36980246935401	2.6573684562677102	2.6053722217017596	2.58863323487131	2.10514405162179	2.0708621124266897	3.28395850960116	3.2597200755977593	2.9337838860595093	1.7847308475818602	3.6751545785757704	2.2153790758864904	2.45503727415952	1.64598456938708	4.05689541847688	3.23814872044131	2.92628915315614	3.9240254378694504	4.09326783358433	5.016739925804769	4.084118775451681	2.1961302179562	2.2734097195775296	2.54394682525463	2.42409845189628	3.59155142606189	3.44208867245771	3.6421649342575098	2.66465702798535	3.84517217431856	1.3715331236183301	1.5705651410440502	3.82423737322505	3.99936115108401	3.8122586924216604	3.03492167098403	2.7590761248331406	3.70281065572087	1.83097244497621	2.5022748209428	3.7258013799825096	3.8193744248548502	3.8171585940916
hsa-miR-582-5p|0|0	4.480649576328211	3.3065985006453595	4.90400880384396	3.7474318978903995	4.88337309462291	3.8705393285256804	1.93987919729333	2.70521664825262	3.68890272058377	4.38583455565008	2.21017674619055	2.9905088351032996	3.0566036168594803	2.15232060360718	4.13683244611996	2.99933044426707	4.68554099167688	3.38520801554164	4.14955079715312	3.11358649938227	3.80403483485263	1.9361676926453701	2.7515282167304904	3.28220934619269	2.57407524476288	3.5027147368319795	3.0144272810580297	2.90261361625186	2.21993242196558	3.4343590077124304	3.72838251806324	2.41445067696628	2.14527262194227	3.83483983194835	2.3686600457719402	2.91930049904253	2.01517825826505	4.0895955094409	3.07579965993481	2.6420981826132004	3.7448945945823198	3.20364123092196	5.02357728100502	4.22461861747135	2.672137404262	1.97145477766777	2.2741231452310697	2.9711354882722203	3.5286647869895695	3.6766560847094	3.75803428889902	3.84317122596021	3.84517217431856	1.6045515454902801	1.83851980643368	3.64202905089105	3.5624943290307303	4.00495084118996	3.03492167098403	2.56688587722544	4.11527749063848	2.41905493747811	2.67436875897756	3.0360524924604797	3.65903031673783	3.75187779881701
hsa-miR-584-5p|0|-1	7.202895836263321	3.6756969009831297	3.5763337710568197	4.537999086808781	5.21717625883258	4.982052856968981	5.4446348674314	3.72026830521321	5.224548098357539	5.17109148923275	5.91279882354877	6.229931005858999	4.42435177717217	6.34457266356505	3.84562524248707	5.69513384925086	3.9802877077023195	4.82702132888486	5.396012443864651	6.04422078630353	4.453079605935571	5.429249851514911	5.504616383409161	4.07321996542937	5.78990780697806	3.67936172693786	4.60326000451228	5.55396462890368	3.2535361644354803	4.91047856677793	6.23147423551505	4.24047815091025	4.14791765601013	4.46719472831092	4.75642698362984	2.72336002340468	5.15097245239438	5.27226143452437	5.516967456395	4.33786032889804	4.73875866389774	7.44150078271181	4.84981223011421	5.316894804438429	6.01721455511961	5.84358318795333	4.27295655058417	4.83348171942232	5.8534268589295495	5.56460371834008	3.57152066000324	3.5090398112342407	5.93254197279763	4.8526896321209	3.8263201152630497	4.8444906534260594	5.58330947751362	4.30269281893754	5.04741506763544	6.30305578261861	4.8415636016065005	4.77320571722504	5.9207323654732	6.025526118715139	5.485628028279151	5.59051898848107
