	TCGA	miRNA	5shift	3shift	5frac	3frac
2190	TCGA-MESO	hsa-miR-126-3p	0	0	0.8339923119165281	0.9313755480779037
2142	TCGA-MESO	hsa-miR-127-3p	0	0	1.0	0.6429805366808709
2148	TCGA-MESO	hsa-miR-1307-3p	0	+1	0.7506339814032125	0.8354943273905997
2176	TCGA-MESO	hsa-miR-132-3p	0	0	1.0	0.9294573643410851
2147	TCGA-MESO	hsa-miR-140-3p	+1	+2	0.5860285497551885	0.4197119623787593
2151	TCGA-MESO	hsa-miR-142-3p	+1	-1	0.67182294145645	0.6407578696106218
2124	TCGA-MESO	hsa-miR-143-3p	0	-1	0.9902484563907272	0.6097974270570147
2122	TCGA-MESO	hsa-miR-145-5p	0	0	1.0	0.5492821422810131
2146	TCGA-MESO	hsa-miR-146b-5p	0	+2	1.0	0.49034146341463397
2115	TCGA-MESO	hsa-miR-148a-3p	0	0	0.9998398045615651	0.67008009866371
2119	TCGA-MESO	hsa-miR-150-5p	0	0	0.9666666666666667	0.4816163087004011
2159	TCGA-MESO	hsa-miR-151a-3p	0	0	0.8086225026288116	0.49242424242424326
2175	TCGA-MESO	hsa-miR-152-3p	0	0	1.0	0.7840714040508071
2161	TCGA-MESO	hsa-miR-16-5p	0	0	1.0	0.8668407310704958
2117	TCGA-MESO	hsa-miR-17-3p	0	0	0.918819188191882	0.9710344827586207
2186	TCGA-MESO	hsa-miR-17-5p	0	0	1.0	0.9163424124513618
2167	TCGA-MESO	hsa-miR-181a-2-3p	0	0	0.9790575916230367	0.6094584286803958
2136	TCGA-MESO	hsa-miR-181a-5p	0	-1	1.0	0.5052290469877737
2169	TCGA-MESO	hsa-miR-182-5p	0	-2	1.0	0.4104104928108851
2135	TCGA-MESO	hsa-miR-183-5p	0	+1	0.641233226128424	0.4280155642023351
2157	TCGA-MESO	hsa-miR-191-5p	0	0	1.0	0.43438077634011213
2180	TCGA-MESO	hsa-miR-193a-5p	0	0	1.0	0.8080543933054388
2160	TCGA-MESO	hsa-miR-197-3p	0	0	1.0	0.8749999999999997
2133	TCGA-MESO	hsa-miR-199a-3p	0	-1	0.5900346893724372	0.6191638693927373
2126	TCGA-MESO	hsa-miR-199a-5p	0	0	1.0	0.8970993356020097
2166	TCGA-MESO	hsa-miR-199b-3p	0	-1	0.5882483863788114	0.621201108435918
2158	TCGA-MESO	hsa-miR-199b-5p	0	0	1.0	0.8370073480293919
2156	TCGA-MESO	hsa-miR-20a-5p	0	0	1.0	1.0
2183	TCGA-MESO	hsa-miR-21-3p	0	+1	0.986383632427903	0.6825693637236627
2155	TCGA-MESO	hsa-miR-21-5p	0	0	0.9988482209565981	0.700091417803199
2174	TCGA-MESO	hsa-miR-210-3p	0	0	0.9900199600798403	0.843013809910641
2137	TCGA-MESO	hsa-miR-22-3p	0	0	0.9956126496086484	0.9832185200806032
2173	TCGA-MESO	hsa-miR-23a-3p	0	+1	0.9881319914999402	0.3837331465592725
2185	TCGA-MESO	hsa-miR-23b-3p	0	0	0.9748687171792948	0.3848783013982389
2189	TCGA-MESO	hsa-miR-24-3p	0	0	0.9948781838316724	0.7412604628261962
2179	TCGA-MESO	hsa-miR-25-3p	0	0	0.9989817391894644	0.919514638762108
2187	TCGA-MESO	hsa-miR-26a-5p	0	0	1.0	0.5523610053313024
2132	TCGA-MESO	hsa-miR-26b-5p	0	+1	1.0	0.7717349674454244
2178	TCGA-MESO	hsa-miR-27a-3p	0	0	1.0	0.5447154471544715
2140	TCGA-MESO	hsa-miR-27b-3p	0	0	0.9913156318626474	0.5604582095884569
2125	TCGA-MESO	hsa-miR-28-3p	0	0	0.9185813709600517	0.6945581324844609
2165	TCGA-MESO	hsa-miR-29a-3p	0	-1	0.7837995564720056	0.6548483088982456
2177	TCGA-MESO	hsa-miR-29b-3p	0	0	0.9586834733893559	0.8125946109597332
2172	TCGA-MESO	hsa-miR-29c-3p	0	-1	0.9960237018556058	0.5068546807677236
2118	TCGA-MESO	hsa-miR-30a-3p	0	0	0.7870746175460485	0.5467486976827799
2170	TCGA-MESO	hsa-miR-30a-5p	0	0	0.9956197417221916	0.6216846948481405
2154	TCGA-MESO	hsa-miR-30b-5p	0	0	1.0	0.7954395241242559
2130	TCGA-MESO	hsa-miR-30c-5p	0	0	1.0	0.5147460404150741
2114	TCGA-MESO	hsa-miR-30d-5p	0	0	1.0	0.765807162115975
2149	TCGA-MESO	hsa-miR-30e-3p	0	0	0.9838749689903251	0.504590498396977
2150	TCGA-MESO	hsa-miR-30e-5p	0	+1	0.8689082321431822	0.456597812393774
2129	TCGA-MESO	hsa-miR-320a	0	0	0.9210037174721188	0.5761346998535877
2116	TCGA-MESO	hsa-miR-335-3p	0	0	0.8714613618974748	0.8669097538742021
2138	TCGA-MESO	hsa-miR-374a-3p	0	0	1.0	0.8641425389755012
2164	TCGA-MESO	hsa-miR-378a-3p	0	0	0.9322381930184801	0.800503778337532
2139	TCGA-MESO	hsa-miR-379-5p	0	0	1.0	0.7755710029791464
2188	TCGA-MESO	hsa-miR-500a-3p	0	+1	0.9798270893371758	0.7533967391304348
2134	TCGA-MESO	hsa-miR-532-5p	0	0	0.9742895805142083	0.9368020907579002
2144	TCGA-MESO	hsa-miR-92a-3p	0	0	0.9929242899019509	0.916525362143307
2152	TCGA-MESO	hsa-miR-93-5p	0	0	0.9946344197965885	0.9656348373557185
2143	TCGA-MESO	hsa-miR-99a-5p	0	-1	0.9834855938158821	0.8472222222222221
2163	TCGA-MESO	hsa-miR-99b-5p	0	0	0.9981145274908626	0.6831110950794984
1982	TCGA-OV	hsa-let-7a-5p	0	0	0.9965646875810217	0.5798098010860278
1993	TCGA-OV	hsa-let-7b-5p	0	0	0.9988908252792061	0.36260898639438754
1964	TCGA-OV	hsa-let-7c-5p	0	0	0.9909698648789206	0.642569083747862
2011	TCGA-OV	hsa-let-7d-3p	0	0	0.9373423860329776	0.6542462644221624
2024	TCGA-OV	hsa-let-7d-5p	0	0	0.9877823028507959	0.5740365111561864
2004	TCGA-OV	hsa-let-7e-5p	0	0	1.0	0.6151964055340506
1978	TCGA-OV	hsa-let-7f-5p	0	0	1.0	0.7178287318671065
1991	TCGA-OV	hsa-miR-100-5p	0	-1	0.9960727272727272	0.7245674740484431
2017	TCGA-OV	hsa-miR-103a-3p	0	0	0.9850746268656713	0.8583333333333331
2032	TCGA-OV	hsa-miR-106b-3p	0	-1	0.9421162306089359	0.8500454959053674
1996	TCGA-OV	hsa-miR-10a-5p	0	-1	0.712074303405573	0.8114623312777623
2008	TCGA-OV	hsa-miR-10b-5p	0	-1	0.7949728752260355	0.6744900810282156
1990	TCGA-OV	hsa-miR-125a-5p	0	-2	1.0	0.4482919981282159
1979	TCGA-OV	hsa-miR-125b-5p	0	0	0.9956363636363638	0.7018862363689935
2030	TCGA-OV	hsa-miR-1269a	0	0	1.0	0.3978494623655915
1999	TCGA-OV	hsa-miR-127-3p	0	0	1.0	0.4759887005649717
2028	TCGA-OV	hsa-miR-1307-3p	0	+1	0.5604822349736364	0.8232595252343908
1970	TCGA-OV	hsa-miR-134-5p	0	0	1.0	0.6833447566826588
2023	TCGA-OV	hsa-miR-140-3p	+1	+2	0.6312489688170272	0.5078939529341666
1985	TCGA-OV	hsa-miR-143-3p	0	-1	0.9913444893248702	0.6818663838812291
1980	TCGA-OV	hsa-miR-145-5p	0	0	1.0	0.606332809342016
1968	TCGA-OV	hsa-miR-146b-3p	+1	+1	0.6947101857062465	0.8250355618776671
1965	TCGA-OV	hsa-miR-148a-3p	0	0	1.0	0.6699834162520726
1977	TCGA-OV	hsa-miR-150-5p	0	0	0.9540983606557377	0.39639037433155105
1976	TCGA-OV	hsa-miR-151a-3p	0	0	0.9225709453110305	0.6550044286979622
2016	TCGA-OV	hsa-miR-15b-5p	0	0	0.9954600484261501	0.5627712854757868
2003	TCGA-OV	hsa-miR-181a-2-3p	0	0	0.9900564364418165	0.6679220685159651
2027	TCGA-OV	hsa-miR-181a-5p	0	-1	0.9886144964720976	0.5592899507844931
2005	TCGA-OV	hsa-miR-182-5p	0	-2	0.9946524064171122	0.27789348408211845
2026	TCGA-OV	hsa-miR-183-5p	+1	+1	0.5132473525897192	0.51460611934099
1971	TCGA-OV	hsa-miR-191-5p	0	0	0.9817934577321143	0.5089463220675939
1975	TCGA-OV	hsa-miR-193a-5p	0	0	1.0	0.6895990531143638
1981	TCGA-OV	hsa-miR-197-3p	0	0	0.9936891541509711	0.8623167438271605
1966	TCGA-OV	hsa-miR-200a-5p	0	0	0.9740767045454546	0.6957702755141644
1984	TCGA-OV	hsa-miR-200b-3p	0	0	1.0	0.4490209318028364
1986	TCGA-OV	hsa-miR-200c-3p	0	0	0.9947116134689771	0.47067428923409366
2021	TCGA-OV	hsa-miR-203a-3p	0	0	0.5258620689655243	0.8557514941341401
1987	TCGA-OV	hsa-miR-205-5p	0	0	1.0	0.5180722891566262
1992	TCGA-OV	hsa-miR-21-3p	0	+1	1.0	0.6457968476357265
1967	TCGA-OV	hsa-miR-21-5p	0	0	1.0	0.6505622404752444
2022	TCGA-OV	hsa-miR-210-3p	0	0	1.0	0.8421052631578946
1963	TCGA-OV	hsa-miR-22-3p	0	0	0.9880191197467254	0.969821522164905
2020	TCGA-OV	hsa-miR-23a-3p	0	0	0.9709954366153609	0.46242200794101007
1994	TCGA-OV	hsa-miR-23b-3p	0	0	0.9411606663084364	0.40319049108539234
2018	TCGA-OV	hsa-miR-24-3p	0	0	1.0	0.7204342768514875
1974	TCGA-OV	hsa-miR-25-3p	0	0	0.9979023933842391	0.9034848752874571
2002	TCGA-OV	hsa-miR-26a-5p	0	0	1.0	0.6173650568181808
1972	TCGA-OV	hsa-miR-27a-3p	0	-1	1.0	0.6742748454588678
1988	TCGA-OV	hsa-miR-27b-3p	0	0	0.9865326251896813	0.7493810178817054
1995	TCGA-OV	hsa-miR-28-3p	0	0	0.9163050450926372	0.6177628778203571
2000	TCGA-OV	hsa-miR-29a-3p	0	-1	0.8298571640389458	0.6713064227480656
1973	TCGA-OV	hsa-miR-30a-3p	0	0	0.7558974358974359	0.6220100087232012
2006	TCGA-OV	hsa-miR-30a-5p	0	0	0.9912291692770329	0.5772128495493434
2019	TCGA-OV	hsa-miR-30c-5p	0	0	1.0	0.670562454346239
1960	TCGA-OV	hsa-miR-30d-5p	0	0	1.0	0.7381844062971257
2029	TCGA-OV	hsa-miR-30e-3p	0	0	0.9817518248175181	0.5090900264569553
2012	TCGA-OV	hsa-miR-320a	0	0	0.8615226806473665	0.5880503144654083
1962	TCGA-OV	hsa-miR-328-3p	0	0	1.0	0.818562874251499
2007	TCGA-OV	hsa-miR-361-5p	0	0	1.0	0.6579710144927532
1989	TCGA-OV	hsa-miR-375	0	0	0.9624542124542125	0.8912172220313735
1998	TCGA-OV	hsa-miR-378a-3p	0	0	0.8796693202694419	0.8480186480186488
2014	TCGA-OV	hsa-miR-378a-5p	0	0	0.9829931972789115	0.609442060085838
1961	TCGA-OV	hsa-miR-423-3p	0	0	0.8394736842105265	0.657596371882086
2009	TCGA-OV	hsa-miR-500a-3p	0	+1	0.9710224166211044	0.6712463199214925
2025	TCGA-OV	hsa-miR-532-5p	0	0	0.9767184035476718	0.9420404922588329
2015	TCGA-OV	hsa-miR-574-3p	0	0	1.0	0.7200349956255468
1969	TCGA-OV	hsa-miR-625-3p	0	0	0.979933110367893	0.577777777777778
2010	TCGA-OV	hsa-miR-92a-3p	0	0	0.9792884297714934	0.9397037146900233
2031	TCGA-OV	hsa-miR-92b-3p	0	0	0.9968098159509202	0.6005185825410558
2013	TCGA-OV	hsa-miR-93-5p	0	0	0.9929511903178616	0.9438398756315572
2001	TCGA-OV	hsa-miR-99a-5p	0	-1	0.9891975308641976	0.7039106145251398
1983	TCGA-OV	hsa-miR-99b-3p	0	0	1.0	0.45998504113687344
1997	TCGA-OV	hsa-miR-99b-5p	0	0	0.995744957052914	0.6056062709878118
1795	TCGA-PAAD	hsa-let-7a-5p	0	0	0.9979831032196242	0.5771421666041197
1798	TCGA-PAAD	hsa-let-7b-5p	0	0	1.0	0.37119876412880437
1771	TCGA-PAAD	hsa-let-7c-5p	0	0	0.9908719930192984	0.6663592276742334
1783	TCGA-PAAD	hsa-let-7e-5p	0	0	1.0	0.6215473107544256
1794	TCGA-PAAD	hsa-let-7f-5p	0	0	1.0	0.6903943007019452
1735	TCGA-PAAD	hsa-let-7g-5p	0	0	1.0	0.7247788379418212
1762	TCGA-PAAD	hsa-let-7i-5p	0	+1	1.0	0.5059570801926249
1778	TCGA-PAAD	hsa-miR-100-5p	0	-1	0.9961487904706533	0.8634191087507248
1733	TCGA-PAAD	hsa-miR-101-3p	0	-1	0.6779819307489525	0.7950022492595207
1743	TCGA-PAAD	hsa-miR-103a-3p	0	0	0.9877211039257312	0.8958957460415582
1740	TCGA-PAAD	hsa-miR-10a-5p	0	-1	0.7958305333791137	0.8707236066938051
1741	TCGA-PAAD	hsa-miR-10b-5p	0	-1	0.8886316519882389	0.7664176904561699
1758	TCGA-PAAD	hsa-miR-125a-5p	0	-2	1.0	0.5982533892296114
1732	TCGA-PAAD	hsa-miR-125b-5p	0	0	1.0	0.831111476648823
1805	TCGA-PAAD	hsa-miR-126-3p	0	0	0.81813908266383	0.9297795608183617
1759	TCGA-PAAD	hsa-miR-127-3p	0	0	1.0	0.6374431203769175
1766	TCGA-PAAD	hsa-miR-1307-3p	0	+1	0.7141141918570669	0.8207365572896634
1753	TCGA-PAAD	hsa-miR-134-5p	0	0	1.0	0.5212012533324419
1765	TCGA-PAAD	hsa-miR-140-3p	+1	+2	0.6074473559976579	0.4509302935690974
1777	TCGA-PAAD	hsa-miR-141-3p	0	+1	1.0	0.4720776041290403
1774	TCGA-PAAD	hsa-miR-141-5p	0	-1	1.0	0.7147929532885651
1769	TCGA-PAAD	hsa-miR-142-3p	+1	-1	0.8141943804491203	0.6405013125002478
1736	TCGA-PAAD	hsa-miR-143-3p	0	-1	0.9914980651889095	0.6709661247008295
1734	TCGA-PAAD	hsa-miR-145-5p	0	0	0.9984603192924757	0.4958878265691117
1763	TCGA-PAAD	hsa-miR-146b-5p	0	+2	1.0	0.4010099006570067
1728	TCGA-PAAD	hsa-miR-148a-3p	0	0	0.9998678280560145	0.593567613227717
1731	TCGA-PAAD	hsa-miR-150-5p	0	0	0.974966512166654	0.4279697847682111
1776	TCGA-PAAD	hsa-miR-151a-3p	0	0	0.832002064164115	0.5004534565485671
1790	TCGA-PAAD	hsa-miR-152-3p	0	0	1.0	0.7985999910360309
1729	TCGA-PAAD	hsa-miR-17-3p	0	0	0.9211587146666067	0.979792103598655
1800	TCGA-PAAD	hsa-miR-17-5p	0	0	1.0	0.9324764777434226
1782	TCGA-PAAD	hsa-miR-181a-2-3p	0	0	0.9791731137293205	0.5289563059394009
1749	TCGA-PAAD	hsa-miR-181a-5p	0	-1	0.9943412618499916	0.5820249644360642
1784	TCGA-PAAD	hsa-miR-182-5p	0	-2	1.0	0.45405514410125913
1748	TCGA-PAAD	hsa-miR-183-5p	0	+1	0.6572616062024998	0.3954609638440584
1801	TCGA-PAAD	hsa-miR-192-5p	0	0	0.6393230236772748	0.4118032432308709
1787	TCGA-PAAD	hsa-miR-194-5p	0	0	0.9967667308174415	0.781187307307307
1746	TCGA-PAAD	hsa-miR-199a-3p	0	-1	0.6072751407653494	0.6270295545322793
1739	TCGA-PAAD	hsa-miR-199a-5p	0	0	1.0	0.8469522434609575
1781	TCGA-PAAD	hsa-miR-199b-3p	0	-1	0.6065215857689636	0.6290035093986885
1775	TCGA-PAAD	hsa-miR-199b-5p	0	0	1.0	0.7773462977105619
1803	TCGA-PAAD	hsa-miR-200a-3p	0	+1	1.0	0.5375108918996692
1752	TCGA-PAAD	hsa-miR-200a-5p	0	0	0.9630053574172639	0.7412485284588426
1756	TCGA-PAAD	hsa-miR-200b-3p	0	0	1.0	0.49030001653771205
1796	TCGA-PAAD	hsa-miR-200c-3p	0	0	0.9986782703353506	0.5820477116839633
1745	TCGA-PAAD	hsa-miR-203a-3p	0	0	0.6363686800773991	0.7984646529017797
1797	TCGA-PAAD	hsa-miR-21-3p	0	+1	0.9906866278305169	0.6513105319628296
1773	TCGA-PAAD	hsa-miR-21-5p	0	0	0.9990034180102275	0.7512896286030264
1789	TCGA-PAAD	hsa-miR-210-3p	0	0	1.0	0.827397688222431
1764	TCGA-PAAD	hsa-miR-217	0	0	0.9210593563494516	0.6405133411136519
1750	TCGA-PAAD	hsa-miR-22-3p	0	0	0.991005379388542	0.9857794433876202
1788	TCGA-PAAD	hsa-miR-23a-3p	0	0	0.9826479097042187	0.4336670943914837
1799	TCGA-PAAD	hsa-miR-23b-3p	0	0	0.9689938312878565	0.4702133283988468
1804	TCGA-PAAD	hsa-miR-24-3p	0	0	0.9976155415155248	0.7050779748711211
1793	TCGA-PAAD	hsa-miR-25-3p	0	0	0.9990914176860096	0.9057150502976972
1802	TCGA-PAAD	hsa-miR-26a-5p	0	0	1.0	0.4694298743275772
1744	TCGA-PAAD	hsa-miR-26b-5p	0	+1	1.0	0.7217673099029029
1792	TCGA-PAAD	hsa-miR-27a-3p	0	0	1.0	0.5317345171330589
1757	TCGA-PAAD	hsa-miR-27b-3p	0	0	0.9913336134171195	0.6009288889204418
1738	TCGA-PAAD	hsa-miR-28-3p	0	0	0.9285450856257152	0.7119167796511088
1780	TCGA-PAAD	hsa-miR-29a-3p	0	-1	0.8372600899698583	0.680419902035263
1791	TCGA-PAAD	hsa-miR-29b-3p	0	0	0.917943824623214	0.6039683238269611
1786	TCGA-PAAD	hsa-miR-29c-3p	0	-1	0.9970889607682887	0.519242049206013
1730	TCGA-PAAD	hsa-miR-30a-3p	0	0	0.7947861866050592	0.441848011560434
1785	TCGA-PAAD	hsa-miR-30a-5p	0	0	0.9959411593992642	0.7523303409957958
1772	TCGA-PAAD	hsa-miR-30b-5p	0	0	1.0	0.7799648808281248
1742	TCGA-PAAD	hsa-miR-30c-5p	0	0	1.0	0.4743772700269134
1727	TCGA-PAAD	hsa-miR-30d-5p	0	0	1.0	0.83214397144533
1767	TCGA-PAAD	hsa-miR-30e-3p	0	-1	0.9845271806354893	0.41370979988801326
1768	TCGA-PAAD	hsa-miR-30e-5p	0	+1	0.8543113077649136	0.3068141525378629
1751	TCGA-PAAD	hsa-miR-338-3p	0	0	1.0	0.4915146819210971
1754	TCGA-PAAD	hsa-miR-374a-3p	0	0	1.0	0.8199337378374381
1737	TCGA-PAAD	hsa-miR-375	0	0	0.965354719771275	0.9070056929926538
1755	TCGA-PAAD	hsa-miR-379-5p	0	0	1.0	0.7526013079094438
1747	TCGA-PAAD	hsa-miR-532-5p	0	0	0.9727308293128953	0.9252366914622459
1761	TCGA-PAAD	hsa-miR-92a-3p	0	0	0.9902529424917828	0.9406386186378828
1770	TCGA-PAAD	hsa-miR-93-5p	0	0	0.9932252586071348	0.9665314202813271
1760	TCGA-PAAD	hsa-miR-99a-5p	0	-1	0.9875376699815919	0.8643659242657705
1779	TCGA-PAAD	hsa-miR-99b-5p	0	0	0.9975843008575361	0.6352725576690146
1163	TCGA-PCPG	hsa-let-7a-5p	0	0	0.9975116672337359	0.6376842712276111
1167	TCGA-PCPG	hsa-let-7b-5p	0	0	1.0	0.4186488072634274
1125	TCGA-PCPG	hsa-let-7c-5p	0	0	0.9961880559085133	0.7158734682245652
1148	TCGA-PCPG	hsa-let-7d-3p	0	0	0.9640619848334984	0.8043933054393314
1155	TCGA-PCPG	hsa-let-7d-5p	0	0	1.0	0.6362725450901805
1144	TCGA-PCPG	hsa-let-7e-5p	0	0	1.0	0.6850185720181486
1161	TCGA-PCPG	hsa-let-7f-5p	0	0	0.9993923473747507	0.7282506338283234
1076	TCGA-PCPG	hsa-let-7g-5p	0	0	0.9818948848655299	0.7468581687612215
1134	TCGA-PCPG	hsa-miR-100-5p	0	-1	1.0	0.8658216783216782
1073	TCGA-PCPG	hsa-miR-101-3p	0	-1	0.5976134895632768	0.8316575924969213
1093	TCGA-PCPG	hsa-miR-103a-3p	0	0	0.9905936694115827	0.923446424087106
1082	TCGA-PCPG	hsa-miR-10a-5p	0	-1	0.8125758867446843	0.8751574687925483
1087	TCGA-PCPG	hsa-miR-10b-5p	0	-1	0.9030929227444656	0.8513697239855954
1108	TCGA-PCPG	hsa-miR-125a-5p	0	-2	1.0	0.6919911364355792
1072	TCGA-PCPG	hsa-miR-125b-5p	0	0	1.0	0.8726610573904308
1174	TCGA-PCPG	hsa-miR-126-3p	0	0	0.8760434714128176	0.947864579063857
1083	TCGA-PCPG	hsa-miR-126-5p	0	0	1.0	0.9050445103857565
1111	TCGA-PCPG	hsa-miR-127-3p	0	0	0.996770121102475	0.6183398989296057
1106	TCGA-PCPG	hsa-miR-127-5p	0	-1	0.9783230899011804	0.5809591925934708
1150	TCGA-PCPG	hsa-miR-128-3p	0	0	1.0	0.7167530224525049
1164	TCGA-PCPG	hsa-miR-129-5p	0	0	1.0	0.9371584699453552
1120	TCGA-PCPG	hsa-miR-1307-3p	0	+1	0.7317239498090559	0.8656927426955701
1165	TCGA-PCPG	hsa-miR-1307-5p	0	0	1.0	0.5970755483346872
1157	TCGA-PCPG	hsa-miR-132-3p	0	0	0.9839307787391842	0.9387755102040817
1102	TCGA-PCPG	hsa-miR-134-5p	0	0	1.0	0.5756588786599757
1067	TCGA-PCPG	hsa-miR-136-3p	+1	0	0.6549079754601235	0.8974641675854466
1085	TCGA-PCPG	hsa-miR-136-5p	0	-1	0.8585514834205933	0.4067872626700552
1113	TCGA-PCPG	hsa-miR-137	0	0	0.945074106364429	0.7718631178707225
1084	TCGA-PCPG	hsa-miR-139-5p	0	-1	1.0	0.7402333840690007
1119	TCGA-PCPG	hsa-miR-140-3p	+1	+3	0.6818181818181818	0.42266120014908665
1077	TCGA-PCPG	hsa-miR-143-3p	0	-1	0.9906280873954519	0.5950837298925844
1118	TCGA-PCPG	hsa-miR-144-5p	0	0	0.9769071094966267	0.9757575757575758
1075	TCGA-PCPG	hsa-miR-145-5p	0	0	1.0	0.5517370190511763
1068	TCGA-PCPG	hsa-miR-148a-3p	0	0	1.0	0.7790027891183976
1129	TCGA-PCPG	hsa-miR-151a-3p	0	0	0.7910367170626348	0.5048309178743959
1154	TCGA-PCPG	hsa-miR-152-3p	0	0	1.0	0.8028169014084507
1132	TCGA-PCPG	hsa-miR-153-5p	-1	-2	1.0	1.0
1133	TCGA-PCPG	hsa-miR-16-5p	0	0	1.0	0.8923941227312017
1069	TCGA-PCPG	hsa-miR-17-3p	0	0	0.8826151560178306	0.9762900976290098
1143	TCGA-PCPG	hsa-miR-181a-2-3p	0	0	0.9814207650273225	0.6265416872224959
1098	TCGA-PCPG	hsa-miR-181a-5p	0	-1	1.0	0.5248658318425761
1145	TCGA-PCPG	hsa-miR-182-5p	0	-2	1.0	0.5202952029520282
1128	TCGA-PCPG	hsa-miR-191-5p	0	-1	1.0	0.46761565836298963
1168	TCGA-PCPG	hsa-miR-192-5p	0	0	0.6197309417040362	0.39862734186607407
1151	TCGA-PCPG	hsa-miR-194-5p	0	0	1.0	0.772300469483568
1131	TCGA-PCPG	hsa-miR-197-3p	0	0	1.0	0.8878475476413625
1095	TCGA-PCPG	hsa-miR-199a-3p	0	-1	0.6273917421953673	0.5917508417508417
1080	TCGA-PCPG	hsa-miR-199a-5p	0	0	1.0	0.9074941451990628
1140	TCGA-PCPG	hsa-miR-199b-3p	0	-1	0.6273917421953673	0.5917508417508417
1127	TCGA-PCPG	hsa-miR-21-5p	0	0	0.9991150600686499	0.6931907729780116
1153	TCGA-PCPG	hsa-miR-210-3p	0	0	1.0	0.8439629990262897
1081	TCGA-PCPG	hsa-miR-218-5p	0	0	1.0	0.608432358318099
1100	TCGA-PCPG	hsa-miR-22-3p	0	0	0.9929454326897972	0.9895946582489294
1152	TCGA-PCPG	hsa-miR-23a-3p	0	0	0.9854430537238409	0.5050362254815345
1166	TCGA-PCPG	hsa-miR-23b-3p	0	0	0.9738408803896806	0.443344239710694
1173	TCGA-PCPG	hsa-miR-24-3p	0	0	0.9943622269203664	0.7148279952550404
1160	TCGA-PCPG	hsa-miR-25-3p	0	0	0.998786618131392	0.8911905606813344
1170	TCGA-PCPG	hsa-miR-26a-5p	0	0	0.9978882534095909	0.4668914776210907
1094	TCGA-PCPG	hsa-miR-26b-5p	0	+1	1.0	0.7366482504604045
1159	TCGA-PCPG	hsa-miR-27a-3p	0	0	1.0	0.5500802200320879
1107	TCGA-PCPG	hsa-miR-27b-3p	0	0	0.9854930405802783	0.6228742514970061
1079	TCGA-PCPG	hsa-miR-28-3p	0	0	0.9351060462171573	0.6591474539724669
1137	TCGA-PCPG	hsa-miR-29a-3p	0	-1	0.7478311162521675	0.684129843252977
1158	TCGA-PCPG	hsa-miR-29b-3p	0	0	0.9127340823970037	0.7001977473991913
1149	TCGA-PCPG	hsa-miR-29c-3p	0	-1	0.9911273486430062	0.44894519508975333
1070	TCGA-PCPG	hsa-miR-3065-3p	0	-1	1.0	0.7846715328467155
1071	TCGA-PCPG	hsa-miR-30a-3p	0	0	0.8076645719583807	0.4965014993574179
1146	TCGA-PCPG	hsa-miR-30a-5p	0	0	0.9941578049100696	0.6366438815172134
1126	TCGA-PCPG	hsa-miR-30b-5p	0	0	1.0	0.7740899357601707
1092	TCGA-PCPG	hsa-miR-30c-5p	0	0	1.0	0.5336547045170501
1064	TCGA-PCPG	hsa-miR-30d-5p	0	0	1.0	0.7766748398323191
1121	TCGA-PCPG	hsa-miR-30e-3p	0	-1	0.9852724594992635	0.4649483633817678
1122	TCGA-PCPG	hsa-miR-30e-5p	0	+1	0.7730282188082547	0.45937894471093843
1088	TCGA-PCPG	hsa-miR-320a	0	0	0.9288357529177341	0.67644202757817
1096	TCGA-PCPG	hsa-miR-323a-3p	0	0	0.642754662840745	0.959562109025916
1117	TCGA-PCPG	hsa-miR-323b-3p	0	-1	1.0	0.8681258549931604
1124	TCGA-PCPG	hsa-miR-328-3p	0	0	1.0	0.9229651162790696
1130	TCGA-PCPG	hsa-miR-337-3p	0	0	0.6374063312433094	0.8488372093023255
1101	TCGA-PCPG	hsa-miR-338-3p	0	+1	0.991067058247675	0.4742891712038712
1114	TCGA-PCPG	hsa-miR-361-5p	0	0	1.0	0.7566596194503178
1091	TCGA-PCPG	hsa-miR-369-3p	0	0	0.9385076865391826	0.8743192291579394
1066	TCGA-PCPG	hsa-miR-370-3p	0	0	0.9331532748143145	0.5105889178996238
1103	TCGA-PCPG	hsa-miR-374a-3p	0	0	1.0	0.85180412371134
1078	TCGA-PCPG	hsa-miR-375	0	0	0.9648931547858987	0.9330317641063955
1136	TCGA-PCPG	hsa-miR-378a-3p	0	0	0.9512893982808023	0.8378921962992757
1105	TCGA-PCPG	hsa-miR-379-5p	0	0	0.9980325288562434	0.7369265279013416
1138	TCGA-PCPG	hsa-miR-381-3p	0	0	0.9727593744745252	0.4926133469179834
1156	TCGA-PCPG	hsa-miR-382-5p	0	0	0.7716599190283402	0.9080828713160197
1089	TCGA-PCPG	hsa-miR-409-3p	0	0	0.5055670881298361	0.6758675078864351
1099	TCGA-PCPG	hsa-miR-409-5p	0	-2	1.0	0.5164319248826282
1086	TCGA-PCPG	hsa-miR-410-3p	0	0	1.0	0.9810606060606059
1169	TCGA-PCPG	hsa-miR-431-3p	-2	-1	0.526315789473685	0.6621629525647779
1104	TCGA-PCPG	hsa-miR-432-5p	0	0	0.9874204946996467	0.5026826248452338
1162	TCGA-PCPG	hsa-miR-433-3p	0	0	0.9768287830871287	0.9021555180708378
1109	TCGA-PCPG	hsa-miR-451a	0	-1	1.0	0.45277269957342514
1116	TCGA-PCPG	hsa-miR-483-5p	0	0	0.968299711815562	0.6150081566068524
